original_index,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,original_prediction,alternative_prediction
4453,28,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,55,United-States,1,0
4466,34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,0,1
4476,49,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,1,0
4476,49,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,45,United-States,1,0
4479,32,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,0,1
4483,41,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,70,United-States,1,0
4483,41,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,Other,Female,0,0,70,United-States,1,0
4486,61,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
4486,61,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,40,United-States,1,0
4486,61,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0,0,40,United-States,1,0
4488,46,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0,1
4497,35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,55,Iran,1,0
4505,35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,50,United-States,1,0
4505,35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,50,United-States,1,0
4505,35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,50,United-States,1,0
4512,27,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,0,1887,40,United-States,1,0
4512,27,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1887,40,United-States,1,0
4512,27,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,1887,40,United-States,1,0
4514,36,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Female,0,0,60,United-States,1,0
4527,48,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,0,1
4527,48,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,United-States,0,1
4542,37,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Other,Female,0,0,40,United-States,1,0
4560,33,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,50,United-States,1,0
4560,33,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,50,United-States,1,0
4578,40,Private,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Cuba,0,1
4578,40,Private,Prof-school,15,Never-married,Exec-managerial,Not-in-family,Other,Male,0,0,40,Cuba,0,1
4588,33,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
4588,33,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
4601,32,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,United-States,1,0
4601,32,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
4601,32,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,0,0,40,United-States,1,0
4611,25,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,30,United-States,1,0
4611,25,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,0,0,30,United-States,1,0
4615,54,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,1,0
4616,54,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,50,United-States,1,0
4616,54,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Other,Female,0,0,50,United-States,1,0
4616,54,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,50,United-States,1,0
4617,34,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Other,Male,0,0,50,United-States,1,0
4618,28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,55,United-States,0,1
4622,47,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
4622,47,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
4622,47,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,0
4630,28,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,45,United-States,1,0
4634,59,Private,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,0,1
4634,59,Private,HS-grad,9,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,50,United-States,0,1
4643,48,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Ireland,1,0
4643,48,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,Ireland,1,0
4643,48,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,Ireland,1,0
4648,47,State-gov,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,France,1,0
4648,47,State-gov,Doctorate,16,Divorced,Prof-specialty,Unmarried,Other,Female,0,0,50,France,1,0
4650,47,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,45,United-States,0,1
4655,27,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,3103,0,50,United-States,1,0
4664,44,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,50,United-States,0,1
4672,45,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Female,0,0,40,United-States,1,0
4680,52,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1,0
4680,52,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,1,0
4680,52,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,1,0
4682,51,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,1
4684,38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,1,0
4691,56,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,36,United-States,1,0
4691,56,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Female,0,0,36,United-States,1,0
4691,56,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Other,Male,0,0,36,United-States,1,0
4716,52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
4716,52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,40,United-States,1,0
4716,52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,1,0
4720,43,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
4728,52,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,0,1
4728,52,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0,1
4738,37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
4738,37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
4738,37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,40,United-States,1,0
4762,40,Private,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,0,0,48,United-States,1,0
4762,40,Private,Some-college,10,Divorced,Transport-moving,Not-in-family,Black,Female,0,0,48,United-States,1,0
4762,40,Private,Some-college,10,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,48,United-States,1,0
4764,25,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,50,United-States,1,0
4764,25,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Other,Female,0,0,50,United-States,1,0
4764,25,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,0,0,50,United-States,1,0
4766,33,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,65,United-States,1,0
4766,33,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,Other,Female,0,0,65,United-States,1,0
4773,39,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,0,1
4773,39,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,1
4779,39,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,1,0
4779,39,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
4779,39,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,1,0
4793,47,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
4797,56,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,50,United-States,1,0
4802,30,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,50,United-States,1,0
4802,30,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,0,0,50,United-States,1,0
4814,30,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,40,United-States,1,0
4814,30,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Female,0,0,40,United-States,1,0
4814,30,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,1,0
4827,45,Private,HS-grad,9,Divorced,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,50,United-States,1,0
4827,45,Private,HS-grad,9,Divorced,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,50,United-States,1,0
4835,47,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,55,United-States,1,0
4835,47,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Other,Female,0,0,55,United-States,1,0
4835,47,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,55,United-States,1,0
4836,33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,60,United-States,1,0
4836,33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,0,0,60,United-States,1,0
4840,34,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,12,United-States,1,0
4840,34,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Other,Female,0,0,12,United-States,1,0
4840,34,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,12,United-States,1,0
4843,31,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,1,0
4843,31,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,0,0,40,United-States,1,0
4843,31,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,1,0
4844,46,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
4851,59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,65,United-States,1,0
4851,59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Female,0,0,65,United-States,1,0
4851,59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,65,United-States,1,0
4864,29,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,40,United-States,1,0
4864,29,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
4864,29,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
4868,59,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,50,United-States,1,0
4872,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Female,3103,0,45,United-States,1,0
4872,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,3103,0,45,United-States,1,0
4873,49,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,1,0
4873,49,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
4881,29,Local-gov,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Female,0,1564,56,United-States,1,0
4881,29,Local-gov,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,0,1564,56,United-States,1,0
4894,39,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,4787,0,40,United-States,1,0
4894,39,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,4787,0,40,United-States,1,0
4894,39,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,4787,0,40,United-States,1,0
4895,43,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
4898,45,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,0,1
4898,45,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,40,United-States,0,1
4898,45,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,1
4907,40,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,1,0
4907,40,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Other,Female,0,0,40,United-States,1,0
4907,40,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,1,0
4919,28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,1,0
4919,28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Other,Male,0,0,40,United-States,1,0
4924,57,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,40,United-States,0,1
4924,57,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,1
4934,57,Self-emp-inc,HS-grad,9,Separated,Farming-fishing,Not-in-family,White,Female,0,0,60,United-States,1,0
4934,57,Self-emp-inc,HS-grad,9,Separated,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Female,0,0,60,United-States,1,0
4934,57,Self-emp-inc,HS-grad,9,Separated,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0,0,60,United-States,1,0
4939,35,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,Other,Male,0,0,40,United-States,1,0
4939,35,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Male,0,0,40,United-States,1,0
4945,60,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,40,United-States,1,0
4945,60,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
4945,60,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
4970,74,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,35,United-States,1,0
4972,49,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,1,0
4972,49,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,55,United-States,1,0
4975,39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,55,United-States,1,0
4975,39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Female,0,0,55,United-States,1,0
4975,39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,55,United-States,1,0
4979,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,50,United-States,1,0
4979,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,50,United-States,1,0
4989,58,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,50,United-States,0,1
4993,44,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,99,United-States,0,1
4993,44,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Other,Female,0,0,99,United-States,0,1
4993,44,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,99,United-States,0,1
4999,41,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
4999,41,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
5003,35,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,50,United-States,1,0
5003,35,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,1,0
5005,35,Private,Bachelors,13,Married-civ-spouse,Sales,Wife,Black,Male,0,0,30,United-States,1,0
5007,27,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,80,United-States,1,0
5007,27,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Female,0,0,80,United-States,1,0
5007,27,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,80,United-States,1,0
5013,58,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,45,United-States,1,0
5013,58,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,45,United-States,1,0
5014,37,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,36,United-States,1,0
5014,37,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,36,United-States,1,0
5014,37,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,36,United-States,1,0
5021,30,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,45,United-States,1,0
5021,30,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Other,Female,0,0,45,United-States,1,0
5021,30,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,45,United-States,1,0
5025,41,Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,0,1
5032,40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,45,United-States,1,0
5036,46,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0,1
5037,45,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,0,1
5043,52,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,0,1
5043,52,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,1
5052,36,Federal-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,1,0
5052,36,Federal-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,1,0
5052,36,Federal-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,1,0
5058,33,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,Cuba,1,0
5058,33,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,0,0,40,Cuba,1,0
5058,33,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Other,Male,0,0,40,Cuba,1,0
5059,54,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,40,Poland,1,0
5059,54,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,40,Poland,1,0
5064,38,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0,1
5078,30,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,35,United-States,1,0
5078,30,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,35,United-States,1,0
5078,30,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,35,United-States,1,0
5081,57,Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,1,0
5081,57,Private,Masters,14,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
5083,38,Private,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,1,0
5083,38,Private,Prof-school,15,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
5087,28,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
5087,28,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,1,0
5098,46,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Female,3103,0,40,United-States,1,0
5098,46,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,3103,0,40,United-States,1,0
5101,46,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Male,0,0,40,United-States,1,0
5112,59,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,40,United-States,1,0
5112,59,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Other,Female,0,0,40,United-States,1,0
5112,59,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1,0
5129,38,Self-emp-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,50,United-States,1,0
5133,43,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0,1
5143,43,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,1,0
5143,43,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,30,United-States,1,0
5143,43,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Other,Male,0,0,30,United-States,1,0
5146,41,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,38,United-States,1,0
5147,59,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
5147,59,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,1,0
5151,60,Private,Some-college,10,Divorced,Craft-repair,Own-child,White,Female,0,0,44,United-States,1,0
5151,60,Private,Some-college,10,Divorced,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,0,0,44,United-States,1,0
5158,44,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,44,United-States,0,1
5162,46,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Female,0,0,43,United-States,1,0
5162,46,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Female,0,0,43,United-States,1,0
5162,46,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,43,United-States,1,0
5165,42,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,Other,Female,0,0,40,United-States,1,0
5167,53,Local-gov,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0,1
5167,53,Local-gov,Prof-school,15,Divorced,Prof-specialty,Not-in-family,Other,Male,0,0,50,United-States,0,1
5170,46,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,0,1
5171,43,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,35,United-States,1,0
5174,26,Private,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
5174,26,Private,11th,7,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,40,United-States,1,0
5174,26,Private,11th,7,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0,0,40,United-States,1,0
5175,56,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,0,1
5176,29,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Transport-moving,Other-relative,White,Female,0,1564,50,India,1,0
5176,29,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Transport-moving,Other-relative,Black,Female,0,1564,50,India,1,0
5176,29,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,Transport-moving,Other-relative,White,Male,0,1564,50,India,1,0
5180,45,Private,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,60,United-States,1,0
5180,45,Private,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,60,United-States,1,0
5180,45,Private,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Male,0,0,60,United-States,1,0
5181,33,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,60,United-States,0,1
5189,55,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
