original_index,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,original_prediction,alternative_prediction
1487,52,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,5504,0,40,United-States,1,0
1488,38,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,2920,0,40,United-States,1,0
1488,38,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Other,Female,2920,0,40,United-States,1,0
1489,27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
1489,27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
1498,34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
1498,34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
1498,34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,40,United-States,1,0
1502,35,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,5950,0,40,United-States,1,0
1502,35,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Other,Female,5950,0,40,United-States,1,0
1505,39,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,1,0
1505,39,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Female,0,0,40,United-States,1,0
1513,56,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
1513,56,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
1516,57,Private,Bachelors,16,Divorced,Prof-specialty,Unmarried,Other,Male,0,2073,34,United-States,0,1
1516,57,Private,Bachelors,16,Divorced,Prof-specialty,Unmarried,White,Male,0,2073,34,United-States,0,1
1527,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,3760,0,59,United-States,1,0
1527,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,3760,0,59,United-States,1,0
1527,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,3760,0,59,United-States,1,0
1528,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,2723,0,57,United-States,1,0
1528,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,2723,0,57,United-States,1,0
1528,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,2723,0,57,United-States,1,0
1544,61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Female,5056,0,82,United-States,1,0
1549,33,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,0,1
1549,33,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,1
1551,46,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,4492,0,40,United-States,1,0
1551,46,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Other,Female,4492,0,40,United-States,1,0
1552,37,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,3368,0,40,United-States,1,0
1552,37,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,3368,0,40,United-States,1,0
1560,29,Private,Bachelors,14,Married-civ-spouse,Sales,Husband,White,Female,2691,0,40,United-States,1,0
1560,29,Private,Bachelors,14,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,2691,0,40,United-States,1,0
1561,31,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
1561,31,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Other,Female,0,0,40,United-States,1,0
1566,23,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Other,Female,6372,0,40,United-States,1,0
1567,29,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,3442,0,50,United-States,1,0
1567,29,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Female,3442,0,50,United-States,1,0
1568,34,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Female,3305,0,40,United-States,1,0
1568,34,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Black,Female,3305,0,40,United-States,1,0
1569,24,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,65,United-States,1,0
1569,24,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,65,United-States,1,0
1569,24,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Other,Male,0,0,65,United-States,1,0
1590,51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,7227,0,40,United-States,1,0
1590,51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,7227,0,40,United-States,1,0
1590,51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7227,0,40,United-States,1,0
1598,51,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,8864,0,34,United-States,1,0
1598,51,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,8864,0,34,United-States,1,0
1615,33,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,4444,0,45,United-States,1,0
1615,33,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Other,Female,4444,0,45,United-States,1,0
1618,49,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,56,United-States,1,0
1635,26,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,58,United-States,1,0
1635,26,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,58,United-States,1,0
1643,40,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,2030,54,United-States,1,0
1643,40,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Other,Female,0,2030,54,United-States,1,0
1644,42,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,2046,60,United-States,0,1
1644,42,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,2046,60,United-States,0,1
1658,42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1842,57,United-States,1,0
1658,42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Female,0,1842,57,United-States,1,0
1678,45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,7066,0,40,United-States,1,0
1681,37,State-gov,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,54,United-States,1,0
1681,37,State-gov,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Female,0,0,54,United-States,1,0
1681,37,State-gov,Bachelors,13,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,54,United-States,1,0
1705,27,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,58,United-States,1,0
1705,27,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0,0,58,United-States,1,0
1706,30,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,2068,60,United-States,1,0
1706,30,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,2068,60,United-States,1,0
1737,35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,57,United-States,1,0
1737,35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,57,United-States,1,0
1737,35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,57,United-States,1,0
1743,61,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Female,4853,0,40,United-States,1,0
1745,33,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,45,United-States,1,0
1745,33,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,45,United-States,1,0
1745,33,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,45,United-States,1,0
1752,34,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,3045,0,40,United-States,1,0
1752,34,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,3045,0,40,United-States,1,0
1752,34,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Other,Male,3045,0,40,United-States,1,0
1753,59,Self-emp-not-inc,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,59,United-States,1,0
1753,59,Self-emp-not-inc,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,59,United-States,1,0
1757,40,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Male,0,0,40,United-States,0,1
1757,40,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,Amer-Indian-Eskimo,Male,0,0,40,United-States,0,1
1758,40,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Female,7249,0,40,United-States,1,0
1758,40,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Other,Female,7249,0,40,United-States,1,0
1759,32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,4110,0,40,United-States,1,0
1761,19,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
1761,19,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
1768,31,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
1770,31,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,2088,40,United-States,1,0
1770,31,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,2088,40,United-States,1,0
1784,49,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Female,2639,0,40,United-States,1,0
1784,49,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Female,2639,0,40,United-States,1,0
1784,49,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,2639,0,40,United-States,1,0
1786,51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1823,55,United-States,1,0
1800,49,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,4380,0,59,United-States,1,0
1800,49,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,4380,0,59,United-States,1,0
1800,49,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,4380,0,59,United-States,1,0
1815,30,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Other,Female,3740,0,61,United-States,1,0
1816,39,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,2508,0,40,United-States,1,0
1825,38,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
1825,38,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
1846,43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,5859,0,60,United-States,1,0
1846,43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,5859,0,60,United-States,1,0
1856,55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,2353,0,58,United-States,1,0
1856,55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Female,2353,0,58,United-States,1,0
1856,55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,2353,0,58,United-States,1,0
1862,50,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,6195,0,57,United-States,1,0
1862,50,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Female,6195,0,57,United-States,1,0
1863,43,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,5106,0,40,United-States,1,0
1863,43,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Other,Female,5106,0,40,United-States,1,0
1868,19,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,0,1
1868,19,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Other,Male,0,0,40,United-States,0,1
1871,58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,7183,0,59,United-States,1,0
1871,58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Female,7183,0,59,United-States,1,0
1878,32,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Other,Female,5309,0,59,United-States,1,0
1881,51,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,40,United-States,1,0
1888,37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,58,United-States,1,0
1889,54,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,3478,0,33,United-States,1,0
1890,62,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
1897,39,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,35,United-States,1,0
1897,39,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,35,United-States,1,0
1899,56,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,2111,40,United-States,0,1
1899,56,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,2111,40,United-States,0,1
1899,56,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,0,2111,40,United-States,0,1
1910,25,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,5407,0,57,United-States,0,1
1918,24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,6332,0,63,United-States,1,0
1918,24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Female,6332,0,63,United-States,1,0
1918,24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,6332,0,63,United-States,1,0
1926,58,Local-gov,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,8627,0,40,United-States,1,0
1926,58,Local-gov,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,8627,0,40,United-States,1,0
1934,38,Private,Bachelors,8,Married-civ-spouse,Sales,Husband,White,Female,6119,0,40,United-States,1,0
1934,38,Private,Bachelors,8,Married-civ-spouse,Sales,Husband,Other,Female,6119,0,40,United-States,1,0
1944,26,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
1944,26,Private,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,40,United-States,1,0
1945,34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
1945,34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
1953,34,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,40,United-States,1,0
1953,34,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Other,Female,0,0,40,United-States,1,0
1961,21,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,40,United-States,1,0
1961,21,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,1,0
1963,49,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,2136,40,United-States,1,0
1963,49,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,2136,40,United-States,1,0
1963,49,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,2136,40,United-States,1,0
1982,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,6197,0,61,United-States,1,0
1982,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Female,6197,0,61,United-States,1,0
1986,44,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,1884,40,United-States,1,0
1988,42,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,40,United-States,0,1
1988,42,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Male,0,0,40,United-States,0,1
1990,35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,5159,0,57,United-States,1,0
1990,35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Female,5159,0,57,United-States,1,0
1990,35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,5159,0,57,United-States,1,0
1991,57,Self-emp-not-inc,Bachelors,11,Married-civ-spouse,Other-service,Husband,White,Male,7612,0,40,United-States,0,1
1999,27,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,4697,0,63,United-States,1,0
1999,27,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Female,4697,0,63,United-States,1,0
2007,32,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Other,Female,3398,0,62,United-States,1,0
2018,28,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,40,United-States,1,0
2018,28,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Other,Female,0,0,40,United-States,1,0
2046,26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,5626,0,69,United-States,1,0
2046,26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Female,5626,0,69,United-States,1,0
2054,33,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Female,5575,0,49,United-States,1,0
2054,33,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,5575,0,49,United-States,1,0
2057,56,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,48,United-States,1,0
2057,56,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,48,United-States,1,0
2057,56,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,48,United-States,1,0
2062,56,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,6476,0,40,United-States,1,0
2066,38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,58,United-States,1,0
2066,38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,58,United-States,1,0
2073,39,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
2073,39,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
2073,39,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,40,United-States,1,0
2075,25,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,63,United-States,1,0
2075,25,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,63,United-States,1,0
2080,33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Female,2937,0,40,United-States,1,0
2081,44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Other,Female,0,0,54,United-States,1,0
2088,24,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,51,United-States,0,1
2107,53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1877,61,United-States,1,0
2107,53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,0,1877,61,United-States,1,0
2110,46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,7140,0,40,United-States,1,0
2110,46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,7140,0,40,United-States,1,0
2121,56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,57,United-States,1,0
2121,56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,57,United-States,1,0
2121,56,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,57,United-States,1,0
2126,37,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Female,5274,0,40,United-States,1,0
2126,37,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Female,5274,0,40,United-States,1,0
2127,40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,4050,0,40,United-States,1,0
2127,40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Other,Female,4050,0,40,United-States,1,0
2135,39,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Female,4335,0,40,United-States,1,0
2136,31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
2136,31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
2137,45,State-gov,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,1,0
2137,45,State-gov,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
2145,45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,2711,0,36,United-States,1,0
2146,35,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
2146,35,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Female,0,0,40,United-States,1,0
2146,35,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,40,United-States,1,0
2147,40,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
2147,40,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
2158,21,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,8095,0,40,United-States,1,0
2158,21,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Female,8095,0,40,United-States,1,0
2167,56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,4950,0,45,United-States,1,0
2167,56,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,4950,0,45,United-States,1,0
2182,33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,5095,0,62,United-States,1,0
2182,33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,5095,0,62,United-States,1,0
2184,41,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,3069,0,63,United-States,0,1
2190,59,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Other,Female,10520,0,40,United-States,1,0
2191,34,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,4736,0,55,United-States,1,0
2191,34,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Female,4736,0,55,United-States,1,0
2192,38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,2570,0,60,United-States,1,0
2192,38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,2570,0,60,United-States,1,0
2193,35,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,60,United-States,1,0
2193,35,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,60,United-States,1,0
2199,38,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Female,4005,0,40,United-States,1,0
2199,38,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,4005,0,40,United-States,1,0
2199,38,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,4005,0,40,United-States,1,0
2200,41,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,2659,0,45,United-States,1,0
2200,41,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Other,Female,2659,0,45,United-States,1,0
2201,32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,1,0
2201,32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,40,United-States,1,0
2208,33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,0,0,58,United-States,1,0
2209,53,State-gov,Bachelors,15,Married-civ-spouse,Exec-managerial,Husband,Black,Female,0,0,40,United-States,1,0
2212,51,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,59,United-States,0,1
2217,34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,56,United-States,1,0
2221,41,Private,Masters,14,Divorced,Exec-managerial,Unmarried,Other,Male,0,2218,40,United-States,0,1
2221,41,Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,2218,40,United-States,0,1
2232,59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,5857,0,54,United-States,1,0
2232,59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,5857,0,54,United-States,1,0
