Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A14,14,A32,A43,1113,A61,A75,2,Male,A101,2,A123,43,A143,A152,1,A173,2,A191,A201
A12,16,A32,A41,5308,A65,A75,3,Female,A101,4,A124,48,A143,A153,1,A174,1,A192,A201
A14,15,A32,A42,883,A65,A73,4,Female,A101,3,A123,29,A143,A151,1,A173,1,A191,A201
A13,8,A32,A40,1583,A65,A75,4,Male,A101,4,A124,45,A143,A153,1,A173,2,A191,A202
A12,14,A32,A40,1425,A61,A73,4,Male,A103,3,A121,34,A143,A152,1,A172,2,A191,A201
A12,11,A32,A43,627,A65,A75,2,Female,A101,3,A121,63,A143,A152,1,A172,1,A191,A201
A12,40,A32,A41,4749,A62,A72,4,Male,A101,3,A124,29,A141,A153,2,A173,1,A191,A201
A11,14,A32,A41,1488,A61,A73,4,Male,A101,3,A124,38,A143,A152,1,A173,2,A191,A201
A12,28,A32,A41,2721,A65,A75,1,Male,A101,1,A124,34,A143,A152,1,A174,1,A192,A201
A14,11,A32,A43,578,A65,A73,4,Female,A101,2,A123,31,A143,A152,1,A173,1,A191,A201
A12,33,A34,A41,5930,A61,A74,3,Male,A101,4,A122,32,A143,A152,1,A173,1,A192,A201
A11,39,A34,A42,3890,A61,A75,2,Male,A101,2,A123,35,A143,A152,2,A173,1,A192,A201
A14,14,A32,A42,1195,A61,A73,4,Female,A101,1,A124,34,A143,A151,1,A173,1,A191,A201
A14,8,A32,A49,5160,A65,A75,3,Male,A101,4,A121,48,A143,A152,1,A173,1,A192,A201
A12,36,A32,A41,11415,A62,A74,2,Male,A101,1,A123,28,A143,A152,2,A173,1,A191,A201
A11,18,A32,A43,1844,A61,A75,3,Male,A101,4,A121,62,A143,A152,1,A172,2,A191,A201
A12,23,A32,A41,784,A65,A75,4,Male,A101,2,A124,33,A143,A152,1,A173,1,A192,A201
A14,24,A32,A40,2279,A65,A75,4,Female,A101,4,A123,32,A143,A152,1,A173,1,A192,A201
A12,24,A32,A40,1313,A62,A73,3,Male,A101,2,A122,26,A143,A152,1,A174,2,A192,A201
A14,14,A34,A43,1799,A65,A75,4,Male,A101,3,A122,55,A143,A152,2,A172,1,A191,A201
A12,22,A32,A41,6913,A65,A75,1,Male,A101,1,A124,31,A141,A152,1,A174,1,A192,A201
A11,24,A32,A40,1876,A65,A74,1,Male,A101,1,A122,22,A143,A152,1,A173,1,A192,A201
A14,13,A32,A41,2008,A61,A72,3,Male,A101,4,A121,23,A143,A152,1,A173,1,A191,A201
A12,60,A32,A41,14393,A61,A75,2,Male,A101,2,A123,35,A143,A152,1,A174,1,A192,A201
A14,14,A32,A41,6714,A65,A73,1,Male,A101,1,A123,21,A143,A152,2,A173,1,A191,A201
A11,26,A33,A41,8208,A61,A74,2,Male,A101,1,A123,23,A143,A152,2,A173,1,A191,A201
A11,19,A32,A43,2711,A61,A75,4,Female,A101,4,A123,23,A143,A151,2,A173,1,A191,A201
A11,25,A32,A41,3878,A61,A73,4,Male,A101,2,A122,35,A143,A152,1,A174,2,A192,A201
A14,38,A34,A46,3040,A65,A75,4,Male,A101,3,A123,30,A143,A152,2,A173,1,A192,A201
A11,27,A32,A42,2122,A61,A72,1,Female,A101,4,A124,29,A143,A152,1,A173,1,A192,A201
A11,36,A31,A41,6104,A65,A75,1,Male,A101,4,A124,64,A141,A153,1,A173,1,A192,A201
A11,19,A32,A42,2614,A61,A72,1,Female,A101,1,A122,23,A143,A152,1,A172,1,A191,A201
A11,22,A32,A41,2556,A61,A72,4,Female,A101,1,A122,25,A143,A152,1,A173,1,A191,A201
A11,13,A34,A42,1206,A61,A72,4,Female,A101,3,A122,27,A143,A151,2,A173,1,A191,A201
A14,41,A34,A41,2958,A61,A75,4,Male,A101,2,A123,28,A143,A152,2,A173,1,A191,A201
A11,25,A34,A42,4944,A61,A74,2,Male,A101,4,A123,36,A143,A152,2,A173,1,A191,A201
A14,25,A34,A41,5831,A61,A75,4,Male,A101,4,A123,37,A143,A152,1,A174,1,A192,A201
A11,46,A30,A45,4522,A61,A73,3,Male,A101,4,A122,27,A142,A152,2,A173,1,A191,A201
A11,17,A32,A43,1472,A61,A75,4,Male,A101,1,A123,24,A142,A152,1,A173,1,A191,A201
A14,20,A34,A41,1583,A65,A75,4,Male,A101,4,A121,30,A143,A152,2,A173,1,A192,A201
A11,24,A32,A43,3176,A62,A75,4,Male,A101,1,A122,24,A143,A152,1,A173,1,A191,A201
A12,24,A33,A49,10197,A62,A73,4,Male,A101,4,A121,30,A143,A152,2,A173,1,A192,A201
A12,13,A32,A41,1295,A61,A75,4,Female,A101,4,A122,29,A143,A151,1,A174,1,A192,A201
A11,14,A34,A42,1439,A61,A75,2,Male,A101,2,A124,31,A143,A152,2,A173,1,A191,A201
A12,14,A31,A41,1844,A65,A72,4,Male,A101,4,A121,31,A141,A152,1,A173,1,A191,A201
A12,12,A32,A40,6017,A61,A73,1,Male,A101,2,A121,33,A143,A152,1,A173,1,A192,A201
A12,24,A32,A41,4983,A61,A75,2,Male,A101,2,A124,34,A143,A153,1,A174,1,A192,A201
A12,26,A32,A42,2058,A61,A75,1,Male,A101,4,A124,28,A143,A153,1,A173,1,A191,A201
A14,8,A32,A41,4738,A65,A75,2,Male,A101,4,A124,33,A143,A153,1,A173,1,A192,A201
A14,5,A32,A42,763,A61,A75,3,Male,A101,4,A121,42,A143,A153,1,A173,1,A192,A201
A14,20,A32,A41,5666,A61,A73,3,Male,A101,4,A124,48,A143,A153,1,A173,1,A192,A201
A14,9,A32,A42,706,A61,A72,1,Female,A101,1,A121,27,A141,A151,1,A172,2,A191,A201
A14,14,A33,A41,4779,A65,A75,3,Male,A101,4,A122,36,A143,A151,2,A173,1,A192,A201
A11,22,A32,A41,1191,A61,A72,3,Female,A101,1,A121,26,A143,A152,1,A174,1,A192,A201
A11,15,A32,A41,918,A61,A75,4,Female,A101,4,A124,31,A143,A151,2,A173,1,A192,A201
A14,15,A32,A43,2281,A65,A75,4,Male,A101,2,A123,27,A143,A152,1,A173,1,A191,A201
A12,24,A32,A41,5227,A61,A75,4,Female,A101,4,A122,28,A143,A152,1,A173,1,A192,A201
A14,23,A34,A42,2229,A61,A73,2,Male,A101,3,A124,29,A143,A151,2,A173,1,A191,A201
A13,13,A32,A40,919,A65,A75,4,Female,A101,4,A124,48,A143,A153,1,A173,1,A192,A201
A11,37,A32,A41,10128,A61,A73,1,Male,A101,4,A124,29,A143,A152,1,A173,1,A192,A201
A11,11,A34,A40,886,A61,A73,4,Male,A103,2,A121,42,A141,A152,2,A172,1,A191,A201
A12,45,A33,A49,5302,A65,A73,3,Male,A101,4,A122,40,A141,A152,2,A172,1,A192,A201
A12,9,A33,A41,1228,A65,A75,4,Male,A101,4,A124,48,A143,A153,2,A173,1,A192,A201
A14,48,A32,A41,8389,A61,A75,2,Male,A101,2,A123,29,A143,A152,1,A173,1,A191,A201
A14,13,A33,A42,2298,A61,A75,2,Male,A101,2,A121,31,A142,A152,1,A172,1,A191,A201
A12,14,A31,A41,1584,A61,A74,2,Male,A101,3,A123,30,A143,A152,1,A173,1,A191,A201
A12,25,A32,A43,2935,A62,A72,4,Male,A101,1,A123,20,A143,A152,1,A173,1,A192,A201
A11,22,A32,A41,521,A61,A72,4,Female,A101,4,A122,20,A143,A151,1,A172,1,A191,A201
A11,15,A34,A41,1036,A61,A75,4,Male,A101,3,A124,34,A141,A152,2,A173,2,A192,A201
A11,54,A32,A43,4142,A61,A75,4,Male,A101,1,A123,29,A143,A152,1,A173,1,A191,A201
A11,22,A32,A40,1736,A61,A75,4,Female,A101,4,A122,52,A143,A151,1,A173,1,A192,A202
A11,21,A32,A43,2428,A61,A75,4,Male,A101,2,A121,53,A143,A152,2,A173,1,A191,A201
A12,47,A33,A49,2364,A65,A73,4,Male,A101,4,A124,51,A143,A153,1,A173,1,A192,A201
A11,14,A34,A42,1112,A61,A73,4,Male,A101,4,A121,29,A143,A152,1,A173,1,A191,A201
A11,18,A34,A43,1057,A61,A75,4,Male,A101,4,A123,47,A143,A152,2,A174,1,A191,A201
A14,16,A32,A40,7475,A65,A75,2,Male,A101,4,A124,27,A143,A153,1,A174,1,A192,A201
A14,21,A34,A43,1612,A62,A73,4,Female,A101,2,A122,33,A143,A152,2,A173,1,A191,A201
A11,38,A34,A42,1846,A61,A72,4,Female,A101,4,A124,34,A143,A152,2,A173,1,A192,A201
A12,26,A34,A49,5900,A65,A73,4,Male,A101,3,A124,51,A143,A152,2,A173,2,A192,A201
A14,39,A33,A41,3606,A65,A73,2,Female,A101,2,A123,27,A143,A152,2,A173,1,A192,A201
A12,15,A32,A42,1163,A61,A75,3,Female,A101,4,A124,38,A143,A151,1,A173,1,A191,A201
A11,52,A32,A43,4262,A61,A74,2,Male,A101,1,A124,20,A142,A152,1,A173,2,A192,A201
A12,60,A32,A41,5948,A61,A74,3,Male,A101,3,A123,26,A143,A152,1,A173,1,A192,A201
A11,12,A32,A42,1954,A61,A73,2,Male,A101,2,A121,24,A143,A152,1,A173,1,A192,A201
A11,45,A32,A40,5440,A61,A72,1,Male,A101,1,A124,32,A143,A152,1,A172,1,A192,A201
A14,8,A32,A41,2012,A61,A73,3,Female,A101,4,A123,27,A143,A152,1,A173,1,A192,A201
A11,34,A33,A42,1528,A61,A75,4,Male,A101,2,A123,32,A143,A152,2,A173,2,A191,A201
A11,13,A34,A40,1694,A61,A75,4,Female,A102,4,A122,29,A143,A151,2,A173,1,A192,A201
A11,16,A32,A41,3245,A61,A75,3,Male,A101,2,A123,32,A141,A152,1,A172,1,A191,A201
A12,18,A33,A49,5186,A65,A73,1,Male,A101,4,A124,36,A143,A152,1,A174,1,A192,A201
A14,15,A34,A42,1665,A64,A74,3,Female,A101,3,A124,33,A143,A152,2,A173,1,A191,A202
A14,34,A34,A43,3588,A61,A74,2,Female,A101,4,A123,24,A143,A152,2,A173,1,A192,A201
A14,34,A32,A41,5653,A65,A73,4,Male,A101,2,A123,30,A141,A152,2,A173,1,A191,A201
A11,14,A32,A41,2131,A61,A73,2,Male,A101,4,A121,24,A143,A153,1,A173,1,A192,A201
A12,16,A32,A40,1408,A65,A75,4,Male,A101,3,A122,32,A143,A152,1,A173,1,A192,A201
A11,40,A34,A41,3504,A61,A75,3,Male,A101,3,A122,36,A143,A152,2,A173,1,A191,A201
A11,16,A32,A41,2135,A61,A75,4,Male,A101,4,A124,33,A143,A153,1,A173,1,A191,A201
A12,17,A32,A40,789,A64,A75,4,Female,A101,3,A122,31,A143,A152,2,A173,1,A192,A201
A14,27,A32,A41,6228,A65,A75,3,Female,A101,4,A121,26,A143,A151,1,A174,1,A192,A201
A12,34,A33,A41,3871,A61,A75,1,Male,A101,4,A122,43,A143,A152,1,A173,1,A192,A201
A11,7,A34,A42,614,A61,A73,2,Male,A101,2,A121,31,A143,A153,3,A174,1,A192,A201
A14,48,A34,A40,4427,A61,A72,4,Male,A101,2,A123,28,A143,A152,2,A173,1,A191,A201
A12,10,A32,A43,755,A65,A73,2,Male,A101,2,A124,35,A143,A152,1,A173,1,A191,A201
A12,29,A32,A41,2790,A65,A74,4,Male,A101,1,A123,23,A143,A152,1,A173,1,A192,A201
A11,8,A34,A40,475,A61,A74,3,Female,A101,1,A121,51,A143,A152,2,A172,1,A192,A201
A14,10,A34,A41,1469,A65,A72,2,Female,A101,2,A124,26,A143,A152,2,A173,1,A191,A201
A14,26,A32,A42,2082,A61,A73,3,Male,A101,3,A123,55,A141,A152,2,A173,1,A191,A201
A14,12,A32,A41,3736,A61,A75,3,Male,A101,4,A122,33,A143,A151,1,A173,1,A192,A201
A11,12,A32,A41,5678,A61,A73,2,Male,A103,2,A122,39,A143,A152,2,A173,1,A191,A201
A12,14,A32,A42,2181,A65,A75,4,Female,A101,4,A122,32,A143,A151,1,A173,1,A191,A201
A12,14,A32,A40,1623,A61,A75,1,Female,A101,1,A123,27,A141,A152,1,A174,1,A191,A201
A14,14,A32,A40,1314,A62,A73,2,Male,A103,2,A121,27,A143,A152,1,A172,1,A191,A201
A14,17,A32,A41,6054,A61,A74,3,Male,A101,2,A122,40,A143,A152,1,A174,1,A192,A201
A12,37,A32,A41,8120,A62,A75,3,Male,A101,4,A123,32,A143,A152,2,A173,2,A191,A201
A14,9,A34,A42,3152,A63,A75,1,Male,A101,4,A123,39,A143,A152,1,A173,1,A192,A201
A11,15,A34,A40,4125,A65,A75,4,Male,A101,4,A124,41,A143,A153,2,A174,1,A192,A201
A12,15,A32,A40,1752,A61,A75,1,Female,A101,1,A121,26,A143,A152,1,A172,1,A191,A201
A12,12,A33,A49,1058,A65,A75,4,Female,A101,4,A121,48,A143,A152,1,A173,1,A191,A201
A12,11,A31,A42,3884,A61,A72,1,Female,A101,1,A124,33,A143,A151,1,A173,1,A191,A201
A14,13,A32,A43,2363,A65,A75,3,Male,A101,2,A123,31,A143,A152,1,A173,1,A191,A201
A11,27,A32,A43,1607,A63,A75,4,Male,A101,1,A124,26,A142,A152,1,A173,1,A192,A201
A11,20,A34,A41,7814,A61,A73,2,Female,A101,4,A121,28,A141,A152,2,A173,1,A192,A201
A12,13,A33,A42,2285,A61,A75,1,Female,A101,4,A123,27,A143,A151,1,A173,1,A192,A201
A14,12,A34,A40,1407,A61,A73,1,Female,A101,1,A121,22,A143,A152,1,A172,1,A191,A201
A12,23,A32,A43,3163,A65,A72,4,Female,A101,1,A123,40,A143,A152,1,A172,1,A192,A201
A11,46,A32,A41,5756,A61,A73,4,Male,A101,1,A123,39,A143,A152,1,A173,1,A191,A201
A12,12,A32,A43,623,A61,A75,4,Male,A101,4,A123,33,A143,A152,1,A173,1,A191,A201
A11,24,A32,A42,4115,A61,A72,2,Male,A101,4,A124,30,A143,A152,1,A172,1,A192,A201
A12,11,A33,A41,1033,A65,A75,4,Male,A101,4,A124,31,A143,A152,2,A173,1,A191,A201
A12,24,A32,A43,1899,A61,A72,2,Female,A101,1,A123,23,A143,A152,1,A173,1,A191,A201
A11,15,A34,A40,1028,A65,A75,4,Male,A101,3,A121,42,A143,A152,2,A173,1,A192,A201
A14,12,A32,A41,2263,A65,A75,1,Male,A101,4,A121,67,A143,A152,1,A173,1,A192,A201
A14,21,A32,A41,2407,A65,A75,4,Male,A101,4,A123,41,A143,A152,1,A173,1,A192,A201
A11,11,A32,A44,4104,A61,A74,3,Male,A101,3,A123,40,A143,A152,1,A173,1,A191,A201
A11,39,A32,A43,5881,A61,A73,4,Male,A101,1,A123,24,A143,A152,1,A173,1,A191,A201
A12,16,A32,A43,2476,A61,A73,4,Male,A101,1,A123,26,A143,A152,1,A173,1,A191,A201
A14,15,A34,A40,1284,A61,A72,1,Female,A101,1,A122,43,A143,A152,2,A172,1,A191,A201
A11,41,A34,A41,5193,A61,A75,2,Male,A101,4,A124,31,A143,A153,2,A174,1,A192,A201
A14,39,A32,A49,2457,A63,A75,4,Male,A101,2,A123,35,A141,A152,2,A173,1,A191,A201
A11,23,A31,A41,2250,A61,A73,4,Male,A101,4,A124,26,A141,A151,2,A173,1,A191,A201
A11,11,A34,A41,1343,A61,A75,2,Male,A101,4,A124,39,A143,A153,1,A174,1,A192,A201
A14,28,A32,A43,7513,A61,A73,4,Male,A101,3,A123,36,A143,A152,1,A173,1,A192,A201
A11,34,A30,A42,2870,A61,A73,3,Male,A101,3,A122,30,A143,A151,2,A173,2,A191,A201
A14,5,A34,A43,1465,A61,A75,4,Male,A101,4,A123,67,A143,A152,1,A173,1,A192,A201
A12,12,A32,A42,1259,A61,A75,2,Female,A101,1,A121,28,A143,A152,1,A172,1,A191,A201
A12,18,A31,A49,1323,A61,A75,3,Female,A101,1,A123,27,A141,A152,1,A174,1,A191,A201
A11,24,A34,A40,1746,A61,A75,4,Female,A101,4,A122,50,A143,A152,1,A173,1,A192,A201
A14,21,A32,A41,7101,A65,A75,3,Male,A101,2,A121,35,A143,A152,1,A174,1,A192,A201
A14,15,A34,A43,759,A64,A75,4,Female,A101,4,A121,60,A143,A152,2,A173,1,A191,A201
A14,23,A32,A41,6999,A65,A75,3,Male,A101,2,A124,39,A143,A152,1,A173,1,A192,A201
A11,26,A32,A41,5808,A61,A74,2,Male,A101,1,A124,27,A143,A151,1,A172,1,A191,A201
A14,14,A34,A41,1747,A65,A75,2,Male,A101,4,A122,34,A143,A152,2,A173,1,A191,A201
A14,25,A34,A41,7038,A65,A75,4,Male,A101,4,A121,75,A143,A152,1,A173,1,A192,A201
A14,15,A32,A43,1149,A62,A75,4,Male,A101,3,A122,26,A143,A152,1,A173,1,A192,A201
A14,16,A34,A43,2270,A61,A75,2,Male,A101,2,A122,33,A143,A152,2,A173,1,A191,A201
A14,19,A32,A43,3505,A65,A75,4,Male,A101,4,A121,68,A143,A152,1,A172,1,A192,A201
A14,6,A31,A41,2429,A65,A75,2,Female,A101,4,A122,44,A143,A151,1,A172,1,A191,A201
A12,24,A34,A49,3179,A65,A75,4,Male,A101,1,A121,49,A143,A152,2,A172,1,A191,A201
A12,22,A32,A43,1877,A61,A72,3,Male,A101,1,A121,20,A143,A152,1,A172,1,A191,A201
A11,39,A34,A41,2445,A61,A72,2,Male,A101,1,A123,31,A143,A152,2,A173,1,A191,A201
A12,11,A32,A41,2505,A61,A72,3,Male,A102,1,A124,21,A142,A152,1,A173,1,A191,A201
A14,8,A32,A43,3837,A65,A75,3,Male,A101,4,A124,40,A143,A152,1,A173,1,A191,A201
A14,59,A32,A49,4794,A65,A73,1,Male,A101,2,A124,29,A143,A152,1,A173,2,A191,A201
A11,25,A32,A49,1699,A61,A75,4,Female,A101,1,A121,26,A142,A152,1,A173,1,A192,A201
A11,11,A34,A42,5833,A61,A75,4,Male,A101,4,A124,66,A143,A153,2,A173,1,A192,A201
A11,37,A34,A42,4510,A61,A75,4,Male,A101,4,A122,53,A143,A152,2,A173,1,A192,A201
A11,11,A34,A41,6113,A61,A75,4,Male,A101,4,A122,45,A143,A152,1,A173,1,A192,A201
A11,11,A32,A42,2475,A61,A73,4,Female,A101,2,A122,27,A143,A152,1,A173,1,A191,A202
A11,13,A32,A43,1036,A65,A75,4,Male,A101,4,A121,39,A143,A152,1,A173,1,A191,A201
A14,10,A32,A43,1131,A61,A73,4,Male,A101,2,A123,45,A143,A152,2,A173,1,A191,A201
A11,25,A32,A42,2647,A61,A75,2,Male,A101,2,A122,25,A141,A152,1,A172,1,A191,A201
A11,26,A34,A41,1182,A61,A73,2,Male,A103,3,A122,30,A143,A152,2,A173,1,A191,A201
A14,14,A34,A41,2607,A65,A75,4,Male,A101,4,A121,58,A143,A152,1,A173,1,A192,A201
A12,14,A32,A42,872,A61,A72,3,Female,A101,4,A123,25,A143,A152,1,A173,1,A191,A201
A14,10,A32,A41,1446,A65,A75,4,Male,A101,4,A122,22,A143,A151,1,A173,1,A192,A201
A11,14,A34,A40,2224,A61,A73,4,Female,A101,4,A124,23,A143,A152,1,A173,1,A191,A201
A12,11,A32,A43,928,A65,A75,4,Male,A101,4,A122,35,A143,A152,1,A172,1,A191,A201
A14,9,A32,A42,942,A61,A73,4,Male,A101,2,A123,32,A143,A152,1,A173,1,A191,A201
A14,5,A32,A40,1243,A65,A73,4,Male,A101,4,A121,36,A143,A151,1,A172,1,A191,A201
A14,24,A34,A41,1468,A61,A75,2,Female,A101,2,A123,30,A143,A152,2,A174,1,A192,A201
A14,25,A32,A49,4453,A65,A73,1,Male,A101,4,A121,45,A143,A152,1,A173,1,A192,A201
A11,26,A32,A43,2064,A61,A73,4,Female,A101,2,A123,24,A141,A153,1,A173,1,A191,A201
A12,12,A34,A40,1313,A61,A73,4,Male,A101,2,A123,29,A143,A152,2,A173,1,A192,A201
A11,13,A31,A41,657,A61,A75,4,Male,A101,3,A123,52,A142,A152,3,A173,1,A192,A201
A11,8,A32,A46,730,A61,A75,4,Female,A101,4,A122,38,A143,A152,1,A173,1,A191,A201
A11,24,A32,A43,1075,A62,A75,4,Male,A101,4,A121,46,A143,A152,1,A173,1,A192,A201
A11,15,A32,A41,1847,A61,A74,2,Male,A101,3,A122,36,A143,A152,1,A173,1,A191,A201
A12,44,A33,A41,6559,A61,A73,2,Male,A101,4,A124,50,A143,A153,2,A173,2,A192,A201
A11,14,A32,A43,1410,A61,A75,3,Male,A101,2,A121,42,A143,A152,1,A173,1,A191,A201
A11,7,A32,A40,1298,A61,A75,4,Female,A101,4,A124,36,A143,A153,1,A174,1,A192,A201
A12,11,A34,A41,3591,A61,A75,3,Male,A101,4,A124,38,A143,A152,1,A173,1,A191,A201
A14,27,A32,A41,2261,A61,A71,3,Female,A101,2,A121,37,A143,A152,2,A174,1,A192,A201
A14,10,A32,A40,1504,A65,A75,1,Male,A101,2,A124,40,A143,A151,2,A173,2,A191,A201
A14,10,A33,A43,973,A61,A73,4,Female,A101,2,A123,23,A143,A152,2,A172,1,A191,A201
A11,55,A32,A43,3687,A61,A74,4,Male,A101,3,A123,23,A143,A152,1,A173,1,A192,A201
A12,26,A33,A40,8664,A62,A73,4,Male,A101,2,A123,31,A143,A152,2,A173,1,A192,A201
A12,40,A32,A41,3771,A62,A74,1,Male,A101,4,A124,34,A143,A151,1,A173,2,A192,A201
A11,13,A32,A43,971,A61,A73,4,Male,A101,2,A121,25,A143,A152,1,A173,1,A191,A201
A11,37,A32,A41,6527,A61,A75,4,Male,A101,4,A124,32,A143,A153,1,A173,2,A191,A201
A14,20,A32,A41,3881,A61,A74,4,Male,A101,3,A123,28,A143,A152,1,A173,1,A191,A201
A11,14,A32,A49,1068,A65,A75,3,Male,A101,2,A121,26,A143,A152,1,A173,1,A192,A201
A11,11,A32,A42,1288,A61,A73,4,Female,A101,3,A123,28,A143,A152,1,A173,1,A191,A201
A14,14,A32,A41,1557,A61,A73,2,Male,A101,2,A121,20,A143,A151,1,A173,1,A191,A201
A14,15,A32,A49,4533,A65,A73,2,Male,A101,4,A121,35,A143,A152,1,A172,1,A192,A201
A12,13,A32,A41,5574,A61,A75,2,Male,A101,2,A122,27,A143,A152,2,A173,1,A191,A201
A11,46,A34,A41,3107,A65,A73,4,Male,A101,2,A123,28,A143,A152,2,A173,1,A191,A201
A14,17,A32,A42,3189,A61,A73,2,Female,A101,2,A121,24,A143,A151,1,A173,1,A191,A201
A14,17,A32,A42,2108,A65,A75,4,Male,A101,2,A123,26,A143,A152,1,A173,1,A192,A201
A11,16,A32,A40,1952,A61,A73,2,Male,A101,2,A121,24,A143,A151,2,A173,2,A191,A201
A11,30,A31,A41,6104,A65,A75,4,Male,A101,3,A124,36,A141,A153,1,A173,2,A192,A201
A14,14,A32,A41,4546,A65,A73,2,Female,A101,4,A124,23,A143,A152,1,A173,1,A192,A201
A12,24,A32,A40,1737,A61,A73,1,Female,A101,1,A121,27,A143,A152,1,A173,1,A192,A201
A11,15,A32,A42,2140,A61,A73,2,Male,A103,2,A122,33,A143,A152,1,A173,1,A191,A201
A14,19,A32,A49,4332,A65,A73,2,Female,A101,4,A122,25,A143,A151,1,A173,1,A192,A201
A11,13,A32,A41,3469,A65,A75,4,Male,A101,4,A124,55,A143,A153,1,A173,1,A192,A201
A12,15,A32,A43,1279,A61,A73,4,Male,A101,2,A123,23,A143,A152,1,A173,1,A191,A201
A14,10,A34,A42,1895,A61,A75,4,Female,A101,4,A124,21,A143,A151,1,A173,1,A191,A201
A12,9,A32,A43,2798,A65,A75,2,Female,A101,1,A121,26,A143,A152,1,A173,1,A191,A201
A11,28,A30,A41,6446,A61,A75,3,Male,A101,4,A124,41,A141,A153,2,A173,2,A191,A201
A11,26,A32,A43,4148,A61,A73,2,Male,A101,3,A123,22,A143,A152,1,A173,1,A191,A201
A12,14,A34,A40,4186,A61,A72,3,Male,A101,3,A124,29,A143,A151,2,A173,1,A191,A201
A12,39,A32,A41,10035,A61,A72,1,Male,A101,3,A123,23,A143,A152,1,A173,1,A192,A201
A14,12,A32,A41,2387,A61,A72,1,Female,A101,4,A121,58,A143,A151,1,A174,1,A192,A201
A12,34,A34,A40,1731,A61,A72,2,Female,A101,1,A124,26,A143,A152,2,A173,1,A191,A201
A11,52,A32,A41,2672,A61,A75,2,Female,A101,4,A123,31,A143,A152,2,A173,1,A191,A201
A14,19,A32,A41,1557,A65,A73,4,Female,A101,2,A121,42,A143,A152,1,A173,1,A191,A201
A14,25,A34,A41,2570,A65,A73,2,Female,A101,4,A124,25,A143,A152,2,A173,1,A192,A201
A12,46,A32,A41,5445,A62,A75,4,Male,A101,4,A124,61,A143,A153,1,A173,1,A191,A201
A12,24,A32,A49,5724,A65,A73,2,Male,A101,2,A124,37,A143,A152,1,A174,1,A192,A201
A14,12,A34,A40,1777,A62,A75,1,Male,A101,4,A121,48,A143,A152,2,A172,2,A191,A201
A12,18,A32,A43,1268,A65,A73,4,Male,A103,1,A121,22,A143,A152,1,A173,1,A191,A201
A11,10,A32,A40,699,A61,A75,4,Female,A101,3,A122,36,A143,A152,1,A173,1,A191,A201
A11,12,A31,A40,4061,A65,A75,4,Female,A101,4,A122,58,A141,A152,3,A173,1,A192,A201
A14,44,A34,A41,7978,A61,A75,3,Male,A101,2,A124,42,A143,A153,2,A174,1,A192,A201
A14,7,A32,A41,2709,A62,A73,2,Male,A101,2,A124,26,A143,A152,1,A173,1,A191,A201
A11,9,A32,A43,750,A61,A75,3,Male,A101,1,A121,24,A143,A151,1,A172,1,A191,A201
A12,24,A32,A45,3370,A61,A72,2,Male,A101,4,A121,33,A143,A151,1,A172,1,A191,A201
A14,10,A34,A46,1704,A65,A75,4,Female,A101,4,A123,72,A143,A152,1,A173,1,A191,A201
A12,14,A32,A43,1143,A65,A72,2,Female,A101,3,A121,23,A143,A152,1,A172,1,A191,A201
A11,29,A34,A41,1776,A61,A75,4,Male,A101,4,A123,68,A143,A152,2,A173,1,A192,A201
A14,11,A34,A41,1637,A65,A75,3,Female,A101,4,A124,39,A143,A151,2,A173,1,A192,A201
A14,13,A32,A41,2709,A61,A73,3,Male,A101,2,A124,46,A143,A152,1,A173,1,A192,A201
A11,17,A32,A41,4772,A61,A75,3,Male,A101,2,A122,57,A143,A153,1,A173,1,A192,A201
A11,12,A34,A42,1637,A61,A72,4,Female,A101,4,A123,23,A143,A152,2,A173,1,A191,A201
A14,14,A34,A41,857,A65,A75,4,Male,A101,3,A124,69,A143,A152,2,A174,1,A192,A201
A14,12,A32,A41,939,A61,A72,1,Female,A101,2,A121,32,A143,A152,1,A173,1,A191,A201
A12,37,A32,A41,8614,A61,A75,4,Male,A101,4,A123,30,A143,A151,1,A174,1,A192,A201
A11,22,A32,A40,1294,A61,A73,2,Male,A101,4,A121,43,A143,A153,2,A172,2,A191,A201
A14,23,A32,A43,1025,A61,A72,4,Female,A101,3,A123,36,A143,A152,1,A173,2,A192,A201
A14,43,A33,A41,1711,A65,A75,4,Male,A101,4,A123,45,A143,A152,2,A173,1,A192,A201
A12,15,A32,A40,1353,A65,A75,1,Male,A101,4,A122,42,A143,A152,1,A173,1,A192,A201
A14,28,A32,A49,1342,A61,A75,4,Male,A101,2,A123,31,A143,A152,2,A173,1,A192,A201
A11,23,A32,A42,2464,A61,A75,4,Male,A101,2,A124,44,A143,A152,1,A172,1,A191,A201
A12,13,A34,A40,1224,A61,A75,4,Male,A101,4,A124,40,A143,A152,2,A173,1,A192,A201
A14,31,A32,A43,1994,A65,A73,4,Female,A101,2,A123,24,A143,A152,1,A173,1,A192,A201
A11,25,A32,A41,3128,A61,A75,2,Male,A101,4,A122,29,A143,A152,1,A173,1,A191,A201
A12,11,A32,A49,935,A65,A75,4,Female,A101,4,A121,36,A143,A152,1,A172,1,A191,A201
