original_index,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,original_prediction,alternative_prediction
976,A11,17,A32,A40,1173,A65,A72,4,Male,A101,1,A122,20,A143,A152,1,A173,1,A191,A201,1,0
984,A12,25,A32,A41,2245,A61,A72,1,Male,A101,1,A122,68,A143,A152,1,A173,1,A191,A201,1,0
984,A12,25,A32,A41,2245,A61,A72,1,Male,A101,1,A122,25,A143,A152,1,A173,1,A191,A201,1,0
990,A12,15,A32,A42,3181,A61,A75,1,Female,A101,4,A123,19,A143,A152,1,A173,1,A192,A201,0,1
1003,A12,25,A32,A40,2104,A61,A75,1,Male,A101,1,A122,20,A143,A152,1,A173,1,A192,A201,1,0
1003,A12,25,A32,A40,2104,A61,A75,1,Male,A101,1,A122,71,A143,A152,1,A173,1,A192,A201,1,0
1019,A11,19,A32,A41,6694,A65,A75,4,Male,A101,4,A124,61,A143,A153,1,A173,1,A191,A201,1,0
1019,A11,19,A32,A41,6694,A65,A75,4,Male,A101,4,A124,23,A143,A153,1,A173,1,A191,A201,1,0
1034,A11,15,A34,A41,778,A61,A75,4,Female,A101,4,A124,50,A143,A152,2,A173,2,A191,A201,0,1
1034,A11,15,A34,A41,778,A61,A75,4,Female,A101,4,A124,22,A143,A152,2,A173,2,A191,A201,0,1
1034,A11,15,A34,A41,778,A61,A75,4,Male,A101,4,A124,21,A143,A152,2,A173,2,A191,A201,0,1
1036,A14,9,A32,A42,5769,A65,A75,4,Female,A101,4,A124,19,A143,A153,1,A174,1,A192,A201,0,1
1042,A11,25,A32,A41,4359,A65,A75,4,Female,A101,3,A124,31,A143,A152,1,A173,1,A192,A201,0,1
1042,A11,25,A32,A41,4359,A65,A75,4,Female,A101,3,A124,20,A143,A152,1,A173,1,A192,A201,0,1
1043,A11,12,A31,A41,5546,A61,A75,2,Male,A101,4,A124,20,A141,A153,1,A174,1,A192,A201,1,0
1053,A11,24,A34,A41,1913,A61,A75,4,Female,A101,4,A124,25,A143,A153,2,A174,1,A191,A201,0,1
1067,A12,25,A32,A41,3755,A61,A72,4,Male,A103,1,A122,20,A143,A152,1,A173,1,A191,A201,1,0
1067,A12,25,A32,A41,3755,A61,A72,4,Male,A103,1,A122,44,A143,A152,1,A173,1,A191,A201,1,0
1093,A12,20,A32,A41,2034,A61,A75,4,Male,A101,4,A124,35,A143,A151,1,A174,1,A192,A201,1,0
1104,A14,13,A32,A43,811,A61,A72,4,Male,A101,3,A123,23,A143,A151,1,A174,1,A192,A201,1,0
1104,A14,13,A32,A43,811,A61,A72,4,Female,A101,3,A123,73,A143,A151,1,A174,1,A192,A201,1,0
1104,A14,13,A32,A43,811,A61,A72,4,Male,A101,3,A123,42,A143,A151,1,A174,1,A192,A201,1,0
1124,A12,26,A32,A40,2348,A61,A75,1,Male,A101,1,A122,25,A143,A152,1,A173,1,A192,A201,1,0
1124,A12,26,A32,A40,2348,A61,A75,1,Male,A101,1,A122,35,A143,A152,1,A173,1,A192,A201,1,0
1131,A12,25,A32,A41,4092,A62,A73,1,Female,A101,1,A123,64,A143,A152,1,A173,1,A192,A201,0,1
1131,A12,25,A32,A41,4092,A62,A73,1,Female,A101,1,A123,25,A143,A152,1,A173,1,A192,A201,0,1
1144,A11,49,A34,A41,11199,A65,A75,4,Female,A101,4,A124,42,A143,A153,1,A173,1,A192,A201,0,1
1144,A11,49,A34,A41,11199,A65,A75,4,Female,A101,4,A124,23,A143,A153,1,A173,1,A192,A201,0,1
1153,A11,34,A34,A42,9125,A61,A75,4,Female,A101,4,A124,71,A143,A153,3,A174,1,A192,A201,0,1
1153,A11,34,A34,A42,9125,A61,A75,4,Female,A101,4,A124,25,A143,A153,3,A174,1,A192,A201,0,1
1158,A14,38,A32,A43,6175,A61,A73,4,Male,A101,2,A123,43,A143,A152,1,A174,1,A192,A201,1,0
1158,A14,38,A32,A43,6175,A61,A73,4,Male,A101,2,A123,24,A143,A152,1,A174,1,A192,A201,1,0
1161,A11,14,A32,A42,5553,A61,A75,2,Male,A101,4,A124,44,A141,A153,1,A174,1,A192,A201,1,0
1161,A11,14,A32,A42,5553,A61,A75,2,Male,A101,4,A124,25,A141,A153,1,A174,1,A192,A201,1,0
1172,A11,21,A32,A41,1752,A61,A73,2,Female,A101,3,A123,48,A143,A152,1,A173,1,A191,A201,0,1
1172,A11,21,A32,A41,1752,A61,A73,2,Female,A101,3,A123,24,A143,A152,1,A173,1,A191,A201,0,1
1177,A14,11,A32,A42,5828,A61,A75,4,Male,A101,4,A124,38,A143,A151,1,A174,1,A192,A201,1,0
1177,A14,11,A32,A42,5828,A61,A75,4,Male,A101,4,A124,20,A143,A151,1,A174,1,A192,A201,1,0
1185,A11,32,A34,A41,5355,A61,A75,2,Female,A101,4,A124,29,A143,A152,2,A173,2,A192,A201,0,1
1185,A11,32,A34,A41,5355,A61,A75,2,Female,A101,4,A124,22,A143,A152,2,A173,2,A192,A201,0,1
1193,A11,22,A32,A41,12421,A65,A75,4,Male,A101,4,A124,74,A143,A153,1,A174,1,A192,A201,1,0
1193,A11,22,A32,A41,12421,A65,A75,4,Male,A101,4,A124,25,A143,A153,1,A174,1,A192,A201,1,0
1196,A11,18,A33,A41,15943,A61,A74,4,Female,A101,3,A123,41,A143,A152,3,A174,1,A192,A201,0,1
1196,A11,18,A33,A41,15943,A61,A74,4,Female,A101,3,A123,25,A143,A152,3,A174,1,A192,A201,0,1
1221,A12,24,A32,A40,1811,A61,A75,1,Male,A101,1,A123,20,A143,A152,1,A173,1,A192,A201,1,0
1221,A12,24,A32,A40,1811,A61,A75,1,Male,A101,1,A123,50,A143,A152,1,A173,1,A192,A201,1,0
1231,A12,16,A32,A42,2013,A61,A75,1,Female,A101,4,A123,35,A143,A152,1,A173,1,A192,A201,0,1
1231,A12,16,A32,A42,2013,A61,A75,1,Female,A101,4,A123,19,A143,A152,1,A173,1,A192,A201,0,1
