original_index,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,original_prediction,alternative_prediction
2796,A11,18,A32,A40,6349,A61,A73,4,Female,A101,3,A124,38,A143,A153,1,A173,1,A192,A201,0,1
2796,A11,18,A32,A40,6349,A61,A73,4,Female,A101,3,A124,22,A143,A153,1,A173,1,A192,A201,0,1
2867,A11,11,A32,A40,671,A61,A72,2,Female,A101,4,A124,37,A141,A153,1,A173,2,A192,A201,0,1
2867,A11,11,A32,A40,671,A61,A72,2,Female,A101,4,A124,23,A141,A153,1,A173,2,A192,A201,0,1
2921,A11,43,A32,A41,6712,A61,A75,4,Female,A101,4,A124,72,A141,A153,1,A173,1,A192,A201,0,1
2921,A11,43,A32,A41,6712,A61,A75,4,Female,A101,4,A124,23,A141,A153,1,A173,1,A192,A201,0,1
2921,A11,43,A32,A41,6712,A61,A75,4,Male,A101,4,A124,20,A141,A153,1,A173,1,A192,A201,0,1
2943,A11,23,A32,A40,2019,A61,A73,1,Male,A101,4,A124,24,A141,A152,1,A173,1,A192,A201,1,0
2943,A11,23,A32,A40,2019,A61,A73,1,Female,A101,4,A124,33,A141,A152,1,A173,1,A192,A201,1,0
2943,A11,23,A32,A40,2019,A61,A73,1,Male,A101,4,A124,37,A141,A152,1,A173,1,A192,A201,1,0
2956,A11,33,A34,A40,1517,A61,A75,4,Female,A101,4,A124,21,A143,A152,2,A173,1,A191,A201,0,1
3065,A11,29,A32,A44,840,A65,A72,4,Male,A101,3,A124,48,A143,A151,1,A173,1,A192,A201,1,0
3065,A11,29,A32,A44,840,A65,A72,4,Male,A101,3,A124,25,A143,A151,1,A173,1,A192,A201,1,0
3067,A11,24,A32,A42,2102,A61,A72,4,Male,A101,4,A123,69,A143,A151,3,A173,1,A192,A201,1,0
3067,A11,24,A32,A42,2102,A61,A72,4,Male,A101,4,A123,25,A143,A151,3,A173,1,A192,A201,1,0
3068,A11,21,A32,A43,2108,A61,A72,4,Male,A101,4,A123,23,A143,A151,2,A174,1,A191,A201,1,0
3068,A11,21,A32,A43,2108,A61,A72,4,Male,A101,4,A123,60,A143,A151,2,A174,1,A191,A201,1,0
3105,A11,11,A34,A40,1042,A61,A75,4,Female,A101,4,A124,34,A141,A152,2,A173,1,A191,A201,0,1
3105,A11,11,A34,A40,1042,A61,A75,4,Female,A101,4,A124,20,A141,A152,2,A173,1,A191,A201,0,1
3152,A11,21,A32,A42,2509,A61,A75,4,Female,A101,1,A124,47,A142,A152,1,A173,1,A191,A201,0,1
3152,A11,21,A32,A42,2509,A61,A75,4,Female,A101,1,A124,21,A142,A152,1,A173,1,A191,A201,0,1
3165,A11,14,A32,A43,1188,A61,A72,3,Male,A101,4,A123,19,A143,A151,1,A173,1,A191,A201,1,0
3165,A11,14,A32,A43,1188,A61,A72,3,Female,A101,4,A123,51,A143,A151,1,A173,1,A191,A201,1,0
3165,A11,14,A32,A43,1188,A61,A72,3,Male,A101,4,A123,39,A143,A151,1,A173,1,A191,A201,1,0
3225,A11,17,A32,A42,2402,A61,A72,1,Male,A101,4,A124,59,A143,A151,1,A173,1,A191,A201,1,0
3225,A11,17,A32,A42,2402,A61,A72,1,Male,A101,4,A124,20,A143,A151,1,A173,1,A191,A201,1,0
3291,A11,22,A32,A40,3261,A61,A74,4,Female,A101,3,A122,60,A143,A151,1,A173,1,A191,A201,0,1
3291,A11,22,A32,A40,3261,A61,A74,4,Female,A101,3,A122,21,A143,A151,1,A173,1,A191,A201,0,1
3307,A11,25,A31,A41,1820,A61,A73,2,Female,A101,4,A124,46,A141,A152,2,A173,1,A192,A201,0,1
3307,A11,25,A31,A41,1820,A61,A73,2,Female,A101,4,A124,20,A141,A152,2,A173,1,A192,A201,0,1
3319,A11,26,A32,A40,1721,A65,A75,4,Male,A101,4,A124,25,A143,A151,3,A173,1,A191,A201,1,0
3319,A11,26,A32,A40,1721,A65,A75,4,Male,A101,4,A124,42,A143,A151,3,A173,1,A191,A201,1,0
3327,A11,25,A32,A43,1377,A61,A72,4,Female,A101,1,A124,37,A143,A152,1,A173,1,A192,A201,0,1
3327,A11,25,A32,A43,1377,A61,A72,4,Female,A101,1,A124,20,A143,A152,1,A173,1,A192,A201,0,1
3333,A11,23,A32,A40,2070,A61,A75,4,Female,A101,4,A122,49,A143,A151,1,A173,1,A191,A201,0,1
3333,A11,23,A32,A40,2070,A61,A75,4,Female,A101,4,A122,25,A143,A151,1,A173,1,A191,A201,0,1
3345,A11,25,A32,A41,3576,A61,A75,4,Male,A101,4,A124,71,A143,A151,1,A174,1,A192,A201,1,0
3345,A11,25,A32,A41,3576,A61,A75,4,Male,A101,4,A124,22,A143,A151,1,A174,1,A192,A201,1,0
3366,A12,45,A31,A40,5362,A65,A75,4,Female,A101,4,A124,61,A141,A153,1,A173,2,A192,A201,0,1
3366,A12,45,A31,A40,5362,A65,A75,4,Female,A101,4,A124,20,A141,A153,1,A173,2,A192,A201,0,1
3371,A12,39,A31,A40,10008,A61,A71,1,Female,A101,2,A124,23,A143,A153,1,A174,2,A192,A201,0,1
3385,A11,23,A32,A40,3812,A65,A75,4,Female,A101,4,A124,63,A143,A151,1,A173,1,A191,A201,0,1
3385,A11,23,A32,A40,3812,A65,A75,4,Female,A101,4,A124,20,A143,A151,1,A173,1,A191,A201,0,1
3424,A11,18,A32,A41,8011,A61,A75,4,Male,A101,4,A124,27,A143,A151,1,A174,1,A192,A201,1,0
3424,A11,18,A32,A41,8011,A61,A75,4,Male,A101,4,A124,23,A143,A151,1,A174,1,A192,A201,1,0
3426,A12,60,A32,A40,14641,A61,A75,2,Female,A101,2,A124,51,A143,A153,1,A174,1,A192,A201,0,1
3426,A12,60,A32,A40,14641,A61,A75,2,Female,A101,2,A124,20,A143,A153,1,A174,1,A192,A201,0,1
3428,A11,60,A32,A41,12679,A61,A75,3,Female,A101,2,A124,23,A143,A153,3,A174,1,A192,A201,0,1
3456,A11,15,A32,A40,281,A61,A75,4,Female,A101,3,A123,72,A143,A151,1,A172,2,A191,A201,0,1
3456,A11,15,A32,A40,281,A61,A75,4,Female,A101,3,A123,20,A143,A151,1,A172,2,A191,A201,0,1
3526,A11,28,A32,A41,3983,A61,A75,4,Female,A101,4,A124,40,A141,A153,3,A174,2,A191,A201,0,1
3526,A11,28,A32,A41,3983,A61,A75,4,Female,A101,4,A124,24,A141,A153,3,A174,2,A191,A201,0,1
3582,A11,42,A34,A46,3112,A61,A73,4,Female,A101,4,A124,48,A143,A152,2,A173,1,A192,A201,0,1
3582,A11,42,A34,A46,3112,A61,A73,4,Female,A101,4,A124,19,A143,A152,2,A173,1,A192,A201,0,1
3671,A11,44,A34,A46,8267,A61,A75,4,Male,A101,4,A124,71,A143,A153,1,A174,1,A192,A201,1,0
3671,A11,44,A34,A46,8267,A61,A75,4,Male,A101,4,A124,20,A143,A153,1,A174,1,A192,A201,1,0
3684,A11,60,A32,A46,3569,A61,A75,3,Female,A101,4,A123,61,A143,A152,1,A173,2,A192,A201,0,1
3684,A11,60,A32,A46,3569,A61,A75,3,Female,A101,4,A123,25,A143,A152,1,A173,2,A192,A201,0,1
3690,A11,15,A32,A40,5325,A61,A75,4,Female,A101,4,A124,27,A143,A152,2,A173,1,A192,A201,0,1
3690,A11,15,A32,A40,5325,A61,A75,4,Female,A101,4,A124,22,A143,A152,2,A173,1,A192,A201,0,1
3725,A11,13,A32,A40,1025,A61,A75,4,Female,A101,4,A124,71,A143,A153,2,A173,1,A191,A201,0,1
3725,A11,13,A32,A40,1025,A61,A75,4,Female,A101,4,A124,24,A143,A153,2,A173,1,A191,A201,0,1
3769,A11,15,A34,A40,2877,A61,A75,4,Female,A101,4,A124,58,A143,A151,2,A173,1,A191,A201,0,1
3769,A11,15,A34,A40,2877,A61,A75,4,Female,A101,4,A124,19,A143,A151,2,A173,1,A191,A201,0,1
3810,A11,11,A32,A40,5308,A61,A72,3,Female,A101,2,A124,52,A143,A153,1,A174,1,A192,A201,0,1
3810,A11,11,A32,A40,5308,A61,A72,3,Female,A101,2,A124,23,A143,A153,1,A174,1,A192,A201,0,1
3826,A11,10,A32,A40,2613,A61,A75,2,Female,A101,4,A124,37,A141,A153,2,A173,2,A191,A201,0,1
3826,A11,10,A32,A40,2613,A61,A75,2,Female,A101,4,A124,21,A141,A153,2,A173,2,A191,A201,0,1
3826,A11,10,A32,A40,2613,A61,A75,2,Male,A101,4,A124,20,A141,A153,2,A173,2,A191,A201,0,1
3852,A11,43,A32,A40,6625,A61,A75,2,Female,A101,4,A124,32,A141,A153,1,A174,1,A192,A201,0,1
3852,A11,43,A32,A40,6625,A61,A75,2,Female,A101,4,A124,22,A141,A153,1,A174,1,A192,A201,0,1
3852,A11,43,A32,A40,6625,A61,A75,2,Male,A101,4,A124,24,A141,A153,1,A174,1,A192,A201,0,1
3930,A11,39,A32,A41,2369,A61,A75,4,Female,A101,4,A124,64,A141,A153,1,A173,1,A192,A201,0,1
3930,A11,39,A32,A41,2369,A61,A75,4,Female,A101,4,A124,20,A141,A153,1,A173,1,A192,A201,0,1
3974,A11,24,A32,A41,3682,A61,A75,4,Male,A101,4,A124,42,A143,A151,1,A174,1,A192,A201,1,0
3974,A11,24,A32,A41,3682,A61,A75,4,Male,A101,4,A124,25,A143,A151,1,A174,1,A192,A201,1,0
3975,A11,22,A32,A41,5558,A61,A75,4,Male,A101,4,A124,57,A143,A151,1,A174,1,A192,A201,1,0
3975,A11,22,A32,A41,5558,A61,A75,4,Male,A101,4,A124,22,A143,A151,1,A174,1,A192,A201,1,0
3980,A11,11,A32,A41,2708,A61,A75,3,Female,A101,4,A124,47,A143,A151,1,A173,1,A191,A201,0,1
3980,A11,11,A32,A41,2708,A61,A75,3,Female,A101,4,A124,19,A143,A151,1,A173,1,A191,A201,0,1
4046,A11,27,A32,A40,1121,A61,A75,4,Male,A101,4,A124,49,A143,A153,1,A173,1,A192,A201,1,0
4046,A11,27,A32,A40,1121,A61,A75,4,Male,A101,4,A124,19,A143,A153,1,A173,1,A192,A201,1,0
4053,A11,60,A32,A41,10466,A61,A75,4,Female,A101,4,A124,62,A143,A153,1,A173,1,A192,A201,0,1
4053,A11,60,A32,A41,10466,A61,A75,4,Female,A101,4,A124,22,A143,A153,1,A173,1,A192,A201,0,1
4133,A12,50,A31,A40,9485,A62,A75,1,Female,A101,4,A124,29,A143,A152,1,A173,1,A191,A201,0,1
4133,A12,50,A31,A40,9485,A62,A75,1,Female,A101,4,A124,23,A143,A152,1,A173,1,A191,A201,0,1
4135,A11,22,A32,A41,5330,A61,A75,4,Male,A101,4,A124,64,A143,A151,1,A174,1,A192,A201,1,0
4135,A11,22,A32,A41,5330,A61,A75,4,Male,A101,4,A124,23,A143,A151,1,A174,1,A192,A201,1,0
4272,A11,41,A32,A41,2468,A61,A75,4,Female,A101,4,A124,69,A141,A153,1,A174,1,A192,A201,0,1
4272,A11,41,A32,A41,2468,A61,A75,4,Female,A101,4,A124,25,A141,A153,1,A174,1,A192,A201,0,1
4273,A11,11,A32,A40,2428,A61,A73,4,Female,A101,4,A123,62,A143,A151,1,A173,1,A191,A201,0,1
4273,A11,11,A32,A40,2428,A61,A73,4,Female,A101,4,A123,25,A143,A151,1,A173,1,A191,A201,0,1
4284,A11,51,A34,A41,11618,A61,A75,4,Female,A101,2,A124,73,A143,A151,1,A174,1,A192,A201,0,1
4284,A11,51,A34,A41,11618,A61,A75,4,Female,A101,2,A124,19,A143,A151,1,A174,1,A192,A201,0,1
4330,A12,32,A32,A46,13855,A61,A75,4,Female,A101,4,A124,26,A143,A153,1,A173,1,A192,A201,0,1
4330,A12,32,A32,A46,13855,A61,A75,4,Female,A101,4,A124,23,A143,A153,1,A173,1,A192,A201,0,1
4341,A12,41,A31,A40,9257,A61,A75,1,Female,A101,2,A124,67,A143,A152,1,A174,1,A192,A201,0,1
4341,A12,41,A31,A40,9257,A61,A75,1,Female,A101,2,A124,21,A143,A152,1,A174,1,A192,A201,0,1
4448,A11,25,A32,A40,2293,A65,A72,4,Female,A101,2,A122,30,A141,A152,1,A173,1,A191,A201,0,1
4448,A11,25,A32,A40,2293,A65,A72,4,Female,A101,2,A122,19,A141,A152,1,A173,1,A191,A201,0,1
4480,A12,24,A32,A40,3668,A61,A75,4,Female,A101,2,A124,75,A143,A152,1,A173,1,A191,A201,0,1
4480,A12,24,A32,A40,3668,A61,A75,4,Female,A101,2,A124,20,A143,A152,1,A173,1,A191,A201,0,1
4554,A11,35,A32,A41,5090,A61,A75,4,Female,A101,4,A124,73,A143,A153,1,A173,2,A191,A201,0,1
4554,A11,35,A32,A41,5090,A61,A75,4,Female,A101,4,A124,23,A143,A153,1,A173,2,A191,A201,0,1
4565,A11,46,A32,A41,7133,A61,A75,4,Female,A101,4,A124,36,A141,A153,1,A174,1,A192,A201,0,1
4565,A11,46,A32,A41,7133,A61,A75,4,Female,A101,4,A124,22,A141,A153,1,A174,1,A192,A201,0,1
4585,A11,20,A32,A41,4370,A61,A75,4,Male,A101,4,A124,44,A143,A151,1,A173,1,A192,A201,1,0
4585,A11,20,A32,A41,4370,A61,A75,4,Male,A101,4,A124,23,A143,A151,1,A173,1,A192,A201,1,0
4588,A11,10,A34,A40,654,A61,A75,4,Female,A101,3,A124,30,A143,A151,2,A173,1,A191,A201,0,1
4588,A11,10,A34,A40,654,A61,A75,4,Female,A101,3,A124,19,A143,A151,2,A173,1,A191,A201,0,1
4621,A11,19,A32,A40,6335,A61,A73,1,Female,A101,2,A124,68,A143,A151,2,A173,2,A191,A201,0,1
4621,A11,19,A32,A40,6335,A61,A73,1,Female,A101,2,A124,19,A143,A151,2,A173,2,A191,A201,0,1
4636,A11,35,A32,A41,9710,A61,A75,4,Female,A101,4,A124,46,A141,A153,3,A173,2,A192,A201,0,1
4636,A11,35,A32,A41,9710,A61,A75,4,Female,A101,4,A124,25,A141,A153,3,A173,2,A192,A201,0,1
4754,A11,24,A32,A41,9797,A61,A75,4,Male,A101,4,A124,75,A143,A151,1,A174,1,A192,A201,1,0
4754,A11,24,A32,A41,9797,A61,A75,4,Male,A101,4,A124,25,A143,A151,1,A174,1,A192,A201,1,0
4758,A11,42,A32,A41,12351,A61,A75,4,Female,A101,4,A124,52,A142,A153,1,A174,1,A192,A201,0,1
4758,A11,42,A32,A41,12351,A61,A75,4,Female,A101,4,A124,19,A142,A153,1,A174,1,A192,A201,0,1
4760,A11,11,A32,A40,692,A61,A75,4,Female,A101,4,A124,37,A143,A153,1,A173,2,A191,A201,0,1
4760,A11,11,A32,A40,692,A61,A75,4,Female,A101,4,A124,23,A143,A153,1,A173,2,A191,A201,0,1
4779,A11,38,A31,A41,2238,A61,A75,1,Female,A101,4,A124,62,A141,A152,1,A173,1,A192,A201,0,1
4779,A11,38,A31,A41,2238,A61,A75,1,Female,A101,4,A124,22,A141,A152,1,A173,1,A192,A201,0,1
4783,A11,24,A32,A42,5827,A61,A75,4,Male,A101,4,A124,72,A143,A151,1,A174,1,A192,A201,1,0
4783,A11,24,A32,A42,5827,A61,A75,4,Male,A101,4,A124,20,A143,A151,1,A174,1,A192,A201,1,0
4801,A11,39,A32,A41,5410,A61,A75,4,Female,A101,4,A124,72,A141,A153,1,A173,1,A192,A201,0,1
4801,A11,39,A32,A41,5410,A61,A75,4,Female,A101,4,A124,23,A141,A153,1,A173,1,A192,A201,0,1
4834,A11,20,A32,A40,1313,A63,A75,4,Female,A101,4,A124,42,A141,A153,1,A173,2,A191,A201,0,1
4834,A11,20,A32,A40,1313,A63,A75,4,Female,A101,4,A124,25,A141,A153,1,A173,2,A191,A201,0,1
4854,A11,46,A32,A41,7994,A61,A75,3,Female,A101,4,A124,46,A143,A153,1,A173,1,A191,A201,0,1
4854,A11,46,A32,A41,7994,A61,A75,3,Female,A101,4,A124,19,A143,A153,1,A173,1,A191,A201,0,1
4863,A11,12,A32,A42,3963,A61,A75,4,Female,A101,4,A124,19,A143,A151,1,A173,1,A192,A201,0,1
4906,A11,16,A32,A42,2093,A61,A73,4,Male,A101,3,A124,23,A143,A151,1,A173,1,A191,A201,1,0
4906,A11,16,A32,A42,2093,A61,A73,4,Male,A101,3,A124,49,A143,A151,1,A173,1,A191,A201,1,0
4912,A11,24,A34,A40,4659,A61,A75,2,Female,A101,4,A124,36,A143,A151,2,A173,1,A191,A201,0,1
4912,A11,24,A34,A40,4659,A61,A75,2,Female,A101,4,A124,20,A143,A151,2,A173,1,A191,A201,0,1
4924,A11,45,A31,A41,11048,A61,A75,1,Female,A101,4,A124,68,A141,A153,1,A174,1,A192,A201,0,1
4924,A11,45,A31,A41,11048,A61,A75,1,Female,A101,4,A124,21,A141,A153,1,A174,1,A192,A201,0,1
4952,A11,47,A31,A41,9288,A65,A75,4,Female,A101,4,A124,36,A141,A153,2,A173,1,A192,A201,0,1
4952,A11,47,A31,A41,9288,A65,A75,4,Female,A101,4,A124,19,A141,A153,2,A173,1,A192,A201,0,1
4960,A11,60,A32,A41,15620,A61,A75,4,Female,A101,2,A124,54,A143,A153,1,A174,1,A192,A201,0,1
4960,A11,60,A32,A41,15620,A61,A75,4,Female,A101,2,A124,23,A143,A153,1,A174,1,A192,A201,0,1
4961,A11,24,A32,A41,3506,A61,A75,4,Female,A101,4,A124,22,A143,A151,1,A174,1,A192,A201,0,1
4973,A11,49,A32,A41,4710,A61,A75,3,Female,A101,3,A124,38,A143,A152,1,A173,2,A191,A201,0,1
4973,A11,49,A32,A41,4710,A61,A75,3,Female,A101,3,A124,20,A143,A152,1,A173,2,A191,A201,0,1
5001,A11,45,A32,A41,15774,A61,A75,4,Female,A101,4,A124,50,A143,A153,1,A174,1,A192,A201,0,1
5001,A11,45,A32,A41,15774,A61,A75,4,Female,A101,4,A124,25,A143,A153,1,A174,1,A192,A201,0,1
5033,A11,60,A32,A41,12551,A61,A75,3,Female,A101,4,A124,27,A143,A153,1,A173,1,A192,A201,0,1
5033,A11,60,A32,A41,12551,A61,A75,3,Female,A101,4,A124,20,A143,A153,1,A173,1,A192,A201,0,1
5049,A12,40,A32,A40,8727,A61,A75,4,Female,A101,2,A124,34,A143,A153,1,A174,1,A192,A201,0,1
5049,A12,40,A32,A40,8727,A61,A75,4,Female,A101,2,A124,20,A143,A153,1,A174,1,A192,A201,0,1
5051,A11,27,A32,A40,2944,A61,A74,4,Female,A101,4,A124,37,A143,A153,1,A174,2,A191,A201,0,1
5051,A11,27,A32,A40,2944,A61,A74,4,Female,A101,4,A124,21,A143,A153,1,A174,2,A191,A201,0,1
5073,A11,7,A32,A46,286,A65,A73,4,Male,A101,2,A124,20,A143,A151,1,A173,1,A191,A201,1,0
5073,A11,7,A32,A46,286,A65,A73,4,Male,A101,2,A124,26,A143,A151,1,A173,1,A191,A201,1,0
5079,A11,49,A32,A41,10851,A61,A75,4,Female,A101,2,A124,48,A143,A153,1,A174,1,A192,A201,0,1
5079,A11,49,A32,A41,10851,A61,A75,4,Female,A101,2,A124,20,A143,A153,1,A174,1,A192,A201,0,1
5093,A11,44,A32,A42,7728,A61,A75,3,Female,A101,4,A124,71,A143,A153,1,A173,2,A191,A201,0,1
5093,A11,44,A32,A42,7728,A61,A75,3,Female,A101,4,A124,23,A143,A153,1,A173,2,A191,A201,0,1
5094,A11,21,A32,A41,3735,A61,A75,4,Male,A101,4,A124,43,A143,A151,1,A174,1,A191,A201,1,0
5094,A11,21,A32,A41,3735,A61,A75,4,Male,A101,4,A124,23,A143,A151,1,A174,1,A191,A201,1,0
5101,A11,47,A32,A43,1935,A61,A73,4,Male,A101,4,A123,23,A141,A152,1,A173,1,A191,A201,1,0
5101,A11,47,A32,A43,1935,A61,A73,4,Male,A101,4,A123,51,A141,A152,1,A173,1,A191,A201,1,0
5171,A11,26,A32,A40,7531,A61,A75,4,Female,A101,2,A124,67,A143,A153,1,A174,1,A192,A201,0,1
5171,A11,26,A32,A40,7531,A61,A75,4,Female,A101,2,A124,19,A143,A153,1,A174,1,A192,A201,0,1
5248,A11,24,A32,A40,1385,A65,A75,4,Male,A101,4,A124,47,A141,A153,1,A173,1,A191,A201,1,0
5248,A11,24,A32,A40,1385,A65,A75,4,Male,A101,4,A124,24,A141,A153,1,A173,1,A191,A201,1,0
5254,A11,16,A32,A40,1383,A61,A75,4,Female,A101,4,A124,21,A143,A152,1,A174,1,A192,A201,0,1
5282,A11,22,A32,A41,3737,A61,A75,4,Female,A101,4,A124,22,A143,A151,1,A174,1,A192,A201,0,1
5331,A11,29,A32,A40,1282,A61,A75,4,Female,A101,4,A124,36,A143,A153,3,A174,2,A191,A201,0,1
5331,A11,29,A32,A40,1282,A61,A75,4,Female,A101,4,A124,24,A143,A153,3,A174,2,A191,A201,0,1
5331,A11,29,A32,A40,1282,A61,A75,4,Male,A101,4,A124,19,A143,A153,3,A174,2,A191,A201,0,1
5350,A11,13,A32,A42,3771,A61,A74,4,Male,A101,4,A124,62,A143,A151,3,A173,1,A191,A201,1,0
5373,A11,14,A32,A45,1496,A61,A75,4,Female,A101,4,A124,54,A143,A153,2,A173,2,A191,A201,0,1
5373,A11,14,A32,A45,1496,A61,A75,4,Female,A101,4,A124,19,A143,A153,2,A173,2,A191,A201,0,1
5431,A11,17,A32,A40,917,A61,A75,4,Female,A101,4,A124,39,A143,A153,3,A173,2,A191,A201,0,1
5431,A11,17,A32,A40,917,A61,A75,4,Female,A101,4,A124,22,A143,A153,3,A173,2,A191,A201,0,1
5477,A11,47,A32,A41,6720,A65,A75,4,Female,A101,3,A124,21,A141,A153,2,A173,2,A191,A201,0,1
5483,A11,23,A32,A43,2326,A61,A75,4,Male,A101,4,A124,48,A143,A151,1,A173,1,A192,A201,1,0
5483,A11,23,A32,A43,2326,A61,A75,4,Male,A101,4,A124,20,A143,A151,1,A173,1,A192,A201,1,0
5514,A11,60,A32,A40,7145,A61,A75,1,Female,A101,2,A124,40,A143,A152,1,A174,1,A192,A201,0,1
5514,A11,60,A32,A40,7145,A61,A75,1,Female,A101,2,A124,22,A143,A152,1,A174,1,A192,A201,0,1
5515,A11,24,A32,A41,2602,A61,A74,4,Female,A101,4,A124,19,A143,A151,1,A173,1,A192,A201,0,1
5529,A11,22,A32,A41,420,A61,A75,3,Male,A101,4,A124,53,A143,A151,1,A173,1,A191,A201,1,0
5529,A11,22,A32,A41,420,A61,A75,3,Male,A101,4,A124,21,A143,A151,1,A173,1,A191,A201,1,0
5545,A11,52,A32,A41,9858,A61,A75,4,Female,A101,4,A124,65,A143,A153,2,A173,1,A192,A201,0,1
5545,A11,52,A32,A41,9858,A61,A75,4,Female,A101,4,A124,22,A143,A153,2,A173,1,A192,A201,0,1
5573,A12,49,A31,A41,7611,A62,A75,4,Male,A101,4,A124,32,A141,A153,1,A173,1,A191,A201,1,0
5573,A12,49,A31,A41,7611,A62,A75,4,Male,A101,4,A124,25,A141,A153,1,A173,1,A191,A201,1,0
5592,A11,29,A32,A40,9684,A61,A75,4,Male,A101,4,A124,69,A143,A153,1,A174,1,A192,A201,1,0
5592,A11,29,A32,A40,9684,A61,A75,4,Male,A101,4,A124,22,A143,A153,1,A174,1,A192,A201,1,0
5659,A11,34,A32,A41,1709,A61,A73,4,Male,A101,2,A123,73,A141,A151,1,A173,1,A192,A201,1,0
5659,A11,34,A32,A41,1709,A61,A73,4,Male,A101,2,A123,23,A141,A151,1,A173,1,A192,A201,1,0
5704,A11,16,A32,A40,3608,A61,A75,3,Female,A101,4,A124,36,A143,A153,3,A173,2,A191,A201,0,1
5704,A11,16,A32,A40,3608,A61,A75,3,Female,A101,4,A124,23,A143,A153,3,A173,2,A191,A201,0,1
5709,A11,25,A34,A49,4736,A61,A72,4,Female,A101,4,A123,42,A143,A151,1,A173,1,A191,A201,0,1
5709,A11,25,A34,A49,4736,A61,A72,4,Female,A101,4,A123,23,A143,A151,1,A173,1,A191,A201,0,1
5845,A11,39,A32,A41,6079,A61,A75,3,Female,A101,4,A124,70,A143,A152,1,A173,2,A191,A201,0,1
5845,A11,39,A32,A41,6079,A61,A75,3,Female,A101,4,A124,19,A143,A152,1,A173,2,A191,A201,0,1
5901,A11,23,A32,A43,471,A61,A72,4,Male,A101,3,A123,21,A143,A151,1,A173,1,A192,A201,1,0
5901,A11,23,A32,A43,471,A61,A72,4,Female,A101,3,A123,50,A143,A151,1,A173,1,A192,A201,1,0
5901,A11,23,A32,A43,471,A61,A72,4,Male,A101,3,A123,46,A143,A151,1,A173,1,A192,A201,1,0
5962,A11,22,A32,A42,4262,A61,A75,4,Female,A101,1,A124,75,A142,A152,1,A173,1,A191,A201,0,1
5962,A11,22,A32,A42,4262,A61,A75,4,Female,A101,1,A124,22,A142,A152,1,A173,1,A191,A201,0,1
5992,A11,17,A32,A41,829,A61,A75,4,Male,A101,3,A124,20,A143,A151,1,A173,1,A191,A201,1,0
5992,A11,17,A32,A41,829,A61,A75,4,Male,A101,3,A124,71,A143,A151,1,A173,1,A191,A201,1,0
5998,A11,14,A32,A43,1019,A61,A72,4,Male,A101,4,A123,61,A143,A151,2,A173,1,A191,A201,1,0
5998,A11,14,A32,A43,1019,A61,A72,4,Male,A101,4,A123,20,A143,A151,2,A173,1,A191,A201,1,0
6019,A11,22,A32,A40,1926,A61,A75,4,Female,A101,4,A122,41,A143,A151,1,A173,1,A191,A201,0,1
6019,A11,22,A32,A40,1926,A61,A75,4,Female,A101,4,A122,25,A143,A151,1,A173,1,A191,A201,0,1
6090,A11,22,A32,A40,2702,A61,A75,4,Female,A101,3,A122,33,A143,A151,1,A173,1,A191,A201,0,1
6090,A11,22,A32,A40,2702,A61,A75,4,Female,A101,3,A122,19,A143,A151,1,A173,1,A191,A201,0,1
6095,A11,24,A32,A43,4135,A61,A72,4,Female,A101,1,A124,51,A143,A152,1,A173,1,A192,A201,0,1
6095,A11,24,A32,A43,4135,A61,A72,4,Female,A101,1,A124,21,A143,A152,1,A173,1,A192,A201,0,1
6100,A11,23,A32,A43,1383,A62,A72,4,Female,A101,1,A124,31,A143,A152,1,A173,1,A191,A201,0,1
6100,A11,23,A32,A43,1383,A62,A72,4,Female,A101,1,A124,24,A143,A152,1,A173,1,A191,A201,0,1
6102,A11,24,A31,A40,2799,A61,A73,4,Male,A103,4,A122,20,A141,A151,1,A173,1,A191,A202,1,0
6102,A11,24,A31,A40,2799,A61,A73,4,Male,A103,4,A122,27,A141,A151,1,A173,1,A191,A202,1,0
6113,A11,17,A32,A41,1824,A61,A72,4,Male,A101,4,A124,64,A143,A152,2,A173,1,A191,A201,1,0
6118,A11,15,A32,A40,1837,A61,A75,4,Female,A101,3,A122,63,A143,A151,1,A173,1,A191,A201,0,1
6118,A11,15,A32,A40,1837,A61,A75,4,Female,A101,3,A122,22,A143,A151,1,A173,1,A191,A201,0,1
6199,A11,27,A32,A40,1788,A63,A75,4,Male,A101,4,A124,35,A142,A153,1,A174,2,A191,A201,1,0
6199,A11,27,A32,A40,1788,A63,A75,4,Male,A101,4,A124,22,A142,A153,1,A174,2,A191,A201,1,0
6205,A11,60,A32,A46,3713,A61,A75,3,Female,A101,4,A123,63,A143,A152,1,A173,2,A192,A201,0,1
6205,A11,60,A32,A46,3713,A61,A75,3,Female,A101,4,A123,24,A143,A152,1,A173,2,A192,A201,0,1
6267,A11,37,A32,A46,6822,A61,A75,1,Female,A101,2,A124,21,A143,A152,1,A174,2,A192,A201,0,1
6273,A11,22,A32,A41,10343,A61,A75,4,Male,A101,4,A124,74,A143,A151,1,A174,1,A192,A201,1,0
6273,A11,22,A32,A41,10343,A61,A75,4,Male,A101,4,A124,21,A143,A151,1,A174,1,A192,A201,1,0
