original_index,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,original_prediction,alternative_prediction
2838,A14,18,A31,A40,3595,A65,A75,1,Female,A101,4,A124,22,A141,A152,1,A174,2,A192,A201,0,1
2839,A14,13,A32,A45,2169,A65,A75,4,Female,A101,4,A124,43,A143,A153,2,A173,2,A192,A201,0,1
2839,A14,13,A32,A45,2169,A65,A75,4,Female,A101,4,A124,20,A143,A153,2,A173,2,A192,A201,0,1
2844,A11,20,A32,A42,2852,A61,A73,2,Female,A101,2,A121,31,A143,A152,1,A172,1,A191,A201,0,1
2844,A11,20,A32,A42,2852,A61,A73,2,Female,A101,2,A121,21,A143,A152,1,A172,1,A191,A201,0,1
2852,A12,14,A32,A41,4424,A61,A75,1,Male,A101,4,A124,72,A141,A153,1,A174,1,A192,A201,1,0
2852,A12,14,A32,A41,4424,A61,A75,1,Male,A101,4,A124,19,A141,A153,1,A174,1,A192,A201,1,0
2862,A11,16,A34,A40,3955,A61,A75,4,Female,A101,4,A124,56,A143,A153,2,A174,1,A192,A201,0,1
2862,A11,16,A34,A40,3955,A61,A75,4,Female,A101,4,A124,22,A143,A153,2,A174,1,A192,A201,0,1
2872,A14,20,A32,A42,814,A61,A73,2,Female,A101,2,A123,58,A141,A152,2,A173,1,A191,A201,0,1
2872,A14,20,A32,A42,814,A61,A73,2,Female,A101,2,A123,20,A141,A152,2,A173,1,A191,A201,0,1
2890,A11,18,A32,A42,4631,A61,A73,2,Female,A101,4,A124,52,A143,A153,1,A173,1,A192,A201,0,1
2890,A11,18,A32,A42,4631,A61,A73,2,Female,A101,4,A124,23,A143,A153,1,A173,1,A192,A201,0,1
2922,A14,16,A32,A40,5478,A61,A75,3,Female,A101,2,A124,44,A143,A152,1,A174,1,A192,A201,0,1
2922,A14,16,A32,A40,5478,A61,A75,3,Female,A101,2,A124,24,A143,A152,1,A174,1,A192,A201,0,1
2959,A14,5,A32,A40,2004,A62,A75,4,Female,A101,2,A124,21,A141,A151,1,A172,2,A191,A202,0,1
2971,A14,20,A32,A42,840,A61,A72,4,Male,A101,4,A123,63,A143,A151,1,A173,1,A192,A201,1,0
2971,A14,20,A32,A42,840,A61,A72,4,Male,A101,4,A123,25,A143,A151,1,A173,1,A192,A201,1,0
2972,A14,15,A32,A42,1646,A65,A72,4,Male,A101,4,A123,64,A143,A151,1,A173,1,A191,A201,1,0
2972,A14,15,A32,A42,1646,A65,A72,4,Male,A101,4,A123,21,A143,A151,1,A173,1,A191,A201,1,0
2973,A12,17,A32,A42,1057,A65,A75,4,Male,A101,3,A122,53,A143,A151,1,A173,1,A191,A201,1,0
2973,A12,17,A32,A42,1057,A65,A75,4,Male,A101,3,A122,21,A143,A151,1,A173,1,A191,A201,1,0
2976,A11,8,A34,A42,2058,A61,A73,4,Male,A102,4,A121,22,A143,A151,2,A173,1,A191,A201,1,0
2976,A11,8,A34,A42,2058,A61,A73,4,Male,A102,4,A121,52,A143,A151,2,A173,1,A191,A201,1,0
3000,A12,10,A34,A40,5692,A65,A73,4,Female,A101,1,A123,56,A143,A152,2,A173,1,A192,A201,0,1
3000,A12,10,A34,A40,5692,A65,A73,4,Female,A101,1,A123,20,A143,A152,2,A173,1,A192,A201,0,1
3002,A11,32,A34,A42,1755,A61,A73,2,Female,A101,3,A122,37,A143,A152,2,A173,1,A191,A201,0,1
3002,A11,32,A34,A42,1755,A61,A73,2,Female,A101,3,A122,22,A143,A152,2,A173,1,A191,A201,0,1
3021,A11,16,A34,A42,2147,A61,A75,4,Male,A101,4,A123,56,A143,A151,1,A173,1,A191,A201,0,1
3021,A11,16,A34,A42,2147,A61,A75,4,Male,A101,4,A123,23,A143,A151,1,A173,1,A191,A201,0,1
3025,A12,15,A32,A41,1433,A61,A72,1,Male,A101,1,A122,23,A143,A152,1,A173,1,A192,A201,1,0
3025,A12,15,A32,A41,1433,A61,A72,1,Male,A101,1,A122,39,A143,A152,1,A173,1,A192,A201,1,0
3032,A12,16,A32,A41,3303,A61,A72,1,Female,A101,1,A122,50,A143,A152,1,A173,1,A191,A201,0,1
3032,A12,16,A32,A41,3303,A61,A72,1,Female,A101,1,A122,20,A143,A152,1,A173,1,A191,A201,0,1
3044,A11,22,A34,A40,4048,A65,A73,4,Female,A101,2,A123,29,A143,A152,2,A173,1,A192,A201,0,1
3044,A11,22,A34,A40,4048,A65,A73,4,Female,A101,2,A123,24,A143,A152,2,A173,1,A192,A201,0,1
3054,A11,24,A34,A42,2843,A61,A75,2,Female,A101,4,A123,62,A143,A152,2,A173,1,A191,A201,1,0
3054,A11,24,A34,A42,2843,A61,A75,2,Female,A101,4,A123,19,A143,A152,2,A173,1,A191,A201,1,0
3103,A11,24,A34,A42,3899,A61,A75,4,Male,A101,4,A122,25,A143,A152,2,A173,1,A191,A201,0,1
3113,A11,13,A32,A42,509,A61,A74,3,Male,A101,4,A121,22,A143,A151,1,A173,1,A191,A201,1,0
3113,A11,13,A32,A42,509,A61,A74,3,Female,A101,4,A121,36,A143,A151,1,A173,1,A191,A201,1,0
3113,A11,13,A32,A42,509,A61,A74,3,Male,A101,4,A121,46,A143,A151,1,A173,1,A191,A201,1,0
3119,A11,11,A34,A42,4326,A61,A73,3,Male,A102,2,A121,25,A143,A151,2,A173,1,A191,A201,1,0
3119,A11,11,A34,A42,4326,A61,A73,3,Male,A102,2,A121,49,A143,A151,2,A173,1,A191,A201,1,0
3125,A14,16,A32,A40,1225,A61,A72,1,Male,A101,1,A122,55,A143,A152,1,A173,1,A191,A201,1,0
3125,A14,16,A32,A40,1225,A61,A72,1,Male,A101,1,A122,19,A143,A152,1,A173,1,A191,A201,1,0
3147,A11,35,A34,A42,2681,A61,A75,2,Male,A101,4,A122,21,A143,A152,2,A173,1,A191,A201,0,1
3155,A12,31,A33,A41,11982,A62,A73,2,Female,A101,4,A123,24,A143,A152,2,A173,1,A191,A201,0,1
3157,A12,42,A34,A41,3423,A65,A75,4,Female,A101,3,A122,39,A141,A152,2,A173,1,A191,A201,0,1
3157,A12,42,A34,A41,3423,A65,A75,4,Female,A101,3,A122,21,A141,A152,2,A173,1,A191,A201,0,1
3159,A12,12,A32,A41,1133,A61,A72,3,Male,A101,4,A123,65,A143,A151,1,A172,1,A191,A201,1,0
3160,A11,21,A32,A41,1487,A65,A72,4,Male,A101,3,A123,63,A143,A151,3,A173,1,A192,A201,1,0
3160,A11,21,A32,A41,1487,A65,A72,4,Male,A101,3,A123,21,A143,A151,3,A173,1,A192,A201,1,0
3171,A14,49,A32,A41,12894,A61,A73,4,Female,A101,2,A123,68,A143,A152,1,A174,1,A192,A201,0,1
3171,A14,49,A32,A41,12894,A61,A73,4,Female,A101,2,A123,23,A143,A152,1,A174,1,A192,A201,0,1
3181,A11,11,A34,A40,857,A61,A73,2,Male,A101,1,A121,72,A143,A151,3,A173,1,A191,A201,1,0
3209,A11,24,A32,A41,1855,A61,A74,4,Male,A101,4,A123,25,A143,A151,1,A173,1,A191,A201,1,0
3209,A11,24,A32,A41,1855,A61,A74,4,Female,A101,4,A123,35,A143,A151,1,A173,1,A191,A201,1,0
3209,A11,24,A32,A41,1855,A61,A74,4,Male,A101,4,A123,64,A143,A151,1,A173,1,A191,A201,1,0
3238,A11,10,A34,A40,2095,A61,A73,3,Female,A101,3,A121,60,A143,A151,2,A173,1,A191,A201,1,0
3239,A12,18,A34,A40,1160,A61,A74,4,Male,A101,2,A122,45,A143,A152,2,A173,1,A191,A201,1,0
3239,A12,18,A34,A40,1160,A61,A74,4,Male,A101,2,A122,22,A143,A152,2,A173,1,A191,A201,1,0
3249,A12,24,A31,A41,9568,A61,A75,2,Female,A101,1,A122,69,A143,A152,1,A173,1,A191,A201,0,1
3249,A12,24,A31,A41,9568,A61,A75,2,Female,A101,1,A122,19,A143,A152,1,A173,1,A191,A201,0,1
3267,A11,23,A32,A43,931,A64,A72,4,Male,A101,4,A123,73,A143,A151,2,A172,1,A192,A201,1,0
3267,A11,23,A32,A43,931,A64,A72,4,Male,A101,4,A123,20,A143,A151,2,A172,1,A192,A201,1,0
3275,A11,14,A32,A41,5384,A61,A75,4,Female,A101,3,A123,54,A143,A151,3,A174,1,A192,A201,0,1
3275,A11,14,A32,A41,5384,A61,A75,4,Female,A101,3,A123,19,A143,A151,3,A174,1,A192,A201,0,1
3278,A12,23,A32,A43,1321,A62,A75,4,Female,A101,1,A123,23,A143,A152,1,A173,1,A192,A201,0,1
3280,A11,14,A32,A42,2661,A61,A72,1,Male,A101,1,A122,60,A143,A152,1,A173,1,A192,A201,1,0
3280,A11,14,A32,A42,2661,A61,A72,1,Male,A101,1,A122,23,A143,A152,1,A173,1,A192,A201,1,0
3282,A11,12,A32,A42,2023,A61,A72,1,Male,A101,1,A122,25,A143,A151,1,A173,1,A192,A201,1,0
3282,A11,12,A32,A42,2023,A61,A72,1,Male,A101,1,A122,71,A143,A151,1,A173,1,A192,A201,1,0
3294,A12,14,A31,A40,1258,A65,A73,1,Male,A101,2,A124,55,A141,A152,2,A173,1,A192,A201,1,0
3309,A12,37,A34,A40,1663,A61,A75,4,Female,A101,2,A123,40,A143,A152,2,A174,1,A191,A201,0,1
3309,A12,37,A34,A40,1663,A61,A75,4,Female,A101,2,A123,25,A143,A152,2,A174,1,A191,A201,0,1
3309,A12,37,A34,A40,1663,A61,A75,4,Male,A101,2,A123,21,A143,A152,2,A174,1,A191,A201,0,1
3314,A14,14,A32,A42,843,A61,A72,3,Male,A101,4,A123,50,A143,A151,2,A173,1,A191,A201,1,0
3320,A11,9,A32,A42,1740,A61,A74,4,Female,A101,4,A121,55,A143,A151,1,A173,1,A191,A201,1,0
3343,A14,13,A32,A42,3178,A61,A75,2,Female,A101,2,A124,45,A143,A151,1,A174,1,A192,A201,0,1
3343,A14,13,A32,A42,3178,A61,A75,2,Female,A101,2,A124,22,A143,A151,1,A174,1,A192,A201,0,1
3347,A12,35,A32,A40,10024,A65,A71,2,Female,A101,4,A124,40,A143,A153,1,A174,1,A192,A201,0,1
3347,A12,35,A32,A40,10024,A65,A71,2,Female,A101,4,A124,24,A143,A153,1,A174,1,A192,A201,0,1
3367,A11,14,A34,A41,697,A61,A75,4,Female,A101,4,A124,45,A143,A152,2,A173,2,A191,A201,0,1
3367,A11,14,A34,A41,697,A61,A75,4,Female,A101,4,A124,22,A143,A152,2,A173,2,A191,A201,0,1
3367,A11,14,A34,A41,697,A61,A75,4,Male,A101,4,A124,23,A143,A152,2,A173,2,A191,A201,0,1
3370,A12,39,A31,A41,6213,A65,A75,4,Female,A101,4,A124,75,A143,A153,1,A174,1,A192,A201,0,1
3370,A12,39,A31,A41,6213,A65,A75,4,Female,A101,4,A124,20,A143,A153,1,A174,1,A192,A201,0,1
3380,A14,32,A32,A43,3548,A65,A73,4,Male,A101,2,A123,71,A141,A152,3,A174,1,A192,A201,1,0
3387,A12,48,A32,A40,5241,A65,A73,4,Female,A101,4,A124,33,A143,A153,1,A173,1,A192,A201,0,1
3387,A12,48,A32,A40,5241,A65,A73,4,Female,A101,4,A124,20,A143,A153,1,A173,1,A192,A201,0,1
3389,A11,12,A34,A41,2020,A61,A75,4,Male,A101,4,A124,21,A143,A152,2,A173,1,A192,A201,0,1
3396,A11,23,A32,A41,1030,A65,A75,4,Female,A101,3,A124,59,A141,A152,2,A173,2,A192,A201,0,1
3396,A11,23,A32,A41,1030,A65,A75,4,Female,A101,3,A124,19,A141,A152,2,A173,2,A192,A201,0,1
3403,A14,33,A32,A41,15597,A61,A75,4,Female,A101,3,A123,40,A143,A151,1,A174,1,A192,A201,0,1
3403,A14,33,A32,A41,15597,A61,A75,4,Female,A101,3,A123,24,A143,A151,1,A174,1,A192,A201,0,1
3410,A11,24,A32,A41,2959,A65,A73,1,Male,A102,4,A123,24,A141,A152,1,A173,1,A191,A201,1,0
3410,A11,24,A32,A41,2959,A65,A73,1,Male,A102,4,A123,27,A141,A152,1,A173,1,A191,A201,1,0
3420,A11,20,A32,A41,8110,A65,A75,4,Male,A101,4,A124,31,A143,A151,1,A173,1,A192,A201,1,0
3420,A11,20,A32,A41,8110,A65,A75,4,Male,A101,4,A124,23,A143,A151,1,A173,1,A192,A201,1,0
3432,A11,38,A32,A41,1177,A65,A73,2,Female,A101,2,A123,27,A141,A152,1,A173,1,A191,A201,0,1
3432,A11,38,A32,A41,1177,A65,A73,2,Female,A101,2,A123,20,A141,A152,1,A173,1,A191,A201,0,1
3439,A11,32,A32,A41,6119,A65,A75,4,Female,A101,4,A124,42,A143,A153,1,A173,1,A192,A201,0,1
3439,A11,32,A32,A41,6119,A65,A75,4,Female,A101,4,A124,21,A143,A153,1,A173,1,A192,A201,0,1
3449,A11,34,A32,A42,5067,A61,A75,3,Female,A101,2,A122,30,A143,A152,2,A173,2,A192,A201,0,1
3449,A11,34,A32,A42,5067,A61,A75,3,Female,A101,2,A122,19,A143,A152,2,A173,2,A192,A201,0,1
3453,A11,11,A32,A41,4266,A65,A75,4,Female,A101,4,A124,35,A141,A153,1,A173,1,A192,A201,0,1
3453,A11,11,A32,A41,4266,A65,A75,4,Female,A101,4,A124,25,A141,A153,1,A173,1,A192,A201,0,1
3455,A11,17,A34,A41,2289,A61,A75,4,Female,A101,4,A124,65,A143,A152,2,A173,1,A192,A201,1,0
3460,A11,8,A32,A41,2599,A65,A75,3,Female,A101,4,A124,20,A143,A151,1,A173,1,A191,A201,0,1
3464,A14,22,A32,A41,13198,A65,A75,4,Female,A101,4,A124,40,A143,A151,1,A174,1,A192,A201,0,1
3464,A14,22,A32,A41,13198,A65,A75,4,Female,A101,4,A124,24,A143,A151,1,A174,1,A192,A201,0,1
3475,A11,21,A32,A42,2835,A65,A75,4,Male,A101,4,A122,33,A143,A151,1,A174,1,A192,A201,1,0
3475,A11,21,A32,A42,2835,A65,A75,4,Male,A101,4,A122,19,A143,A151,1,A174,1,A192,A201,1,0
3480,A12,13,A31,A41,1784,A65,A75,4,Female,A101,4,A124,47,A141,A152,1,A173,2,A192,A201,0,1
3480,A12,13,A31,A41,1784,A65,A75,4,Female,A101,4,A124,21,A141,A152,1,A173,2,A192,A201,0,1
3482,A13,11,A34,A40,669,A61,A75,2,Male,A101,4,A124,25,A143,A153,3,A171,2,A191,A201,0,1
3494,A11,29,A34,A41,8636,A61,A75,3,Female,A101,4,A124,60,A143,A152,2,A174,2,A192,A201,0,1
3494,A11,29,A34,A41,8636,A61,A75,3,Female,A101,4,A124,25,A143,A152,2,A174,2,A192,A201,0,1
3501,A11,44,A34,A41,1684,A61,A73,1,Female,A101,2,A123,19,A143,A152,1,A173,1,A191,A201,0,1
3508,A12,13,A34,A40,1056,A65,A75,4,Female,A101,4,A124,75,A143,A152,2,A174,1,A192,A201,0,1
3508,A12,13,A34,A40,1056,A65,A75,4,Female,A101,4,A124,21,A143,A152,2,A174,1,A192,A201,0,1
3511,A12,15,A32,A41,7086,A61,A75,3,Male,A101,4,A124,33,A143,A153,1,A174,1,A192,A201,1,0
3511,A12,15,A32,A41,7086,A61,A75,3,Male,A101,4,A124,25,A143,A153,1,A174,1,A192,A201,1,0
3522,A14,17,A31,A40,3462,A65,A75,1,Female,A101,4,A124,25,A141,A152,1,A173,2,A192,A201,0,1
3524,A12,26,A32,A41,11531,A65,A75,4,Female,A101,4,A124,37,A143,A153,1,A173,1,A192,A201,0,1
3524,A12,26,A32,A41,11531,A65,A75,4,Female,A101,4,A124,22,A143,A153,1,A173,1,A192,A201,0,1
3528,A11,28,A34,A41,12577,A61,A75,3,Female,A101,4,A124,30,A143,A153,3,A174,1,A192,A201,0,1
3528,A11,28,A34,A41,12577,A61,A75,3,Female,A101,4,A124,23,A143,A153,3,A174,1,A192,A201,0,1
3531,A11,24,A32,A41,4102,A65,A75,4,Male,A101,4,A124,52,A143,A153,1,A173,1,A191,A201,1,0
3531,A11,24,A32,A41,4102,A65,A75,4,Male,A101,4,A124,24,A143,A153,1,A173,1,A191,A201,1,0
3533,A12,37,A32,A41,10789,A65,A75,2,Female,A101,4,A124,32,A143,A153,1,A174,1,A192,A201,0,1
3533,A12,37,A32,A41,10789,A65,A75,2,Female,A101,4,A124,19,A143,A153,1,A174,1,A192,A201,0,1
3545,A12,16,A33,A41,2946,A61,A73,3,Female,A101,2,A124,22,A143,A153,2,A173,2,A191,A201,0,1
3559,A11,22,A32,A41,5562,A61,A75,4,Male,A101,4,A124,38,A143,A153,1,A174,1,A192,A201,1,0
3559,A11,22,A32,A41,5562,A61,A75,4,Male,A101,4,A124,21,A143,A153,1,A174,1,A192,A201,1,0
3561,A11,40,A32,A41,9594,A65,A75,4,Male,A101,4,A124,34,A143,A153,1,A174,1,A192,A201,1,0
3561,A11,40,A32,A41,9594,A65,A75,4,Male,A101,4,A124,23,A143,A153,1,A174,1,A192,A201,1,0
3565,A11,47,A34,A41,7743,A61,A75,3,Female,A101,4,A124,73,A143,A153,2,A174,1,A192,A201,0,1
3565,A11,47,A34,A41,7743,A61,A75,3,Female,A101,4,A124,20,A143,A153,2,A174,1,A192,A201,0,1
3584,A13,5,A31,A40,1535,A61,A75,4,Female,A101,4,A124,23,A143,A153,1,A173,2,A191,A202,0,1
3589,A12,26,A32,A40,7602,A65,A75,4,Male,A101,4,A124,23,A143,A153,1,A173,1,A192,A201,1,0
3604,A11,36,A32,A41,8416,A65,A75,4,Female,A101,4,A124,38,A143,A153,1,A173,1,A192,A201,0,1
3604,A11,36,A32,A41,8416,A65,A75,4,Female,A101,4,A124,20,A143,A153,1,A173,1,A192,A201,0,1
3612,A11,16,A34,A40,901,A65,A75,4,Female,A101,4,A124,70,A143,A152,2,A173,1,A192,A201,1,0
3627,A12,50,A34,A41,7539,A65,A75,3,Female,A101,4,A124,22,A143,A153,2,A173,1,A191,A201,0,1
3628,A11,25,A32,A41,3492,A65,A75,4,Male,A101,4,A124,55,A143,A153,2,A173,1,A191,A201,1,0
3628,A11,25,A32,A41,3492,A65,A75,4,Male,A101,4,A124,20,A143,A153,2,A173,1,A191,A201,1,0
3629,A11,37,A34,A41,10699,A61,A75,3,Female,A101,4,A124,52,A143,A153,2,A174,1,A192,A201,0,1
3629,A11,37,A34,A41,10699,A61,A75,3,Female,A101,4,A124,25,A143,A153,2,A174,1,A192,A201,0,1
3633,A14,13,A32,A41,1116,A61,A72,4,Male,A101,4,A124,27,A143,A151,1,A174,1,A192,A201,1,0
3633,A14,13,A32,A41,1116,A61,A72,4,Male,A101,4,A124,20,A143,A151,1,A174,1,A192,A201,1,0
3634,A12,16,A33,A40,3634,A65,A75,4,Female,A101,4,A124,47,A143,A153,1,A173,1,A192,A201,0,1
3634,A12,16,A33,A40,3634,A65,A75,4,Female,A101,4,A124,19,A143,A153,1,A173,1,A192,A201,0,1
3646,A11,39,A34,A41,10590,A61,A75,4,Female,A101,4,A124,49,A143,A153,3,A174,1,A192,A201,0,1
3646,A11,39,A34,A41,10590,A61,A75,4,Female,A101,4,A124,20,A143,A153,3,A174,1,A192,A201,0,1
3646,A11,39,A34,A41,10590,A61,A75,4,Male,A101,4,A124,20,A143,A153,3,A174,1,A192,A201,0,1
3662,A11,5,A32,A41,1292,A65,A75,3,Female,A101,4,A124,23,A143,A151,3,A173,1,A191,A201,0,1
3669,A14,41,A32,A43,3374,A65,A73,4,Male,A101,2,A123,64,A143,A152,3,A174,1,A192,A201,1,0
3669,A14,41,A32,A43,3374,A65,A73,4,Male,A101,2,A123,21,A143,A152,3,A174,1,A192,A201,1,0
3674,A12,54,A32,A41,8417,A62,A73,4,Female,A101,4,A124,72,A143,A153,1,A174,1,A192,A201,0,1
3674,A12,54,A32,A41,8417,A62,A73,4,Female,A101,4,A124,23,A143,A153,1,A174,1,A192,A201,0,1
3676,A14,28,A32,A41,15520,A61,A75,4,Female,A101,3,A123,24,A143,A151,1,A174,1,A192,A201,0,1
3698,A11,16,A34,A40,2383,A61,A75,4,Female,A101,4,A124,42,A143,A153,3,A174,1,A192,A201,0,1
3698,A11,16,A34,A40,2383,A61,A75,4,Female,A101,4,A124,19,A143,A153,3,A174,1,A192,A201,0,1
3719,A11,22,A32,A41,12941,A65,A75,4,Male,A101,4,A124,26,A143,A153,1,A174,1,A192,A201,1,0
3719,A11,22,A32,A41,12941,A65,A75,4,Male,A101,4,A124,24,A143,A153,1,A174,1,A192,A201,1,0
3722,A14,23,A32,A41,13821,A65,A75,4,Female,A101,4,A124,19,A143,A153,1,A174,1,A192,A201,0,1
3724,A11,14,A34,A40,735,A65,A75,4,Female,A101,4,A124,26,A143,A152,2,A173,1,A192,A201,0,1
3724,A11,14,A34,A40,735,A65,A75,4,Female,A101,4,A124,24,A143,A152,2,A173,1,A192,A201,0,1
3724,A11,14,A34,A40,735,A65,A75,4,Male,A101,4,A124,19,A143,A152,2,A173,1,A192,A201,0,1
3743,A11,35,A34,A41,4879,A61,A75,1,Female,A101,4,A124,42,A141,A152,3,A174,2,A192,A201,0,1
3743,A11,35,A34,A41,4879,A61,A75,1,Female,A101,4,A124,24,A141,A152,3,A174,2,A192,A201,0,1
3743,A11,35,A34,A41,4879,A61,A75,1,Male,A101,4,A124,20,A141,A152,3,A174,2,A192,A201,0,1
3745,A14,47,A32,A43,3930,A61,A73,4,Female,A101,2,A123,23,A143,A152,3,A173,1,A192,A201,0,1
3760,A13,11,A34,A40,560,A65,A75,2,Male,A101,4,A124,24,A143,A153,3,A171,2,A191,A201,0,1
3762,A11,14,A32,A41,7639,A61,A75,3,Female,A101,4,A124,69,A143,A153,1,A174,1,A192,A201,0,1
3762,A11,14,A32,A41,7639,A61,A75,3,Female,A101,4,A124,19,A143,A153,1,A174,1,A192,A201,0,1
3766,A11,26,A32,A41,2514,A62,A72,3,Female,A101,3,A122,41,A143,A152,1,A174,1,A192,A201,0,1
3766,A11,26,A32,A41,2514,A62,A72,3,Female,A101,3,A122,19,A143,A152,1,A174,1,A192,A201,0,1
3770,A12,16,A32,A41,4875,A65,A75,4,Female,A101,4,A124,55,A141,A153,1,A173,1,A192,A201,0,1
3770,A12,16,A32,A41,4875,A65,A75,4,Female,A101,4,A124,24,A141,A153,1,A173,1,A192,A201,0,1
3780,A11,35,A34,A42,10297,A61,A75,3,Female,A101,4,A124,54,A143,A153,3,A174,1,A192,A201,0,1
3780,A11,35,A34,A42,10297,A61,A75,3,Female,A101,4,A124,21,A143,A153,3,A174,1,A192,A201,0,1
3791,A11,41,A32,A41,4001,A65,A75,2,Female,A101,4,A124,45,A143,A153,1,A173,2,A191,A201,0,1
3791,A11,41,A32,A41,4001,A65,A75,2,Female,A101,4,A124,24,A143,A153,1,A173,2,A191,A201,0,1
3795,A11,5,A32,A41,1195,A61,A72,3,Female,A101,1,A124,39,A143,A152,1,A172,2,A192,A201,0,1
3795,A11,5,A32,A41,1195,A61,A72,3,Female,A101,1,A124,24,A143,A152,1,A172,2,A192,A201,0,1
3798,A11,20,A32,A41,11510,A65,A75,4,Male,A101,4,A124,34,A143,A153,1,A174,1,A192,A201,1,0
3798,A11,20,A32,A41,11510,A65,A75,4,Male,A101,4,A124,25,A143,A153,1,A174,1,A192,A201,1,0
3801,A11,22,A32,A41,7463,A65,A75,4,Male,A101,4,A124,74,A143,A153,1,A174,1,A192,A201,1,0
3801,A11,22,A32,A41,7463,A65,A75,4,Male,A101,4,A124,24,A143,A153,1,A174,1,A192,A201,1,0
3803,A11,11,A32,A41,1013,A61,A72,4,Male,A101,4,A122,29,A143,A151,1,A174,1,A192,A201,1,0
3803,A11,11,A32,A41,1013,A61,A72,4,Male,A101,4,A122,25,A143,A151,1,A174,1,A192,A201,1,0
3807,A13,12,A34,A40,852,A61,A75,2,Male,A101,4,A124,58,A143,A153,3,A171,2,A191,A201,0,1
3807,A13,12,A34,A40,852,A61,A75,2,Male,A101,4,A124,25,A143,A153,3,A171,2,A191,A201,0,1
3810,A11,11,A32,A40,5308,A61,A72,3,Female,A101,2,A124,52,A143,A153,1,A174,1,A192,A201,0,1
3810,A11,11,A32,A40,5308,A61,A72,3,Female,A101,2,A124,23,A143,A153,1,A174,1,A192,A201,0,1
3811,A11,13,A32,A41,1681,A61,A74,2,Female,A101,4,A124,21,A143,A153,1,A173,1,A192,A201,0,1
3818,A11,13,A34,A40,1965,A61,A75,4,Female,A101,4,A124,64,A143,A153,3,A174,1,A192,A201,0,1
3818,A11,13,A34,A40,1965,A61,A75,4,Female,A101,4,A124,21,A143,A153,3,A174,1,A192,A201,0,1
3828,A11,22,A34,A43,1857,A61,A75,4,Female,A101,4,A123,35,A143,A152,3,A173,1,A192,A201,1,0
3828,A11,22,A34,A43,1857,A61,A75,4,Female,A101,4,A123,23,A143,A152,3,A173,1,A192,A201,1,0
3831,A11,9,A32,A43,1709,A61,A75,4,Male,A101,3,A123,42,A143,A151,1,A173,1,A192,A201,1,0
3837,A12,26,A32,A41,5739,A62,A75,2,Female,A101,2,A124,74,A143,A153,1,A174,1,A192,A201,0,1
3837,A12,26,A32,A41,5739,A62,A75,2,Female,A101,2,A124,19,A143,A153,1,A174,1,A192,A201,0,1
3840,A11,48,A34,A41,13754,A65,A75,4,Female,A101,4,A124,39,A143,A153,1,A174,1,A192,A201,0,1
3840,A11,48,A34,A41,13754,A65,A75,4,Female,A101,4,A124,24,A143,A153,1,A174,1,A192,A201,0,1
3849,A13,10,A34,A40,1519,A65,A75,2,Male,A101,4,A124,19,A143,A153,3,A173,2,A191,A201,0,1
3864,A12,50,A32,A41,12872,A62,A74,4,Female,A101,4,A124,49,A143,A153,1,A173,2,A192,A201,0,1
3864,A12,50,A32,A41,12872,A62,A74,4,Female,A101,4,A124,19,A143,A153,1,A173,2,A192,A201,0,1
3867,A12,13,A32,A40,1303,A61,A75,4,Female,A101,2,A123,42,A143,A152,1,A173,2,A192,A201,0,1
3867,A12,13,A32,A40,1303,A61,A75,4,Female,A101,2,A123,20,A143,A152,1,A173,2,A192,A201,0,1
3869,A11,28,A34,A43,869,A61,A75,4,Female,A101,4,A123,49,A143,A152,2,A173,1,A191,A201,1,0
3869,A11,28,A34,A43,869,A61,A75,4,Female,A101,4,A123,25,A143,A152,2,A173,1,A191,A201,1,0
3875,A12,22,A32,A41,1876,A65,A72,4,Male,A101,4,A123,31,A143,A151,1,A174,1,A192,A201,1,0
3875,A12,22,A32,A41,1876,A65,A72,4,Male,A101,4,A123,24,A143,A151,1,A174,1,A192,A201,1,0
3876,A11,28,A32,A41,4233,A65,A75,2,Male,A101,4,A124,73,A143,A153,1,A173,1,A191,A201,1,0
3876,A11,28,A32,A41,4233,A65,A75,2,Male,A101,4,A124,23,A143,A153,1,A173,1,A191,A201,1,0
3880,A11,21,A32,A41,5146,A65,A75,4,Male,A101,4,A124,43,A143,A151,1,A173,1,A192,A201,1,0
3880,A11,21,A32,A41,5146,A65,A75,4,Male,A101,4,A124,19,A143,A151,1,A173,1,A192,A201,1,0
3881,A12,24,A32,A41,15830,A65,A75,4,Female,A101,4,A124,61,A143,A153,1,A174,1,A192,A201,0,1
3881,A12,24,A32,A41,15830,A65,A75,4,Female,A101,4,A124,24,A143,A153,1,A174,1,A192,A201,0,1
3904,A14,24,A32,A43,1174,A65,A72,4,Male,A101,4,A124,35,A143,A151,1,A173,1,A192,A201,1,0
3904,A14,24,A32,A43,1174,A65,A72,4,Male,A101,4,A124,21,A143,A151,1,A173,1,A192,A201,1,0
3906,A11,24,A32,A41,5630,A61,A75,4,Male,A101,4,A124,67,A143,A153,1,A174,1,A192,A201,1,0
3906,A11,24,A32,A41,5630,A61,A75,4,Male,A101,4,A124,23,A143,A153,1,A174,1,A192,A201,1,0
