original_index,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,original_prediction,alternative_prediction
921,A11,25,A32,A41,3410,A65,A73,4,Female,A101,3,A123,24,A143,A152,3,A173,1,A191,A201,0,1
921,A11,25,A32,A41,3410,A65,A73,4,Male,A101,3,A123,60,A143,A152,3,A173,1,A191,A201,0,1
922,A11,18,A32,A41,9039,A65,A75,4,Male,A101,4,A124,21,A143,A153,1,A174,1,A191,A201,1,0
926,A11,9,A32,A42,444,A61,A73,4,Female,A101,2,A124,20,A143,A152,1,A173,1,A191,A201,0,1
930,A11,35,A32,A41,4286,A61,A75,2,Female,A101,4,A124,23,A143,A153,1,A173,2,A191,A201,0,1
934,A11,13,A32,A41,1891,A61,A75,4,Male,A101,4,A124,37,A143,A151,1,A173,1,A192,A201,0,1
934,A11,13,A32,A41,1891,A61,A75,4,Female,A101,4,A124,22,A143,A151,1,A173,1,A192,A201,0,1
934,A11,13,A32,A41,1891,A61,A75,4,Male,A101,4,A124,21,A143,A151,1,A173,1,A192,A201,0,1
941,A14,34,A33,A43,8928,A61,A75,4,Female,A101,2,A123,27,A143,A152,2,A174,1,A192,A201,1,0
950,A11,12,A32,A43,1054,A61,A73,4,Male,A101,2,A123,27,A141,A152,1,A172,1,A191,A201,1,0
950,A11,12,A32,A43,1054,A61,A73,4,Female,A101,2,A123,19,A141,A152,1,A172,1,A191,A201,1,0
950,A11,12,A32,A43,1054,A61,A73,4,Male,A101,2,A123,21,A141,A152,1,A172,1,A191,A201,1,0
953,A11,12,A32,A40,1352,A61,A73,1,Female,A101,3,A123,22,A143,A151,2,A173,2,A191,A201,0,1
953,A11,12,A32,A40,1352,A61,A73,1,Male,A101,3,A123,22,A143,A151,2,A173,2,A191,A201,0,1
960,A11,16,A32,A40,1633,A61,A72,4,Male,A101,4,A122,75,A143,A152,1,A173,1,A191,A201,1,0
960,A11,16,A32,A40,1633,A61,A72,4,Male,A101,4,A122,23,A143,A152,1,A173,1,A191,A201,1,0
962,A11,35,A32,A40,6443,A62,A75,4,Female,A101,4,A124,61,A143,A153,1,A173,2,A192,A201,0,1
962,A11,35,A32,A40,6443,A62,A75,4,Female,A101,4,A124,20,A143,A153,1,A173,2,A192,A201,0,1
962,A11,35,A32,A40,6443,A62,A75,4,Male,A101,4,A124,24,A143,A153,1,A173,2,A192,A201,0,1
965,A14,44,A33,A41,9933,A61,A73,4,Female,A101,2,A123,21,A143,A152,2,A174,1,A192,A201,0,1
980,A11,25,A32,A40,1784,A61,A73,1,Female,A101,1,A123,54,A143,A152,1,A173,1,A192,A201,1,0
996,A11,17,A32,A43,2705,A61,A73,4,Male,A101,2,A123,75,A143,A152,1,A173,1,A191,A201,0,1
996,A11,17,A32,A43,2705,A61,A73,4,Male,A101,2,A123,24,A143,A152,1,A173,1,A191,A201,0,1
1003,A12,25,A32,A40,2104,A61,A75,1,Female,A101,1,A122,38,A143,A152,1,A173,1,A192,A201,1,0
1003,A12,25,A32,A40,2104,A61,A75,1,Male,A101,1,A122,71,A143,A152,1,A173,1,A192,A201,1,0
1009,A11,10,A32,A40,525,A61,A71,2,Female,A101,4,A124,19,A143,A153,3,A171,2,A191,A201,0,1
1009,A11,10,A32,A40,525,A61,A71,2,Male,A101,4,A124,22,A143,A153,3,A171,2,A191,A201,0,1
1015,A11,23,A32,A41,4499,A65,A73,4,Female,A101,2,A123,20,A143,A152,1,A173,1,A192,A201,0,1
1015,A11,23,A32,A41,4499,A65,A73,4,Male,A101,2,A123,20,A143,A152,1,A173,1,A192,A201,0,1
1029,A14,37,A34,A41,14306,A61,A74,4,Female,A101,2,A123,19,A143,A152,3,A174,1,A192,A201,0,1
1045,A11,27,A32,A40,1910,A65,A75,4,Female,A101,4,A124,54,A141,A153,1,A173,2,A191,A201,0,1
1045,A11,27,A32,A40,1910,A65,A75,4,Female,A101,4,A124,24,A141,A153,1,A173,2,A191,A201,0,1
1050,A12,22,A32,A41,2112,A61,A72,4,Male,A101,4,A124,44,A143,A151,1,A174,1,A192,A201,1,0
1057,A11,37,A31,A41,2237,A61,A73,2,Male,A101,2,A123,37,A142,A152,1,A173,1,A192,A201,1,0
1069,A11,22,A32,A42,2128,A61,A73,1,Female,A101,2,A123,33,A143,A152,1,A173,1,A191,A201,1,0
1070,A12,24,A32,A41,6180,A61,A75,4,Male,A101,4,A124,64,A143,A151,1,A174,1,A191,A201,1,0
1070,A12,24,A32,A41,6180,A61,A75,4,Male,A101,4,A124,23,A143,A151,1,A174,1,A191,A201,1,0
1072,A11,47,A34,A41,6265,A61,A75,3,Female,A101,4,A122,24,A143,A152,2,A173,2,A192,A201,0,1
1074,A11,18,A32,A43,2903,A65,A73,2,Male,A101,2,A123,20,A143,A152,1,A173,1,A191,A201,0,1
1085,A11,10,A34,A40,721,A65,A75,4,Male,A101,3,A122,22,A143,A152,2,A173,1,A191,A201,0,1
1086,A11,14,A32,A40,913,A61,A73,2,Female,A101,1,A121,22,A143,A152,1,A172,2,A191,A201,0,1
1090,A11,17,A32,A43,1890,A61,A73,4,Male,A101,2,A123,27,A143,A152,1,A173,1,A191,A201,0,1
1090,A11,17,A32,A43,1890,A61,A73,4,Male,A101,2,A123,23,A143,A152,1,A173,1,A191,A201,0,1
1093,A12,20,A32,A41,2034,A61,A75,4,Male,A101,4,A124,35,A143,A151,1,A174,1,A192,A201,1,0
1093,A12,20,A32,A41,2034,A61,A75,4,Male,A101,4,A124,20,A143,A151,1,A174,1,A192,A201,1,0
1101,A11,27,A32,A42,3249,A61,A75,2,Female,A101,4,A123,28,A143,A152,1,A173,1,A192,A201,1,0
1110,A11,23,A32,A49,681,A61,A72,3,Female,A101,1,A122,23,A143,A152,1,A172,1,A191,A201,1,0
1112,A11,22,A32,A41,2541,A61,A75,2,Female,A101,4,A124,20,A143,A151,1,A173,1,A191,A201,0,1
1137,A12,26,A32,A40,2328,A61,A73,1,Female,A101,1,A123,23,A143,A152,1,A173,1,A192,A201,0,1
1150,A11,19,A32,A42,2109,A61,A73,2,Female,A101,4,A123,30,A143,A152,1,A173,1,A191,A201,1,0
1153,A11,34,A34,A42,9125,A61,A75,4,Female,A101,4,A124,71,A143,A153,3,A174,1,A192,A201,0,1
1153,A11,34,A34,A42,9125,A61,A75,4,Female,A101,4,A124,25,A143,A153,3,A174,1,A192,A201,0,1
1158,A14,38,A32,A43,6175,A61,A73,4,Female,A101,2,A123,21,A143,A152,1,A174,1,A192,A201,0,1
1160,A11,7,A32,A46,330,A65,A74,4,Male,A101,4,A124,24,A143,A151,1,A173,1,A191,A201,1,0
1160,A11,7,A32,A46,330,A65,A74,4,Female,A101,4,A124,31,A143,A151,1,A173,1,A191,A201,1,0
1160,A11,7,A32,A46,330,A65,A74,4,Male,A101,4,A124,61,A143,A151,1,A173,1,A191,A201,1,0
1165,A11,10,A32,A42,900,A61,A73,4,Male,A101,3,A123,23,A143,A152,1,A173,1,A191,A201,0,1
1166,A11,29,A34,A42,2038,A61,A73,2,Female,A101,2,A123,60,A143,A152,1,A173,1,A191,A201,1,0
1166,A11,29,A34,A42,2038,A61,A73,2,Female,A101,2,A123,24,A143,A152,1,A173,1,A191,A201,1,0
1166,A11,29,A34,A42,2038,A61,A73,2,Male,A101,2,A123,54,A143,A152,1,A173,1,A191,A201,1,0
1171,A12,52,A31,A41,5671,A61,A75,1,Female,A101,4,A124,69,A141,A153,1,A174,1,A192,A201,0,1
1171,A12,52,A31,A41,5671,A61,A75,1,Female,A101,4,A124,25,A141,A153,1,A174,1,A192,A201,0,1
1172,A11,21,A32,A41,1752,A61,A73,2,Female,A101,3,A123,48,A143,A152,1,A173,1,A191,A201,1,0
1172,A11,21,A32,A41,1752,A61,A73,2,Female,A101,3,A123,24,A143,A152,1,A173,1,A191,A201,1,0
1172,A11,21,A32,A41,1752,A61,A73,2,Male,A101,3,A123,42,A143,A152,1,A173,1,A191,A201,1,0
1176,A14,46,A32,A41,11908,A61,A75,4,Female,A101,2,A123,22,A143,A152,1,A174,1,A192,A201,0,1
1183,A11,12,A32,A43,1274,A61,A73,4,Female,A101,2,A123,62,A141,A152,1,A173,1,A191,A201,1,0
1183,A11,12,A32,A43,1274,A61,A73,4,Female,A101,2,A123,22,A141,A152,1,A173,1,A191,A201,1,0
1185,A11,32,A34,A41,5355,A61,A75,2,Female,A101,4,A124,22,A143,A152,2,A173,2,A192,A201,0,1
1185,A11,32,A34,A41,5355,A61,A75,2,Male,A101,4,A124,23,A143,A152,2,A173,2,A192,A201,0,1
1193,A11,22,A32,A41,12421,A65,A75,4,Female,A101,4,A124,21,A143,A153,1,A174,1,A192,A201,0,1
1214,A11,18,A32,A40,3137,A61,A75,3,Female,A101,2,A124,73,A143,A153,1,A174,1,A192,A201,1,0
1220,A12,14,A32,A40,1129,A61,A72,3,Male,A101,1,A122,31,A143,A152,1,A172,1,A191,A201,1,0
1220,A12,14,A32,A40,1129,A61,A72,3,Female,A101,1,A122,21,A143,A152,1,A172,1,A191,A201,1,0
1220,A12,14,A32,A40,1129,A61,A72,3,Male,A101,1,A122,23,A143,A152,1,A172,1,A191,A201,1,0
