Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A11,21,A34,A40,922,A65,A75,4,Male,A101,3,A124,36,A143,A152,2,A173,1,A192,A201
A14,23,A32,A41,917,A65,A73,4,Male,A101,2,A123,22,A143,A152,3,A173,1,A192,A201
A11,19,A32,A42,4534,A61,A73,2,Male,A101,2,A123,25,A143,A152,2,A173,1,A191,A201
A14,21,A34,A41,2587,A65,A75,4,Male,A101,4,A124,37,A143,A152,2,A173,1,A192,A201
A12,43,A31,A40,8555,A65,A75,4,Male,A101,4,A124,41,A143,A153,1,A174,2,A192,A201
A11,14,A34,A41,2831,A65,A75,4,Male,A101,4,A122,44,A143,A152,2,A173,1,A192,A201
A11,23,A34,A41,1267,A61,A75,3,Male,A101,4,A124,68,A143,A152,2,A173,1,A192,A201
A14,10,A32,A41,1244,A65,A75,4,Female,A101,4,A124,44,A143,A151,2,A173,1,A192,A201
A11,22,A32,A42,1617,A65,A75,4,Male,A101,4,A122,29,A143,A151,1,A173,1,A192,A201
A14,18,A34,A43,1832,A65,A75,4,Male,A101,4,A121,66,A143,A152,1,A173,1,A192,A201
A12,22,A32,A41,1218,A65,A75,4,Male,A101,3,A124,37,A143,A152,2,A173,1,A192,A201
A11,13,A34,A40,1108,A61,A75,4,Male,A101,3,A124,37,A143,A151,2,A173,1,A191,A201
A13,14,A34,A41,964,A65,A75,4,Male,A101,4,A122,37,A143,A152,2,A173,2,A192,A201
A14,41,A32,A41,8602,A65,A75,4,Male,A101,4,A123,57,A143,A152,1,A174,1,A192,A201
A11,24,A32,A41,3848,A61,A75,4,Female,A101,4,A124,63,A143,A151,1,A174,1,A192,A201
A12,42,A31,A40,7371,A65,A73,4,Male,A101,4,A124,34,A143,A153,1,A173,1,A192,A201
A14,55,A34,A41,13002,A65,A75,4,Male,A101,2,A123,48,A143,A152,1,A174,1,A192,A201
A12,14,A34,A41,846,A65,A75,4,Male,A101,4,A121,71,A143,A152,2,A173,1,A192,A201
A14,41,A34,A41,4049,A61,A73,1,Male,A101,4,A124,46,A143,A152,1,A173,2,A192,A201
A11,10,A32,A41,657,A65,A75,4,Female,A101,4,A124,35,A143,A151,3,A173,1,A191,A201
A14,9,A34,A42,2841,A65,A75,4,Female,A101,4,A122,44,A143,A151,3,A173,1,A192,A201
A11,43,A32,A41,7481,A65,A75,4,Male,A101,4,A124,53,A141,A153,1,A174,1,A192,A201
A11,25,A30,A41,3639,A61,A75,3,Male,A101,4,A124,33,A143,A153,2,A173,2,A191,A201
A12,44,A32,A41,6193,A65,A75,4,Male,A101,3,A124,36,A143,A153,1,A173,1,A192,A201
A11,40,A34,A41,6572,A61,A75,3,Male,A101,4,A124,58,A143,A152,2,A173,2,A192,A201
A11,22,A32,A42,2594,A65,A75,4,Female,A101,4,A124,29,A143,A151,3,A173,1,A191,A201
A11,23,A32,A41,2720,A61,A75,4,Female,A101,4,A124,48,A143,A151,1,A174,1,A192,A201
A14,14,A34,A42,2119,A61,A75,4,Male,A101,4,A122,54,A143,A152,2,A173,1,A192,A201
A11,25,A32,A40,1723,A61,A75,4,Male,A101,4,A124,31,A142,A153,1,A173,1,A191,A201
A14,53,A33,A41,7478,A61,A74,4,Male,A101,2,A123,40,A143,A152,1,A174,1,A192,A201
A11,14,A34,A41,2240,A61,A75,4,Male,A101,4,A122,67,A143,A152,2,A173,1,A192,A201
A14,36,A34,A41,12025,A61,A74,3,Male,A101,2,A123,29,A143,A152,1,A174,1,A192,A201
A14,17,A32,A41,6707,A61,A75,4,Male,A101,2,A123,45,A143,A151,1,A174,1,A192,A201
A14,11,A32,A42,1494,A61,A73,4,Female,A101,2,A123,31,A143,A152,1,A173,1,A191,A201
A14,32,A32,A41,15790,A65,A75,4,Male,A101,4,A123,58,A143,A151,1,A174,1,A192,A201
A11,14,A34,A41,2777,A65,A75,4,Male,A101,4,A124,37,A143,A152,2,A173,1,A192,A201
A14,13,A34,A42,2900,A61,A75,4,Male,A101,4,A122,58,A143,A152,2,A173,1,A192,A201
A11,20,A32,A41,4596,A65,A75,4,Male,A101,3,A124,35,A141,A152,1,A173,1,A192,A201
A14,13,A34,A41,2715,A61,A75,4,Male,A101,4,A122,65,A143,A152,2,A173,1,A192,A201
A11,8,A34,A40,1192,A61,A75,1,Male,A101,4,A121,53,A143,A151,3,A173,2,A191,A201
A14,41,A32,A41,14781,A61,A75,4,Male,A101,4,A123,39,A143,A151,1,A174,1,A192,A201
A14,27,A32,A41,9401,A61,A75,4,Male,A101,4,A123,56,A143,A151,1,A174,1,A192,A201
A11,25,A32,A41,1036,A65,A75,4,Female,A101,4,A122,27,A143,A151,1,A174,1,A192,A201
A11,15,A34,A41,2765,A61,A75,4,Male,A101,4,A124,65,A143,A152,2,A173,1,A192,A201
A12,12,A34,A41,751,A65,A75,4,Male,A101,4,A121,66,A143,A152,2,A173,1,A192,A201
A14,35,A34,A41,10460,A61,A74,3,Male,A101,2,A123,24,A143,A152,1,A174,1,A192,A201
A14,8,A34,A42,2747,A65,A75,4,Female,A101,4,A122,46,A143,A151,2,A173,1,A192,A201
A11,11,A34,A41,2448,A65,A75,4,Female,A101,4,A124,38,A143,A151,3,A173,1,A191,A201
A12,22,A32,A41,5126,A65,A75,4,Male,A101,4,A124,36,A143,A153,1,A173,1,A192,A201
A14,20,A34,A41,3478,A65,A75,4,Male,A101,4,A124,71,A143,A153,2,A173,1,A192,A201
A11,15,A34,A42,1883,A61,A75,4,Male,A101,4,A124,35,A143,A153,2,A173,1,A192,A201
A14,60,A34,A42,9702,A61,A75,3,Male,A101,4,A124,30,A143,A153,1,A173,1,A192,A201
A11,25,A32,A42,2316,A61,A73,2,Female,A101,4,A123,28,A143,A152,1,A173,1,A191,A201
A11,16,A32,A40,4422,A65,A75,3,Male,A101,2,A124,28,A143,A153,1,A174,1,A192,A201
A11,15,A32,A42,3008,A61,A73,2,Male,A102,3,A121,28,A143,A152,1,A173,1,A191,A202
A11,16,A34,A40,722,A65,A75,4,Male,A101,4,A124,35,A143,A152,2,A173,1,A192,A201
A14,15,A34,A42,2070,A61,A75,4,Male,A101,4,A122,66,A143,A152,2,A173,1,A192,A201
A14,38,A32,A43,3246,A61,A73,4,Male,A101,2,A123,22,A141,A152,3,A173,1,A192,A201
A14,30,A32,A41,15938,A61,A75,4,Male,A101,2,A123,32,A143,A152,1,A174,1,A192,A201
A11,13,A32,A42,1654,A61,A73,4,Female,A101,4,A123,22,A143,A151,1,A173,1,A191,A201
A11,12,A34,A40,726,A64,A75,4,Male,A101,4,A121,64,A143,A152,2,A173,1,A192,A201
A14,11,A32,A42,1566,A61,A73,2,Female,A101,4,A123,27,A143,A153,1,A173,1,A191,A201
A14,14,A32,A41,872,A61,A73,2,Male,A101,2,A124,24,A141,A152,2,A173,1,A191,A201
A14,22,A32,A41,2511,A65,A75,4,Female,A101,4,A124,43,A143,A151,1,A173,1,A192,A201
A11,14,A34,A42,1889,A61,A75,4,Male,A101,4,A122,59,A143,A153,1,A173,1,A192,A201
A11,45,A34,A42,8857,A61,A75,3,Male,A101,4,A124,34,A143,A153,2,A173,1,A192,A201
A14,26,A32,A41,5801,A61,A75,4,Female,A101,4,A124,66,A143,A153,1,A174,1,A192,A201
A11,36,A34,A42,7694,A61,A75,4,Male,A101,4,A124,43,A143,A153,1,A173,1,A192,A201
A12,38,A32,A40,7015,A61,A75,2,Male,A101,4,A124,63,A141,A153,1,A174,1,A192,A201
A12,38,A34,A49,4491,A65,A75,4,Male,A101,4,A122,31,A143,A152,2,A173,2,A192,A201
A14,47,A34,A41,13644,A65,A75,4,Male,A101,2,A123,47,A143,A152,1,A174,1,A192,A201
A14,24,A32,A41,11483,A65,A75,4,Female,A101,4,A124,74,A143,A153,1,A174,1,A192,A201
A11,23,A32,A41,7228,A65,A75,4,Male,A101,3,A124,41,A141,A153,1,A173,1,A192,A201
A11,10,A34,A40,885,A61,A75,4,Male,A101,3,A124,37,A143,A151,2,A173,1,A191,A201
A12,15,A34,A41,1246,A65,A75,4,Male,A101,3,A124,36,A143,A152,2,A173,2,A192,A201
A13,6,A34,A40,940,A61,A75,2,Female,A101,4,A124,42,A143,A153,3,A173,2,A191,A202
A11,21,A32,A41,4857,A61,A75,3,Male,A101,4,A122,37,A143,A151,1,A173,1,A192,A201
A11,16,A34,A41,2380,A61,A75,4,Male,A101,4,A124,67,A143,A152,2,A173,1,A192,A201
A11,11,A32,A40,1426,A63,A74,4,Male,A101,4,A124,28,A143,A153,1,A173,1,A191,A201
A14,14,A32,A41,926,A63,A73,1,Female,A101,2,A123,27,A141,A152,2,A173,1,A191,A201
A11,32,A34,A42,8283,A61,A75,4,Male,A101,4,A124,33,A143,A153,1,A173,1,A192,A201
A14,12,A34,A42,2211,A61,A75,4,Male,A101,4,A122,65,A143,A152,2,A173,1,A192,A201
A14,16,A34,A42,2306,A61,A73,2,Female,A101,3,A123,25,A143,A152,1,A173,1,A191,A201
A14,24,A34,A41,14754,A61,A75,4,Male,A101,2,A123,46,A143,A152,1,A174,1,A192,A201
A14,12,A32,A40,1101,A63,A75,4,Male,A101,4,A121,39,A143,A152,1,A173,1,A192,A201
A11,14,A34,A40,993,A65,A75,4,Male,A101,4,A124,33,A143,A152,2,A173,1,A192,A201
A11,11,A34,A40,490,A64,A75,4,Male,A101,4,A121,62,A143,A152,2,A173,1,A192,A201
A11,23,A32,A43,2926,A65,A73,1,Female,A101,2,A123,26,A141,A152,1,A173,1,A191,A201
A11,18,A34,A41,2609,A65,A75,4,Male,A101,4,A122,50,A143,A152,1,A173,1,A192,A201
A11,21,A34,A41,1477,A61,A75,3,Male,A101,4,A122,70,A143,A152,2,A173,1,A192,A201
A11,35,A34,A42,9368,A61,A75,4,Male,A101,4,A124,35,A143,A153,1,A173,1,A192,A201
A11,44,A34,A41,4898,A61,A75,3,Male,A101,4,A122,38,A143,A152,1,A173,1,A192,A201
A13,11,A34,A40,979,A61,A75,2,Female,A101,4,A124,42,A143,A153,3,A173,2,A191,A201
A12,35,A32,A40,4967,A61,A75,4,Male,A101,4,A124,35,A143,A153,1,A173,1,A192,A201
A14,45,A34,A41,13689,A65,A75,4,Male,A101,3,A123,52,A143,A152,1,A174,1,A192,A201
A14,12,A32,A40,1421,A63,A75,4,Male,A101,4,A122,45,A143,A152,1,A173,1,A192,A201
A14,15,A34,A42,3777,A65,A75,4,Male,A101,2,A124,58,A143,A152,2,A173,1,A192,A201
A14,17,A34,A42,2577,A61,A75,4,Male,A101,4,A121,57,A143,A152,3,A173,1,A192,A201
A14,13,A34,A42,2906,A65,A75,4,Male,A101,4,A124,59,A143,A152,2,A173,1,A192,A201
A14,35,A34,A41,5426,A65,A75,4,Male,A101,2,A123,54,A143,A152,1,A174,1,A192,A201
A14,58,A32,A41,12322,A65,A75,4,Male,A101,2,A123,40,A143,A152,1,A174,1,A192,A201
A11,13,A32,A41,5691,A61,A75,3,Male,A101,4,A124,34,A143,A153,1,A174,1,A192,A201
A11,9,A32,A40,1257,A65,A75,4,Male,A101,4,A124,27,A143,A153,1,A174,1,A192,A201
A11,43,A34,A42,8495,A61,A75,4,Male,A101,4,A124,43,A143,A153,1,A173,1,A192,A201
A11,11,A34,A40,619,A64,A75,4,Male,A101,4,A121,65,A143,A152,2,A173,1,A192,A201
A14,15,A34,A41,4555,A61,A75,3,Male,A101,4,A124,59,A143,A152,2,A173,1,A192,A201
A11,25,A30,A41,4198,A61,A75,3,Male,A101,4,A124,27,A143,A151,2,A173,2,A191,A201
A14,6,A34,A43,898,A63,A75,4,Male,A101,4,A121,67,A143,A152,2,A173,1,A192,A201
A11,22,A34,A41,941,A65,A75,4,Male,A101,3,A124,54,A143,A152,2,A173,1,A192,A201
A14,7,A34,A43,2110,A65,A75,4,Male,A101,4,A123,49,A143,A152,1,A173,2,A192,A201
A14,29,A34,A41,9716,A61,A74,3,Male,A101,2,A123,22,A143,A152,1,A174,1,A192,A201
A14,10,A34,A42,1375,A65,A75,4,Female,A101,4,A124,52,A143,A151,1,A173,1,A192,A201
A11,21,A32,A41,4368,A65,A75,4,Female,A101,4,A124,40,A143,A151,1,A173,1,A192,A201
A11,23,A32,A41,4494,A61,A75,4,Female,A101,4,A124,47,A143,A151,1,A174,1,A192,A201
A11,11,A32,A40,804,A65,A75,3,Female,A101,4,A124,20,A143,A151,1,A173,1,A191,A201
A11,22,A34,A41,1721,A65,A75,4,Male,A101,4,A124,72,A143,A153,2,A174,1,A192,A201
A11,21,A32,A41,9433,A65,A75,4,Female,A101,4,A124,44,A143,A151,1,A173,1,A192,A201
A14,19,A32,A41,4382,A61,A75,3,Male,A101,4,A122,34,A143,A151,1,A173,1,A192,A201
A11,17,A34,A41,2225,A65,A75,4,Male,A101,4,A124,74,A143,A152,2,A173,1,A192,A201
A12,18,A34,A41,1979,A63,A75,4,Male,A101,4,A124,47,A143,A152,2,A173,1,A192,A201
A11,20,A32,A43,1942,A65,A73,1,Female,A101,2,A123,22,A141,A152,1,A173,1,A191,A201
A11,25,A32,A42,1480,A61,A73,2,Male,A101,2,A123,25,A143,A152,2,A173,1,A191,A201
A11,33,A32,A40,8620,A61,A75,2,Male,A101,2,A124,66,A143,A153,1,A174,1,A192,A201
A11,22,A32,A40,2642,A65,A75,4,Female,A101,4,A124,59,A143,A153,1,A174,1,A192,A201
A14,15,A34,A42,2613,A61,A75,4,Male,A101,4,A122,57,A143,A152,1,A173,1,A192,A201
A11,13,A32,A41,1598,A61,A73,4,Female,A101,3,A121,38,A143,A152,1,A172,1,A191,A201
A11,18,A32,A41,1541,A65,A73,2,Male,A101,2,A123,22,A141,A152,1,A173,1,A191,A201
A11,11,A34,A40,690,A64,A75,4,Male,A101,4,A121,61,A143,A152,2,A173,1,A192,A201
A11,15,A32,A41,1528,A65,A73,2,Male,A101,2,A123,21,A143,A152,2,A173,1,A191,A201
A14,10,A32,A41,1185,A63,A75,4,Male,A101,4,A121,61,A143,A152,1,A173,1,A192,A201
A11,46,A32,A41,5103,A61,A75,3,Male,A101,4,A124,34,A143,A152,2,A173,1,A192,A201
A14,19,A34,A41,7967,A65,A75,2,Male,A101,4,A124,58,A143,A153,2,A173,1,A192,A201
A14,51,A34,A41,10971,A65,A75,4,Male,A101,2,A123,56,A143,A152,1,A174,1,A192,A201
A12,18,A34,A41,1697,A65,A75,4,Male,A101,4,A124,27,A143,A152,2,A173,1,A192,A201
A12,23,A32,A41,3677,A61,A75,4,Female,A101,4,A124,41,A143,A151,1,A174,1,A192,A201
A11,23,A32,A41,3472,A61,A75,4,Male,A101,4,A124,59,A143,A153,2,A173,1,A191,A201
A11,22,A32,A41,4143,A65,A75,4,Female,A101,4,A124,55,A143,A151,1,A173,1,A192,A201
A14,15,A32,A44,1039,A65,A75,4,Male,A101,4,A122,36,A143,A152,1,A173,1,A192,A201
A14,12,A32,A40,1038,A63,A75,4,Male,A101,4,A121,50,A143,A152,1,A173,1,A192,A201
A11,9,A34,A40,727,A65,A75,4,Male,A101,3,A124,40,A143,A152,2,A173,1,A192,A201
A14,7,A32,A42,2969,A65,A75,4,Male,A101,4,A122,41,A143,A151,1,A173,1,A192,A202
A11,18,A34,A41,1925,A65,A75,4,Male,A101,4,A124,44,A143,A151,1,A173,1,A192,A201
A14,11,A34,A42,3705,A61,A75,4,Male,A101,4,A122,67,A143,A152,2,A173,1,A192,A201
A11,11,A34,A40,657,A64,A75,4,Male,A101,4,A121,72,A143,A152,2,A173,1,A192,A201
A14,40,A32,A41,10103,A61,A74,4,Male,A101,3,A123,42,A143,A152,1,A174,1,A192,A201
A14,17,A34,A42,2482,A61,A75,4,Male,A101,4,A121,53,A143,A152,3,A173,1,A192,A201
A11,18,A32,A42,4738,A61,A75,2,Male,A101,4,A122,32,A143,A151,1,A173,1,A192,A201
A14,19,A32,A41,8918,A65,A75,4,Male,A101,4,A123,51,A143,A152,1,A174,1,A192,A201
A11,10,A34,A42,2461,A65,A75,4,Female,A101,4,A122,55,A143,A151,3,A173,1,A192,A201
A11,12,A32,A40,1082,A65,A75,4,Male,A101,4,A122,75,A143,A152,1,A173,1,A192,A201
A12,47,A31,A49,6391,A65,A73,4,Male,A101,4,A124,40,A143,A153,1,A173,1,A192,A201
A12,15,A32,A40,5488,A61,A75,4,Male,A101,4,A124,40,A143,A153,1,A173,1,A192,A201
A11,19,A34,A41,1508,A65,A75,4,Male,A101,4,A124,46,A143,A153,2,A173,1,A191,A201
A11,16,A32,A40,3261,A65,A75,3,Male,A101,3,A122,30,A143,A152,1,A173,1,A192,A201
A14,12,A34,A42,3068,A65,A75,4,Male,A101,2,A124,50,A143,A153,2,A173,1,A192,A201
A11,12,A34,A40,1651,A61,A75,4,Male,A101,4,A124,34,A143,A151,2,A173,1,A191,A201
A14,16,A34,A42,1472,A61,A75,4,Male,A101,1,A124,31,A143,A153,2,A173,1,A192,A201
A11,38,A34,A43,1909,A65,A75,4,Male,A101,4,A122,45,A143,A152,2,A173,2,A192,A201
A11,30,A34,A41,1659,A61,A75,4,Male,A101,4,A124,63,A143,A152,2,A173,1,A192,A201
A11,13,A34,A41,2051,A61,A75,4,Male,A101,4,A122,67,A143,A152,2,A173,1,A192,A201
A14,14,A31,A41,3292,A65,A75,1,Male,A101,4,A124,52,A141,A152,1,A173,2,A192,A201
A11,22,A32,A43,1544,A61,A72,4,Female,A101,4,A124,48,A143,A151,1,A174,1,A192,A201
A14,6,A34,A43,888,A61,A75,3,Male,A101,4,A121,38,A143,A151,3,A173,1,A191,A201
A14,45,A34,A41,13647,A65,A75,4,Male,A101,2,A123,45,A143,A152,1,A174,1,A192,A201
A14,13,A34,A41,3146,A65,A75,4,Male,A101,3,A124,42,A143,A152,2,A173,1,A192,A201
A14,12,A32,A40,899,A63,A75,4,Male,A101,4,A121,44,A143,A152,1,A173,1,A192,A201
A14,8,A32,A40,891,A63,A75,4,Male,A101,4,A121,69,A143,A152,1,A173,1,A192,A201
A12,13,A32,A41,5295,A61,A75,1,Male,A101,4,A124,32,A143,A153,1,A173,1,A192,A201
A11,11,A32,A40,3872,A61,A75,3,Male,A101,2,A124,29,A143,A152,1,A173,1,A192,A201
A14,30,A34,A41,14492,A61,A75,4,Male,A101,2,A123,38,A143,A152,3,A174,1,A192,A201
A14,39,A33,A41,8144,A61,A74,4,Male,A101,2,A123,38,A143,A152,1,A174,1,A192,A201
A11,20,A32,A41,4336,A61,A75,4,Male,A101,4,A124,62,A143,A153,1,A173,1,A191,A201
A11,17,A34,A40,1012,A65,A75,4,Male,A101,4,A124,39,A143,A153,2,A173,1,A192,A201
A14,25,A32,A43,5098,A65,A73,4,Female,A101,2,A123,46,A143,A152,3,A173,1,A192,A201
A14,9,A34,A43,765,A61,A73,4,Female,A101,2,A123,24,A143,A152,1,A173,1,A191,A201
A14,14,A32,A43,612,A61,A73,4,Female,A101,2,A123,29,A143,A152,1,A173,1,A191,A201
A11,15,A32,A40,2064,A61,A75,2,Male,A101,4,A124,67,A143,A153,3,A173,2,A191,A201
A12,37,A32,A40,8655,A65,A73,4,Male,A101,4,A124,38,A143,A153,1,A173,1,A192,A201
A11,16,A34,A41,2456,A61,A75,4,Male,A101,4,A122,66,A143,A152,2,A173,1,A192,A201
A11,9,A32,A43,1090,A65,A73,4,Female,A101,3,A123,21,A143,A151,1,A173,1,A191,A201
A11,32,A34,A42,9939,A61,A75,4,Male,A101,4,A124,38,A143,A153,1,A173,1,A192,A201
A14,16,A34,A42,1584,A65,A73,2,Male,A101,2,A123,25,A143,A152,1,A173,1,A191,A201
A14,19,A34,A41,5750,A61,A75,3,Male,A101,4,A124,54,A143,A153,2,A173,1,A192,A201
A14,40,A34,A41,7212,A61,A75,4,Male,A101,3,A123,41,A143,A152,3,A174,1,A192,A201
A11,13,A34,A41,470,A65,A75,4,Male,A101,4,A121,72,A143,A152,2,A173,1,A192,A201
A11,15,A34,A40,739,A63,A75,4,Male,A101,4,A124,60,A143,A152,2,A173,1,A192,A201
A11,22,A32,A41,4663,A65,A75,4,Female,A101,4,A124,41,A143,A151,1,A174,1,A192,A201
A14,23,A34,A41,1220,A65,A75,4,Male,A101,4,A124,33,A143,A152,2,A173,1,A192,A201
A14,32,A32,A41,15852,A61,A75,4,Male,A101,2,A123,28,A143,A152,1,A174,1,A192,A201
A14,10,A32,A42,520,A61,A73,4,Male,A101,2,A123,27,A143,A152,1,A173,1,A191,A201
A14,9,A34,A41,808,A65,A75,2,Male,A101,4,A124,46,A143,A153,2,A173,2,A192,A201
A12,13,A33,A41,2952,A65,A73,4,Male,A101,4,A124,29,A143,A153,2,A173,1,A192,A201
A14,30,A32,A43,2480,A65,A73,4,Male,A101,2,A123,25,A141,A152,3,A173,1,A192,A201
A11,8,A32,A42,3872,A65,A75,4,Female,A101,4,A124,45,A143,A151,1,A173,1,A192,A201
A11,40,A34,A42,9650,A61,A75,4,Male,A101,4,A124,42,A143,A153,1,A173,1,A192,A201
A11,7,A32,A40,489,A61,A75,4,Male,A101,4,A124,44,A143,A153,1,A173,2,A191,A201
A11,25,A32,A46,449,A65,A75,4,Female,A101,4,A124,37,A143,A153,1,A173,1,A191,A201
A11,15,A34,A41,935,A65,A75,4,Male,A101,3,A124,41,A143,A152,2,A173,1,A192,A201
A11,14,A34,A41,999,A65,A75,2,Male,A101,4,A124,42,A143,A152,2,A173,2,A192,A201
A11,42,A34,A41,8495,A61,A75,3,Male,A101,4,A124,34,A143,A153,2,A173,2,A192,A201
A14,6,A32,A41,473,A61,A73,4,Female,A101,1,A121,39,A143,A152,1,A173,1,A191,A201
A11,11,A32,A43,622,A61,A73,4,Female,A101,2,A123,24,A143,A152,1,A173,1,A191,A201
A12,17,A32,A40,3989,A61,A75,4,Male,A101,4,A124,33,A143,A153,1,A173,1,A192,A201
A14,23,A34,A41,15922,A61,A75,4,Male,A101,2,A123,34,A143,A152,3,A174,1,A192,A201
A11,25,A32,A41,1704,A65,A75,4,Female,A101,4,A124,38,A143,A153,1,A173,1,A191,A201
A14,50,A32,A43,3786,A61,A73,4,Male,A101,2,A123,21,A143,A152,3,A173,1,A192,A201
A11,15,A32,A41,5176,A61,A75,1,Male,A101,4,A124,35,A141,A153,1,A173,1,A192,A201
A11,45,A32,A41,13144,A61,A75,4,Male,A101,4,A124,37,A143,A153,2,A173,2,A192,A201
A11,17,A32,A41,1386,A61,A73,4,Male,A101,3,A123,21,A143,A152,1,A173,1,A191,A201
A11,29,A34,A41,1096,A65,A75,4,Male,A101,4,A124,37,A143,A152,2,A173,2,A192,A201
A11,18,A34,A41,823,A65,A75,4,Male,A101,4,A124,49,A143,A152,3,A173,2,A192,A201
A12,40,A33,A40,9081,A65,A73,4,Male,A101,4,A124,37,A143,A153,1,A173,1,A192,A201
A12,48,A31,A41,7169,A65,A73,4,Male,A101,4,A124,40,A143,A153,1,A173,1,A192,A201
A14,21,A34,A41,935,A65,A75,4,Male,A101,4,A122,71,A143,A152,2,A173,1,A192,A201
A11,14,A32,A43,1679,A61,A73,2,Female,A101,2,A123,25,A141,A152,1,A173,1,A191,A201
A11,15,A34,A42,3013,A61,A75,4,Male,A101,4,A124,60,A143,A152,2,A173,1,A192,A201
A14,48,A32,A41,15660,A65,A74,4,Male,A101,2,A123,51,A143,A152,1,A174,1,A192,A201
A14,49,A32,A43,3966,A61,A73,4,Male,A101,2,A123,21,A143,A152,3,A173,1,A192,A201
A11,14,A34,A40,1012,A65,A75,4,Male,A101,4,A124,35,A143,A152,2,A173,1,A192,A201
A11,14,A34,A41,2478,A61,A75,4,Male,A101,4,A122,67,A143,A152,2,A173,1,A192,A201
A14,18,A32,A41,6456,A61,A75,3,Male,A101,4,A122,57,A143,A151,1,A173,1,A192,A201
A14,60,A34,A42,8624,A61,A75,3,Male,A101,4,A124,29,A143,A153,1,A173,1,A192,A201
A14,11,A32,A41,1268,A65,A75,1,Female,A101,4,A121,48,A143,A151,1,A173,1,A192,A201
A12,14,A32,A40,6130,A61,A75,4,Male,A101,4,A124,39,A143,A153,1,A173,1,A192,A201
A11,15,A32,A41,3258,A61,A75,4,Male,A101,4,A124,32,A141,A153,1,A173,1,A192,A201
A14,40,A32,A43,2189,A65,A73,4,Male,A101,2,A123,26,A143,A152,1,A173,1,A192,A201
A11,19,A34,A41,2691,A65,A75,4,Male,A101,4,A124,38,A143,A152,2,A173,1,A192,A201
A14,34,A32,A43,2409,A65,A73,4,Female,A101,2,A123,22,A143,A152,3,A173,1,A192,A201
A11,14,A32,A43,653,A61,A73,4,Female,A101,3,A123,42,A143,A152,1,A173,1,A191,A201
A12,13,A33,A41,2372,A65,A73,4,Male,A101,4,A124,31,A143,A153,2,A173,1,A192,A201
A11,16,A34,A42,3184,A61,A75,4,Male,A101,4,A124,72,A143,A152,2,A173,1,A192,A201
A11,14,A34,A42,1345,A61,A73,2,Female,A101,3,A123,23,A143,A152,1,A173,1,A191,A201
A11,38,A32,A40,1458,A62,A75,4,Male,A101,4,A124,51,A143,A153,1,A173,1,A191,A201
A11,16,A32,A41,4401,A61,A75,4,Male,A101,4,A124,34,A141,A153,1,A173,1,A192,A201
A11,40,A34,A42,8974,A61,A75,4,Male,A101,4,A124,42,A143,A153,1,A173,1,A192,A201
A11,10,A34,A41,930,A61,A75,4,Male,A101,3,A124,34,A143,A151,2,A173,1,A191,A201
A12,19,A32,A40,4657,A61,A75,4,Male,A101,4,A124,35,A143,A153,1,A173,1,A192,A201
A11,33,A34,A41,1644,A61,A75,2,Male,A101,4,A122,66,A143,A152,2,A173,1,A192,A201
A11,16,A32,A43,1199,A61,A73,4,Female,A101,3,A123,22,A143,A151,1,A173,1,A191,A201
A14,18,A32,A41,3929,A61,A75,2,Male,A101,4,A122,41,A143,A151,1,A173,1,A192,A201
A14,45,A33,A41,7533,A61,A74,4,Male,A101,2,A123,40,A143,A152,1,A174,1,A192,A201
A14,9,A32,A42,2590,A65,A75,4,Female,A101,4,A122,47,A143,A151,1,A173,1,A192,A201
A11,23,A32,A41,1488,A63,A74,3,Female,A101,4,A124,27,A143,A151,1,A173,1,A191,A201
A14,12,A34,A41,895,A65,A75,4,Male,A101,4,A121,58,A143,A152,2,A173,1,A192,A201
A14,25,A34,A41,15258,A61,A75,4,Male,A101,2,A123,40,A143,A152,1,A174,1,A192,A201
A11,18,A32,A42,5181,A61,A75,2,Male,A101,4,A122,32,A143,A151,1,A173,1,A192,A201
A11,8,A32,A40,666,A65,A75,4,Male,A101,3,A124,29,A143,A153,1,A173,1,A191,A201
A14,28,A32,A41,15038,A61,A75,4,Male,A101,3,A123,40,A143,A151,1,A174,1,A192,A201
A11,10,A32,A41,533,A65,A73,4,Male,A101,3,A123,25,A143,A152,1,A173,1,A191,A201
A14,35,A32,A43,2330,A63,A73,4,Male,A101,2,A123,21,A143,A152,3,A173,1,A192,A201
A11,22,A32,A42,3801,A61,A73,3,Male,A101,4,A122,49,A143,A152,1,A173,1,A192,A201
A14,36,A34,A41,8767,A61,A74,4,Male,A101,3,A123,24,A143,A152,1,A174,1,A192,A201
A12,16,A34,A41,1239,A65,A75,4,Male,A101,4,A124,39,A143,A152,2,A173,2,A192,A201
A11,22,A32,A42,3416,A65,A75,4,Female,A101,4,A124,35,A143,A151,3,A173,1,A191,A201
A11,23,A32,A41,4454,A61,A75,4,Female,A101,4,A124,44,A143,A151,1,A174,1,A192,A201
A11,16,A32,A41,4934,A61,A75,3,Male,A101,4,A122,40,A143,A151,1,A173,1,A192,A201
A14,52,A32,A41,9465,A61,A74,4,Male,A101,3,A123,32,A143,A152,1,A174,1,A192,A201
