Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A13,22,A31,A40,1164,A61,A72,2,Male,A103,2,A124,26,A141,A152,1,A172,2,A191,A202
A12,14,A32,A42,930,A61,A75,2,Male,A101,2,A123,26,A141,A152,1,A173,1,A191,A201
A14,19,A32,A41,875,A61,A72,4,Female,A101,4,A123,40,A143,A151,1,A173,1,A192,A201
A12,26,A32,A40,6473,A65,A75,2,Female,A101,4,A124,33,A143,A151,1,A173,1,A191,A201
A14,21,A34,A40,2069,A65,A75,4,Male,A101,4,A121,66,A143,A152,2,A173,1,A192,A201
A12,10,A33,A41,767,A65,A75,4,Male,A101,4,A124,60,A143,A152,2,A173,1,A192,A201
A11,17,A32,A41,1392,A61,A75,4,Male,A101,4,A122,71,A143,A152,1,A173,1,A191,A201
A11,33,A33,A41,4415,A61,A73,4,Male,A101,4,A124,37,A143,A152,2,A173,1,A192,A201
A11,24,A32,A40,3679,A61,A74,1,Male,A101,3,A124,31,A141,A151,2,A173,2,A191,A201
A14,25,A32,A41,9087,A61,A75,4,Male,A101,4,A123,67,A143,A151,1,A174,1,A192,A201
A11,11,A34,A41,2178,A65,A75,4,Female,A101,4,A122,43,A143,A152,2,A173,1,A192,A201
A12,27,A33,A41,15945,A61,A75,4,Male,A101,2,A123,26,A143,A152,3,A174,1,A192,A201
A11,35,A32,A42,8435,A61,A75,4,Male,A101,4,A124,37,A143,A153,1,A174,1,A192,A201
A12,47,A32,A41,10729,A61,A75,3,Male,A101,2,A124,29,A143,A153,1,A174,1,A192,A201
A12,11,A33,A41,4082,A61,A75,4,Male,A101,4,A124,36,A143,A153,2,A173,2,A191,A201
A12,42,A34,A49,10935,A65,A75,2,Male,A101,4,A122,43,A143,A152,2,A173,2,A192,A201
A11,7,A32,A41,554,A65,A74,4,Female,A101,4,A122,47,A143,A151,2,A173,1,A192,A201
A11,11,A34,A42,2003,A61,A75,4,Male,A101,4,A124,29,A143,A151,3,A173,1,A192,A201
A11,10,A32,A41,1515,A61,A75,3,Male,A101,4,A124,28,A143,A153,1,A174,1,A192,A201
A11,6,A32,A40,413,A61,A75,4,Male,A101,4,A124,42,A143,A153,1,A173,1,A191,A201
A11,22,A34,A41,4127,A61,A75,3,Male,A101,4,A124,32,A143,A153,1,A173,1,A192,A201
A14,27,A32,A41,11152,A61,A75,4,Male,A101,2,A123,38,A143,A152,1,A174,1,A192,A201
A11,44,A34,A41,14042,A61,A75,3,Male,A101,4,A122,46,A143,A152,2,A173,2,A192,A201
A11,20,A32,A41,12422,A65,A75,4,Female,A101,4,A124,51,A143,A151,1,A174,1,A192,A201
A11,10,A34,A45,620,A61,A75,4,Male,A101,4,A124,42,A143,A151,2,A173,1,A191,A201
A11,25,A32,A41,3639,A65,A75,4,Male,A101,4,A124,43,A143,A153,1,A173,1,A191,A201
A11,60,A34,A41,8523,A61,A75,3,Male,A101,2,A124,39,A143,A153,3,A174,1,A192,A201
A14,54,A34,A41,14889,A65,A75,3,Male,A101,2,A123,47,A143,A152,1,A174,1,A192,A201
A11,5,A34,A41,655,A61,A75,4,Male,A101,4,A124,68,A143,A152,3,A173,2,A192,A201
A14,14,A34,A43,1585,A61,A75,4,Male,A101,4,A124,73,A143,A152,3,A173,2,A192,A201
A14,25,A32,A41,9228,A65,A75,4,Female,A101,4,A124,54,A143,A153,1,A174,1,A192,A201
A11,34,A34,A41,12407,A61,A75,4,Male,A101,4,A124,52,A143,A153,1,A174,1,A192,A201
A11,16,A32,A42,1458,A61,A73,2,Female,A101,3,A123,26,A143,A152,1,A173,1,A191,A201
A11,20,A34,A42,1044,A61,A73,4,Female,A101,1,A123,26,A143,A152,2,A173,1,A191,A201
A11,15,A32,A42,1194,A61,A73,4,Female,A101,3,A121,40,A143,A152,1,A172,1,A191,A201
A11,28,A32,A43,2834,A65,A73,2,Male,A102,2,A121,22,A142,A152,1,A173,1,A191,A201
A11,13,A34,A42,8274,A61,A73,2,Male,A101,2,A122,30,A143,A152,2,A172,1,A191,A201
A14,9,A32,A42,1271,A61,A73,4,Female,A101,3,A123,40,A143,A153,1,A173,1,A191,A201
A14,38,A32,A43,3607,A65,A73,4,Female,A101,2,A123,25,A143,A152,1,A174,1,A192,A201
A14,22,A34,A41,15529,A61,A75,4,Male,A101,2,A123,28,A143,A152,1,A174,1,A192,A201
A12,21,A32,A40,2536,A61,A75,1,Female,A101,1,A122,25,A143,A152,1,A173,1,A191,A201
A11,15,A34,A40,1483,A61,A75,4,Male,A101,1,A122,28,A143,A152,2,A173,1,A191,A201
A11,8,A32,A40,415,A61,A73,4,Male,A103,3,A121,32,A143,A152,1,A172,1,A191,A202
A11,40,A32,A41,3609,A61,A74,3,Male,A101,3,A123,42,A143,A152,2,A173,1,A191,A201
A14,14,A32,A41,773,A61,A72,4,Female,A101,4,A123,33,A143,A151,1,A173,1,A192,A201
A14,13,A32,A41,1562,A61,A75,4,Male,A101,4,A124,25,A143,A152,1,A173,1,A192,A201
A11,31,A30,A40,3116,A61,A75,4,Female,A101,4,A124,55,A142,A153,1,A173,2,A191,A201
A11,26,A32,A41,9514,A65,A75,4,Male,A101,4,A124,36,A143,A153,1,A173,1,A192,A201
A11,6,A32,A43,699,A63,A75,4,Male,A101,4,A121,53,A143,A152,1,A173,1,A191,A201
A14,18,A34,A41,10761,A61,A75,4,Male,A101,2,A123,26,A143,A152,1,A174,1,A192,A201
A11,15,A34,A41,959,A61,A75,4,Male,A101,3,A123,44,A143,A152,2,A173,2,A192,A201
A11,21,A32,A43,643,A61,A72,4,Female,A101,3,A124,35,A143,A151,1,A174,1,A192,A201
A14,12,A34,A42,3520,A65,A75,4,Male,A101,4,A122,63,A143,A152,3,A173,1,A192,A201
A12,27,A31,A41,5858,A65,A75,1,Female,A101,4,A124,49,A141,A153,1,A173,1,A192,A201
A14,15,A34,A42,2020,A61,A75,4,Male,A101,4,A122,64,A143,A152,2,A173,1,A192,A201
A14,12,A34,A43,815,A65,A75,4,Male,A101,4,A122,67,A143,A152,2,A173,1,A192,A201
A11,17,A34,A43,1442,A61,A75,4,Male,A101,3,A124,64,A143,A153,2,A173,1,A191,A201
A14,17,A31,A41,2112,A65,A75,4,Male,A101,4,A123,48,A141,A152,2,A173,2,A192,A201
A14,28,A32,A41,15797,A65,A75,4,Male,A101,4,A123,45,A143,A151,1,A174,1,A192,A201
A14,5,A32,A41,817,A65,A75,1,Male,A101,4,A121,65,A143,A152,1,A173,1,A192,A201
A11,34,A32,A46,9423,A61,A75,4,Male,A101,4,A124,50,A143,A153,1,A174,1,A192,A201
A11,9,A32,A40,1656,A61,A75,4,Male,A101,4,A124,40,A143,A153,1,A173,2,A191,A201
A11,8,A34,A43,1516,A65,A75,4,Male,A101,4,A124,75,A143,A152,2,A173,1,A192,A201
A11,20,A32,A41,4385,A61,A73,3,Male,A101,4,A122,55,A143,A153,1,A173,1,A192,A201
A14,52,A33,A41,5380,A61,A74,3,Male,A101,2,A123,22,A143,A152,1,A174,1,A192,A201
A14,7,A32,A42,2200,A65,A75,4,Female,A101,4,A124,51,A143,A151,3,A173,1,A192,A201
A14,42,A32,A41,13797,A61,A75,4,Male,A101,3,A123,45,A143,A152,1,A174,1,A192,A201
A11,9,A34,A41,536,A61,A75,2,Male,A101,4,A124,66,A143,A153,2,A174,1,A192,A201
A11,33,A32,A41,1320,A65,A75,4,Male,A101,4,A122,75,A143,A152,1,A174,1,A192,A201
A11,37,A32,A42,15273,A61,A75,4,Male,A101,4,A124,52,A143,A153,1,A174,1,A192,A201
A12,40,A31,A41,9542,A65,A75,4,Male,A101,4,A124,40,A143,A153,1,A173,2,A192,A201
A11,54,A30,A41,12106,A61,A75,3,Male,A101,4,A124,59,A143,A153,2,A173,2,A191,A201
A14,22,A32,A41,6593,A65,A75,4,Female,A101,4,A124,72,A143,A153,1,A174,1,A192,A201
A11,22,A32,A41,5778,A61,A75,4,Male,A101,4,A124,70,A143,A153,1,A174,1,A191,A201
A14,59,A32,A43,4925,A61,A74,4,Male,A101,2,A123,27,A143,A152,1,A174,1,A192,A201
A14,15,A34,A43,1503,A61,A73,2,Female,A101,2,A123,23,A141,A152,2,A173,1,A191,A201
A14,7,A32,A40,1205,A65,A73,1,Female,A101,3,A121,29,A143,A152,1,A173,2,A191,A202
A14,8,A34,A41,1317,A65,A73,2,Male,A101,3,A123,28,A141,A152,2,A173,1,A191,A201
A14,23,A30,A42,1529,A61,A73,2,Male,A101,2,A123,25,A143,A152,2,A173,1,A191,A201
A11,10,A32,A42,1853,A61,A73,4,Female,A101,4,A123,21,A143,A151,3,A173,1,A191,A201
A11,18,A34,A42,1613,A61,A73,2,Female,A101,3,A123,27,A143,A152,3,A173,1,A191,A201
A11,21,A32,A40,2696,A61,A75,4,Male,A101,3,A123,24,A143,A151,1,A173,1,A191,A201
A11,60,A32,A42,10830,A61,A75,2,Male,A101,4,A124,61,A143,A153,1,A173,1,A192,A201
A14,9,A32,A43,1194,A63,A75,4,Male,A101,4,A121,49,A143,A152,1,A173,1,A192,A201
A12,15,A32,A40,5388,A61,A75,2,Male,A101,4,A124,71,A141,A153,1,A174,1,A192,A201
A11,40,A32,A41,4944,A61,A75,1,Male,A101,4,A124,40,A143,A152,2,A174,2,A192,A201
A11,19,A32,A43,1311,A61,A73,4,Male,A101,3,A121,40,A143,A152,1,A172,1,A191,A201
A14,12,A34,A40,610,A62,A75,4,Female,A101,2,A122,29,A143,A152,2,A173,1,A191,A201
A14,17,A32,A40,619,A63,A75,2,Male,A101,4,A124,48,A143,A153,1,A172,2,A191,A201
A13,10,A34,A40,463,A65,A75,3,Male,A101,3,A121,38,A143,A151,3,A171,2,A191,A202
A11,41,A34,A42,7849,A61,A75,4,Male,A101,4,A124,42,A143,A153,1,A174,1,A192,A201
A11,7,A34,A41,700,A65,A75,4,Male,A101,4,A124,45,A143,A152,2,A173,2,A192,A201
A11,21,A32,A43,1697,A65,A73,4,Male,A101,2,A123,25,A143,A152,1,A173,1,A191,A201
A11,24,A32,A43,590,A61,A72,4,Male,A101,1,A121,24,A143,A152,1,A173,1,A191,A201
A11,23,A32,A41,1409,A65,A75,4,Male,A101,3,A124,42,A143,A152,1,A173,1,A192,A201
A14,15,A34,A42,3227,A65,A75,4,Male,A101,4,A124,65,A143,A152,2,A173,1,A192,A201
A11,41,A34,A42,9255,A61,A75,3,Male,A101,4,A124,61,A143,A153,2,A173,1,A192,A201
A11,11,A34,A41,2250,A61,A75,3,Male,A101,3,A124,47,A143,A152,3,A173,2,A192,A201
A11,27,A32,A41,2194,A61,A73,2,Male,A102,2,A123,20,A143,A152,1,A173,1,A191,A201
A14,10,A34,A42,2923,A61,A75,4,Male,A101,4,A123,24,A143,A152,1,A173,1,A192,A201
A14,43,A32,A41,10415,A61,A75,4,Male,A101,2,A123,38,A143,A152,1,A174,1,A192,A201
A11,24,A34,A41,961,A65,A75,4,Female,A101,4,A121,71,A143,A152,2,A174,1,A192,A201
A14,17,A34,A43,1017,A65,A75,4,Male,A101,4,A124,63,A143,A153,2,A173,1,A192,A201
A14,17,A33,A41,2658,A65,A75,2,Male,A101,4,A124,50,A143,A152,2,A173,2,A192,A201
A14,12,A32,A41,2423,A61,A73,2,Male,A101,3,A123,24,A141,A152,2,A173,1,A191,A201
A11,10,A34,A42,1617,A65,A74,4,Male,A101,3,A122,49,A143,A152,1,A173,1,A191,A201
A11,24,A31,A41,6321,A65,A75,4,Male,A101,4,A124,55,A141,A153,1,A173,1,A192,A201
A11,16,A32,A41,4171,A61,A75,3,Male,A101,2,A124,37,A143,A152,1,A174,1,A192,A201
A14,15,A34,A41,2892,A65,A75,3,Male,A101,2,A124,30,A143,A153,2,A173,1,A192,A201
A11,6,A32,A41,679,A61,A75,2,Male,A101,4,A123,51,A143,A151,3,A173,2,A191,A201
A14,26,A32,A43,1133,A61,A73,2,Male,A101,2,A123,40,A141,A152,1,A172,1,A191,A201
A11,24,A34,A42,4267,A61,A74,4,Male,A101,4,A123,32,A143,A152,1,A173,1,A192,A201
A13,10,A32,A41,470,A65,A75,4,Female,A101,4,A124,61,A141,A153,2,A173,1,A192,A201
A11,59,A34,A41,4355,A65,A75,3,Male,A101,4,A124,21,A143,A151,2,A173,1,A192,A201
A11,11,A32,A46,4335,A61,A75,2,Male,A101,4,A124,32,A143,A153,1,A174,1,A192,A201
A14,16,A31,A40,5959,A61,A75,1,Male,A101,4,A124,46,A141,A152,1,A173,2,A192,A201
A14,17,A34,A42,1778,A61,A73,2,Male,A101,2,A123,32,A143,A152,2,A173,1,A191,A201
A11,19,A34,A40,1167,A65,A74,4,Male,A101,3,A122,41,A143,A152,2,A173,1,A191,A202
A14,9,A32,A41,923,A65,A75,4,Male,A101,4,A122,57,A143,A153,2,A173,1,A192,A201
A11,43,A32,A41,6778,A65,A75,4,Male,A101,4,A124,36,A143,A153,1,A173,1,A192,A201
A11,51,A32,A41,8288,A65,A75,4,Male,A101,4,A124,33,A141,A153,1,A174,1,A192,A201
A11,20,A34,A41,1351,A61,A75,4,Male,A101,4,A122,74,A143,A152,2,A173,2,A192,A201
A14,17,A32,A43,1022,A61,A75,4,Male,A101,2,A123,25,A143,A152,1,A173,1,A191,A201
A14,22,A34,A40,2559,A65,A75,4,Female,A101,2,A123,56,A143,A152,2,A173,1,A192,A201
A11,31,A34,A42,3026,A61,A75,4,Male,A101,4,A124,36,A143,A151,3,A174,1,A192,A201
A11,35,A34,A41,11180,A61,A75,4,Male,A101,2,A124,29,A143,A153,1,A174,1,A192,A201
A14,25,A34,A41,15518,A61,A75,4,Male,A101,2,A123,36,A143,A152,3,A174,1,A192,A201
A14,29,A34,A41,8528,A65,A74,4,Male,A101,3,A123,44,A143,A152,2,A174,2,A192,A201
A11,21,A32,A41,2997,A65,A73,2,Male,A101,3,A123,24,A141,A152,1,A173,1,A191,A201
A12,39,A32,A40,11821,A62,A73,1,Female,A101,4,A124,26,A141,A151,1,A173,1,A191,A201
A14,12,A34,A42,2751,A61,A74,4,Male,A101,2,A122,22,A143,A152,2,A173,1,A191,A201
A11,35,A34,A40,1924,A61,A75,4,Male,A101,4,A123,28,A143,A152,2,A173,1,A192,A201
A11,14,A34,A43,825,A61,A75,4,Male,A101,4,A121,48,A143,A152,2,A173,1,A191,A201
A11,24,A32,A41,1972,A61,A75,4,Female,A101,4,A124,27,A143,A151,1,A173,1,A191,A201
A14,9,A32,A42,1255,A61,A72,4,Female,A101,4,A123,23,A143,A151,1,A173,1,A191,A201
A14,11,A32,A40,718,A61,A72,4,Female,A101,4,A122,37,A143,A152,1,A173,1,A191,A201
A12,15,A32,A43,1560,A65,A75,3,Male,A101,1,A121,25,A143,A151,1,A173,1,A191,A201
A12,50,A32,A41,4020,A61,A75,1,Male,A101,4,A123,25,A143,A152,1,A173,1,A192,A201
A12,12,A31,A40,1880,A61,A73,1,Female,A101,2,A122,28,A141,A151,1,A173,1,A191,A201
A11,9,A34,A40,3187,A61,A73,3,Male,A101,3,A121,45,A143,A151,2,A173,1,A191,A202
A11,60,A32,A46,3307,A61,A75,2,Male,A101,3,A123,36,A143,A152,1,A173,1,A191,A201
A14,18,A32,A41,1339,A61,A72,4,Female,A101,4,A124,26,A143,A151,1,A173,1,A192,A201
A14,14,A34,A42,1635,A61,A72,3,Female,A101,4,A123,26,A143,A151,1,A173,1,A192,A201
A11,9,A32,A42,2641,A61,A73,4,Female,A102,4,A123,22,A143,A151,1,A173,1,A191,A201
A14,19,A32,A41,15356,A61,A75,4,Male,A101,3,A123,29,A143,A152,1,A174,1,A192,A201
A11,13,A34,A43,821,A65,A75,4,Female,A101,3,A121,63,A143,A152,2,A173,1,A191,A201
A14,11,A34,A40,878,A61,A75,4,Female,A101,4,A124,26,A143,A152,1,A173,1,A191,A201
A14,15,A32,A41,1927,A61,A74,3,Male,A101,2,A123,31,A143,A152,1,A173,1,A191,A201
A14,17,A32,A43,1054,A65,A75,4,Male,A101,4,A123,36,A143,A152,1,A173,1,A191,A201
A11,15,A32,A41,734,A61,A72,4,Female,A101,3,A123,41,A143,A151,1,A173,1,A192,A201
A12,8,A32,A41,1243,A63,A74,3,Female,A101,4,A121,31,A143,A151,1,A173,1,A191,A201
A11,16,A32,A42,4277,A61,A72,4,Female,A101,4,A124,25,A143,A151,1,A173,1,A191,A201
A11,19,A32,A42,1458,A61,A73,1,Female,A101,4,A123,28,A143,A151,2,A173,1,A192,A201
A14,11,A34,A40,766,A61,A74,4,Female,A101,3,A124,44,A143,A152,2,A173,1,A191,A201
A11,25,A32,A40,936,A62,A74,4,Female,A101,3,A122,31,A143,A152,2,A173,1,A191,A202
A11,22,A34,A42,2657,A61,A74,3,Male,A101,1,A122,27,A143,A152,2,A173,1,A191,A201
A11,11,A34,A40,2708,A61,A73,3,Male,A101,2,A121,28,A143,A151,2,A173,1,A191,A202
A14,16,A34,A41,1901,A61,A74,4,Female,A101,4,A122,44,A143,A151,3,A173,1,A192,A201
A12,10,A32,A43,1171,A65,A72,3,Female,A101,4,A123,20,A143,A151,1,A173,1,A191,A201
A11,18,A34,A42,1730,A61,A75,4,Female,A101,4,A122,24,A143,A151,1,A173,1,A191,A201
A13,4,A31,A40,615,A61,A73,1,Female,A101,1,A121,34,A143,A151,1,A171,2,A191,A202
A11,19,A32,A40,2594,A61,A75,4,Female,A101,4,A122,31,A143,A152,1,A173,1,A191,A201
A14,40,A32,A41,3920,A65,A74,4,Male,A101,2,A123,32,A143,A152,1,A174,1,A192,A201
A11,14,A32,A40,668,A63,A75,4,Male,A101,4,A123,35,A141,A152,2,A173,1,A191,A201
A11,14,A32,A40,2239,A61,A73,2,Male,A103,2,A121,25,A143,A151,2,A173,2,A191,A201
A14,14,A32,A42,2318,A63,A75,4,Female,A101,4,A123,37,A143,A151,1,A173,1,A192,A201
A11,12,A32,A41,528,A65,A74,3,Female,A101,4,A121,19,A143,A151,1,A172,1,A191,A201
A11,24,A32,A43,1057,A61,A72,3,Female,A101,1,A121,46,A143,A152,1,A173,1,A191,A201
A14,14,A34,A42,952,A61,A75,4,Female,A101,1,A122,24,A143,A152,2,A173,1,A191,A201
A12,11,A32,A42,2501,A61,A72,1,Female,A101,4,A122,27,A143,A152,1,A173,1,A191,A201
A14,45,A34,A41,14596,A65,A73,4,Male,A101,2,A123,35,A143,A152,1,A174,1,A192,A201
A14,13,A31,A42,3755,A61,A73,4,Male,A101,1,A123,38,A141,A152,1,A173,1,A192,A201
A14,53,A34,A41,13542,A65,A75,4,Male,A101,2,A123,42,A143,A152,1,A174,1,A192,A201
A14,45,A32,A43,15745,A65,A75,4,Male,A101,3,A123,42,A143,A152,1,A174,1,A192,A201
A11,26,A32,A43,725,A65,A72,4,Female,A101,3,A124,20,A143,A151,1,A173,1,A192,A201
A11,15,A34,A42,2663,A61,A74,4,Female,A101,1,A122,29,A143,A152,1,A173,1,A191,A201
A11,25,A32,A40,1660,A65,A75,4,Female,A101,2,A122,27,A143,A152,1,A173,1,A192,A201
A11,20,A34,A40,3262,A61,A75,4,Male,A101,3,A123,28,A143,A152,3,A173,1,A192,A201
A12,9,A32,A42,2297,A65,A75,1,Male,A101,2,A122,31,A143,A151,1,A173,1,A191,A201
A14,20,A34,A42,4329,A61,A74,4,Male,A101,1,A122,49,A143,A152,2,A173,1,A191,A201
A14,34,A34,A40,1879,A61,A75,4,Male,A101,4,A123,33,A143,A152,2,A173,1,A192,A201
A14,14,A32,A42,288,A61,A75,3,Female,A101,4,A121,21,A143,A151,1,A173,1,A191,A201
A14,24,A32,A41,1074,A65,A75,4,Female,A101,4,A124,42,A143,A152,1,A173,1,A191,A201
A11,14,A32,A43,1956,A61,A74,2,Male,A101,3,A124,20,A143,A151,1,A173,1,A191,A201
A11,8,A34,A42,1473,A61,A73,4,Male,A101,2,A121,23,A143,A151,3,A173,1,A191,A201
A14,42,A34,A41,6523,A65,A74,4,Male,A101,2,A123,42,A143,A152,3,A174,1,A192,A201
A14,8,A34,A42,3199,A65,A74,2,Male,A101,3,A124,28,A143,A152,2,A173,1,A191,A202
A14,10,A34,A40,695,A65,A75,4,Male,A101,3,A122,40,A143,A152,2,A173,1,A191,A201
A11,18,A34,A42,2918,A61,A75,4,Male,A101,4,A122,51,A143,A152,2,A173,1,A191,A201
A14,24,A32,A42,445,A61,A74,3,Female,A101,1,A121,37,A143,A151,3,A173,1,A191,A201
A14,15,A32,A41,646,A61,A72,4,Female,A101,4,A123,32,A143,A151,1,A173,1,A192,A201
A12,37,A32,A41,1679,A62,A73,1,Female,A101,2,A124,27,A141,A151,1,A173,1,A191,A201
A14,34,A33,A41,11598,A61,A74,4,Male,A101,3,A123,31,A143,A152,3,A174,1,A192,A201
A11,13,A34,A41,1553,A65,A75,4,Male,A101,3,A124,43,A143,A152,2,A173,1,A192,A201
A11,24,A34,A41,1280,A61,A75,4,Male,A101,4,A121,71,A143,A152,3,A173,1,A192,A201
A14,15,A34,A40,1032,A65,A75,4,Male,A101,4,A121,70,A143,A152,2,A174,1,A192,A201
A11,13,A34,A40,5960,A61,A75,4,Male,A101,4,A124,69,A143,A153,1,A174,1,A192,A201
A12,60,A32,A40,10803,A61,A71,2,Male,A101,2,A124,29,A143,A153,1,A174,1,A192,A201
A12,13,A32,A40,8625,A61,A75,1,Male,A101,2,A124,32,A143,A152,1,A174,1,A192,A201
A14,15,A34,A42,2553,A61,A75,4,Male,A101,4,A124,54,A143,A153,2,A173,1,A192,A201
A11,13,A32,A43,2077,A61,A73,2,Female,A101,2,A123,27,A141,A152,1,A173,1,A191,A201
A11,23,A34,A41,2546,A65,A75,4,Male,A101,3,A122,44,A143,A152,2,A173,1,A192,A201
A11,12,A32,A40,977,A61,A75,4,Male,A101,4,A121,41,A143,A152,1,A173,1,A192,A201
A11,14,A34,A41,1057,A61,A75,4,Male,A101,4,A122,63,A143,A152,2,A173,2,A192,A201
A11,11,A32,A42,1374,A61,A73,1,Female,A101,3,A121,37,A143,A152,1,A173,1,A191,A202
A14,13,A34,A42,2803,A61,A75,4,Male,A101,4,A122,62,A143,A152,3,A173,1,A192,A201
A11,18,A34,A41,1784,A65,A75,3,Male,A101,4,A124,35,A143,A152,2,A173,1,A192,A201
A11,18,A34,A41,3234,A65,A75,4,Male,A101,4,A124,71,A143,A152,3,A173,1,A192,A201
A11,15,A34,A41,962,A65,A75,4,Male,A101,4,A124,55,A143,A152,2,A173,2,A192,A201
A11,29,A32,A42,3363,A61,A73,2,Female,A101,3,A123,21,A143,A152,1,A173,1,A191,A201
A14,16,A34,A42,3564,A61,A75,4,Male,A101,1,A124,50,A143,A152,2,A173,1,A192,A201
A11,5,A32,A40,347,A65,A75,4,Male,A101,4,A124,41,A143,A153,3,A173,1,A191,A201
A14,24,A32,A41,7133,A65,A75,4,Female,A101,4,A124,70,A143,A153,1,A173,1,A192,A201
A14,7,A34,A43,1523,A65,A73,1,Female,A101,2,A122,25,A142,A152,2,A172,1,A191,A201
A14,21,A34,A43,2308,A61,A75,3,Male,A101,2,A124,36,A143,A151,2,A173,1,A191,A201
A12,10,A32,A41,1914,A61,A75,3,Male,A101,4,A124,43,A141,A152,2,A173,2,A192,A201
A11,16,A32,A43,1114,A61,A73,4,Female,A101,3,A123,30,A143,A152,1,A173,1,A191,A201
A11,12,A34,A40,1853,A61,A75,2,Male,A101,4,A124,37,A143,A153,3,A173,2,A191,A201
A14,28,A34,A41,1331,A65,A75,4,Male,A101,4,A121,54,A143,A152,2,A173,2,A192,A201
A14,17,A34,A41,7446,A65,A75,2,Male,A101,4,A124,30,A143,A153,2,A173,1,A192,A201
A11,25,A34,A42,1559,A61,A73,2,Male,A101,2,A122,30,A143,A152,2,A173,1,A191,A201
A11,16,A34,A42,3577,A61,A75,4,Male,A101,4,A122,61,A143,A152,2,A173,1,A192,A201
A11,41,A32,A41,5042,A62,A74,3,Male,A101,1,A124,24,A143,A152,1,A173,2,A191,A201
A11,20,A32,A41,5803,A65,A75,4,Female,A101,4,A124,72,A143,A153,2,A173,1,A191,A201
A11,17,A34,A40,602,A65,A75,4,Female,A101,3,A122,43,A143,A152,2,A173,1,A192,A201
A14,14,A32,A43,616,A61,A73,4,Female,A101,2,A123,29,A143,A152,1,A173,1,A191,A201
A11,44,A32,A41,3592,A65,A74,4,Male,A101,3,A124,32,A142,A152,1,A174,2,A192,A201
A11,14,A32,A43,1246,A61,A73,4,Male,A101,3,A123,23,A143,A152,1,A173,1,A191,A201
A11,14,A34,A41,521,A61,A75,4,Male,A101,3,A124,70,A143,A152,2,A173,2,A191,A201
A11,22,A32,A41,5583,A61,A75,4,Female,A101,4,A124,46,A143,A151,1,A173,1,A192,A201
A12,26,A32,A46,5830,A61,A75,4,Female,A101,4,A124,53,A143,A153,1,A173,1,A192,A201
A12,13,A33,A49,3523,A65,A73,4,Male,A101,4,A124,33,A143,A153,1,A173,1,A192,A201
A12,17,A34,A41,3409,A65,A75,4,Male,A101,1,A122,30,A143,A152,2,A173,1,A191,A201
A11,39,A32,A41,7561,A61,A75,3,Male,A101,4,A122,34,A143,A152,2,A173,2,A192,A201
A14,15,A34,A41,1233,A65,A75,4,Female,A101,4,A124,43,A143,A151,2,A173,1,A192,A201
A11,13,A32,A42,2428,A61,A75,4,Male,A101,4,A122,40,A143,A152,1,A173,1,A191,A201
A14,46,A33,A41,4969,A61,A74,2,Male,A101,3,A123,21,A141,A152,1,A174,1,A192,A201
A11,9,A34,A40,620,A61,A74,4,Female,A101,3,A121,59,A143,A152,2,A173,1,A191,A201
A11,21,A34,A42,1975,A61,A74,4,Male,A101,3,A122,29,A143,A152,1,A173,1,A191,A201
A14,13,A34,A42,1975,A61,A74,3,Male,A101,3,A122,35,A143,A152,2,A173,1,A191,A201
A14,23,A32,A41,8005,A62,A75,4,Male,A101,2,A123,38,A143,A152,1,A174,1,A192,A201
A14,16,A34,A41,2788,A61,A75,4,Male,A101,4,A124,65,A143,A153,2,A173,1,A192,A201
A11,17,A32,A43,1819,A61,A72,3,Male,A101,1,A121,26,A143,A152,1,A173,1,A191,A201
A14,24,A34,A41,13204,A61,A74,4,Male,A101,2,A123,24,A143,A152,1,A174,1,A192,A201
A11,11,A34,A40,1290,A61,A73,2,Male,A101,1,A121,40,A143,A152,2,A172,2,A191,A202
A11,35,A34,A41,4620,A61,A75,3,Male,A101,2,A122,30,A143,A152,2,A173,1,A191,A201
A11,24,A32,A43,869,A65,A72,4,Female,A101,3,A123,20,A143,A151,1,A173,1,A192,A201
A12,25,A32,A40,7597,A62,A73,1,Female,A101,2,A122,24,A143,A152,1,A173,1,A191,A201
A14,55,A32,A43,1608,A61,A74,4,Male,A101,2,A123,38,A143,A152,1,A174,1,A192,A201
A11,27,A34,A40,15387,A61,A75,4,Male,A101,2,A124,41,A143,A153,1,A174,1,A192,A201
A11,20,A32,A41,4846,A61,A75,4,Female,A101,4,A124,52,A143,A151,1,A174,1,A191,A201
A11,23,A34,A40,3867,A61,A74,4,Male,A101,3,A123,40,A143,A152,2,A173,1,A192,A201
A14,35,A34,A41,11654,A61,A75,3,Male,A101,4,A124,28,A143,A151,2,A173,1,A192,A201
A12,22,A32,A41,3621,A65,A75,2,Female,A101,4,A124,40,A143,A151,1,A174,1,A191,A201
A11,22,A32,A41,5300,A65,A75,4,Female,A101,4,A124,47,A143,A151,1,A174,1,A192,A201
A12,11,A34,A41,8223,A61,A75,1,Female,A101,4,A124,37,A143,A152,2,A174,1,A192,A201
A14,23,A34,A41,6683,A65,A75,2,Male,A101,4,A124,59,A143,A153,2,A174,1,A192,A201
